slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47226,vs IG,LCK LPL Main,JackeyLove,ADC,Y,TES,3,-187.5,65.4%,10300,4.6,2.8,5.7,304.4,25.8,132.0,72.2,42.5,68.28,68.28,100,,41,6.6
47226,vs BLG,LCK LPL Main,Loken,ADC,Y,JDG,3,-550.0,84.7%,10100,4.3,1.6,6.3,304.8,50.4,117.6,82.5,26.9,77.27,77.27,100,,67,7.7
47226,vs DYN,LCK LPL Main,Aiming,ADC,P,KT,3,-122.5,54.9%,9800,3.8,1.7,4.2,312.5,34.5,114.0,63.0,31.8,66.27,66.27,100,,50,6.8
47226,vs APK,LCK LPL Main,Route,ADC,P,SB,3,,100%,9400,2.9,2.0,4.1,311.3,31.9,121.1,56.4,35.7,67.56,67.56,100,,37,7.2
47226,vs IG,LCK LPL Main,Knight,MID,Y,TES,3,-187.5,65.4%,9200,5.4,2.1,6.4,298.0,37.9,141.4,82.8,41.4,79.32,79.32,100,,50,8.6
47226,vs TES,LCK LPL Main,Puff,ADC,Y,IG,3,187.5,34.8%,9100,4.5,2.3,5.0,276.5,25.9,95.9,75.6,28.0,53.89,53.89,100,,63,5.9
47226,vs BLG,LCK LPL Main,Yagao,MID,Y,JDG,3,-550.0,84.7%,9000,3.9,1.6,6.3,269.4,48.8,108.8,77.7,24.0,72.81,72.81,100,,69,8.1
47226,vs KT,LCK LPL Main,deokdam,ADC,P,DYN,3,122.5,44.9%,8800,2.2,2.5,3.8,288.3,15.2,81.4,46.1,26.5,41.67,41.67,100,,43,4.7
47226,vs IG,LCK LPL Main,Karsa,JNG,Y,TES,3,-187.5,65.4%,8800,2.3,2.9,8.0,166.8,21.9,108.1,62.5,34.5,56.35,56.35,100,,45,6.4
47226,vs DYN,LCK LPL Main,Kuro,MID,P,KT,3,-122.5,54.9%,8700,2.0,1.6,5.2,257.3,30.3,94.5,54.1,25.7,55.95,55.95,100,,52,6.4
47226,vs BLG,LCK LPL Main,Kanavi,JNG,Y,JDG,3,-550.0,84.7%,8600,3.9,2.1,7.1,205.7,48.8,109.1,77.3,24.1,72.9,72.9,100,,69,8.5
47226,vs SB,LCK LPL Main,HyBriD,ADC,P,APK,3,315.0,24.1%,8500,3.5,2.5,2.8,344.3,8.6,86.9,53.0,31.3,39.92,39.92,100,,41,4.7
47226,vs IG,LCK LPL Main,369,TOP,Y,TES,3,-187.5,65.4%,8500,2.7,2.9,6.3,263.6,24.8,106.0,61.7,32.5,57.27,57.27,100,,47,6.7
47226,vs APK,LCK LPL Main,FATE,MID,P,SB,3,,100%,8400,4.1,1.4,4.5,302.6,31.1,131.6,74.9,40.2,71.31,71.31,100,,46,8.5
47226,vs BLG,LCK LPL Main,Zoom,TOP,Y,JDG,3,-550.0,84.7%,8400,3.0,2.3,7.3,254.9,44.6,92.3,74.7,19.1,63.68,63.68,100,,74,7.6
47226,vs TES,LCK LPL Main,Rookie,MID,Y,IG,3,187.5,34.8%,8200,3.6,2.8,6.5,234.7,28.0,87.2,71.5,23.7,51.65,51.65,100,,67,6.3
47226,vs DYN,LCK LPL Main,SoHwan,TOP,P,KT,3,-122.5,54.9%,8200,1.7,2.0,4.2,252.2,18.5,82.7,43.9,25.7,44.19,44.19,100,,41,5.4
47226,vs DYN,LCK LPL Main,bonO,JNG,P,KT,3,-122.5,54.9%,8200,1.7,2.3,6.0,169.3,21.6,91.9,47.3,28.1,49.71,49.71,100,,41,6.1
47226,vs JDG,LCK LPL Main,Wings,ADC,Y,BLG,3,550.0,15.4%,8200,2.7,2.2,4.4,322.6,10.4,89.1,59.7,31.5,41.87,41.87,100,,47,5.1
47226,vs DYN,LCK LPL Main,Ucal,MID,D,KT,3,-122.5,54.9%,8200,2.3,1.9,3.8,292.0,0.0,38.6,49.9,25.7,0.0,0.0,100,,48,0.0
