slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47936,vs DYN,LCK LPL Main,Teddy,ADC,P,T1,3,-712.5,87.7%,10300,4.4,1.3,5.4,345.5,51.7,123.0,74.7,28.5,80.22,80.22,100,,62,7.8
47936,vs KT,LCK LPL Main,Ruler,ADC,P,GEN,3,-390.0,79.4%,9900,4.5,1.3,5.0,319.2,37.4,103.6,76.9,26.5,63.88,63.88,100,,66,6.5
47936,vs VG,LCK LPL Main,Puff,ADC,Y,IG,3,-370.0,78.7%,9800,4.6,2.3,5.0,277.1,41.5,110.7,76.1,27.7,69.19,69.19,100,,64,7.1
47936,vs RW,LCK LPL Main,Gala,ADC,Y,RNG,3,-267.5,73%,9700,3.1,2.1,5.8,308.3,5.4,86.6,63.1,32.5,37.85,37.85,100,,48,3.9
47936,vs SN,LCK LPL Main,Lwx,ADC,Y,FPX,3,-130.0,56.5%,9600,4.0,1.7,6.9,259.2,42.9,122.1,73.4,31.7,74.56,74.56,100,,57,7.8
47936,vs FPX,LCK LPL Main,huanfeng,ADC,Y,SN,3,130.0,43.5%,9300,4.1,2.3,5.1,316.0,25.1,97.8,72.5,29.1,54.17,54.17,100,,60,5.8
47936,vs RNG,LCK LPL Main,ZWuji,ADC,Y,RW,3,267.5,27.2%,9100,3.3,2.6,6.1,278.1,15.2,96.0,67.0,32.3,47.54,47.54,100,,52,5.2
47936,vs DYN,LCK LPL Main,Clozer,MID,P,T1,3,-712.5,87.7%,9100,4.5,1.8,4.1,260.6,49.0,65.5,70.4,6.6,55.61,55.61,100,,91,6.1
47936,vs RW,LCK LPL Main,Betty,ADC,N,RNG,3,-267.5,73%,9000,4.1,1.6,5.2,284.1,0.0,44.3,72.1,29.5,0.0,0.0,100,,59,0.0
47936,vs KT,LCK LPL Main,Bdd,MID,P,GEN,3,-390.0,79.4%,8900,3.6,1.3,5.9,277.7,39.0,97.7,73.5,23.5,62.48,62.48,100,,68,7.0
47936,vs IG,LCK LPL Main,iBoy,ADC,Y,VG,3,370.0,21.3%,8900,3.4,2.1,5.3,295.6,34.7,99.9,67.0,26.1,60.78,60.78,100,,61,6.8
47936,vs VG,LCK LPL Main,Rookie,MID,Y,IG,3,-370.0,78.7%,8800,3.6,2.8,6.6,236.5,44.3,103.3,72.1,23.6,67.89,67.89,100,,67,7.7
47936,vs GEN,LCK LPL Main,Aiming,ADC,P,KT,3,390.0,20.4%,8700,3.7,1.7,4.2,316.2,14.3,91.1,62.7,30.7,45.01,45.01,100,,51,5.2
47936,vs RW,LCK LPL Main,Xiaohu,MID,Y,RNG,3,-267.5,73%,8700,3.4,2.3,5.9,279.4,47.2,115.4,68.2,27.3,74.49,74.49,100,,60,8.6
47936,vs KT,LCK LPL Main,Clid,JNG,P,GEN,3,-390.0,79.4%,8700,2.4,1.8,7.2,177.0,30.0,90.7,65.0,24.3,54.28,54.28,100,,63,6.2
47936,vs SN,LCK LPL Main,Doinb,MID,Y,FPX,3,-130.0,56.5%,8600,4.2,2.0,7.1,277.2,45.7,125.2,75.3,31.8,77.5,77.5,100,,58,9.0
47936,vs T1,LCK LPL Main,deokdam,ADC,P,DYN,3,712.5,12.3%,8600,2.3,2.5,4.2,292.6,6.4,74.7,51.5,27.3,33.74,33.74,100,,47,3.9
47936,vs DYN,LCK LPL Main,Canna,TOP,P,T1,3,-712.5,87.7%,8600,2.9,1.7,5.3,272.3,36.1,105.6,62.7,27.8,63.85,63.85,100,,56,7.4
47936,vs DYN,LCK LPL Main,Cuzz,JNG,P,T1,3,-712.5,87.7%,8600,1.8,1.3,7.1,183.5,28.0,99.0,56.4,28.4,56.42,56.42,100,,50,6.6
47936,vs DYN,LCK LPL Main,Faker,MID,D,T1,3,-712.5,87.7%,8500,3.2,1.6,5.1,301.8,0.0,41.3,63.2,27.5,0.0,0.0,100,,56,0.0
47936,vs DYN,LCK LPL Main,Gumayushi,ADC,D,T1,3,-712.5,87.7%,8500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47936,vs VG,LCK LPL Main,Ning,JNG,Y,IG,3,-370.0,78.7%,8400,2.5,2.6,7.7,165.0,32.2,96.9,64.4,25.9,58.05,58.05,100,,60,6.9
47936,vs FPX,LCK LPL Main,Angel,MID,Y,SN,3,130.0,43.5%,8400,3.6,2.2,5.8,258.1,22.0,94.7,69.6,29.1,51.05,51.05,100,,58,6.1
47936,vs KT,LCK LPL Main,Rascal,TOP,P,GEN,3,-390.0,79.4%,8400,2.6,1.8,6.1,265.9,30.9,91.2,64.6,24.1,55.01,55.01,100,,63,6.5
47936,vs VG,LCK LPL Main,TheShy,TOP,Y,IG,3,-370.0,78.7%,8300,3.2,4.0,5.2,238.3,31.7,86.7,60.1,22.0,53.73,53.73,100,,63,6.5
47936,vs RW,LCK LPL Main,XLB,JNG,Y,RNG,3,-267.5,73%,8300,2.7,2.5,6.8,163.0,42.4,113.4,61.2,28.4,70.75,70.75,100,,54,8.5
47936,vs SN,LCK LPL Main,Tian,JNG,Y,FPX,3,-130.0,56.5%,8200,2.8,2.2,7.8,180.1,35.6,106.1,63.6,28.2,63.82,63.82,100,,56,7.8
47936,vs RNG,LCK LPL Main,Ruby,MID,N,RW,3,267.5,27.2%,8200,2.8,3.4,5.5,232.8,0.0,42.9,52.1,28.6,0.0,0.0,100,,45,0.0
47936,vs FPX,LCK LPL Main,SofM,JNG,Y,SN,3,130.0,43.5%,8100,1.9,2.8,8.0,175.4,20.5,79.5,61.2,23.6,44.13,44.13,100,,61,5.4
47936,vs RNG,LCK LPL Main,Wuming,MID,Y,RW,3,267.5,27.2%,8100,2.9,2.4,7.0,234.3,3.7,93.7,60.0,36.0,39.69,39.69,100,,40,4.9
47936,vs RW,LCK LPL Main,New,TOP,Y,RNG,3,-267.5,73%,8100,2.2,2.5,4.5,250.7,36.7,93.5,50.2,22.7,59.44,59.44,100,,55,7.3
47936,vs SN,LCK LPL Main,Khan,TOP,N,FPX,3,-130.0,56.5%,8000,3.5,1.9,5.6,233.7,0.0,38.3,51.5,25.5,0.0,0.0,100,,50,0.0
47936,vs DYN,LCK LPL Main,Effort,SUP,P,T1,3,-712.5,87.7%,8000,1.0,2.1,8.1,41.7,24.1,81.4,49.7,22.9,47.04,47.04,100,,54,5.9
47936,vs DYN,LCK LPL Main,T1,TEAM,Y,T1,3,-712.5,87.7%,8000,0.0,0.0,0.0,0.0,32.5,79.0,49.1,18.6,51.12,51.12,100,,62,6.4
47936,vs IG,LCK LPL Main,Zeka,MID,Y,VG,3,370.0,21.3%,8000,3.5,1.5,4.5,246.9,33.7,100.9,62.1,26.9,60.55,60.55,100,,57,7.6
47936,vs FPX,LCK LPL Main,bin,TOP,Y,SN,3,130.0,43.5%,7900,2.9,2.9,4.6,275.9,17.9,78.6,55.3,24.3,42.17,42.17,100,,56,5.3
47936,vs RNG,LCK LPL Main,Haro,JNG,Y,RW,3,267.5,27.2%,7900,4.0,2.7,5.6,200.2,8.5,96.8,65.9,35.3,43.84,43.84,100,,46,5.5
47936,vs KT,LCK LPL Main,Life,SUP,P,GEN,3,-390.0,79.4%,7900,0.6,1.8,8.6,42.2,14.6,70.6,52.9,22.4,36.99,36.99,100,,58,4.7
47936,vs KT,LCK LPL Main,Gen.G,TEAM,Y,GEN,3,-390.0,79.4%,7900,0.0,0.0,0.0,0.0,34.3,75.3,46.6,16.4,50.72,50.72,100,,65,6.4
47936,vs IG,LCK LPL Main,Forge,MID,N,VG,3,370.0,21.3%,7900,3.2,3.1,5.6,272.8,0.0,41.3,62.0,27.5,0.0,0.0,100,,56,0.0
47936,vs VG,LCK LPL Main,Baolan,SUP,N,IG,3,-370.0,78.7%,7800,0.8,2.8,10.4,35.4,0.0,16.1,66.2,10.7,0.0,0.0,100,,84,0.0
47936,vs VG,LCK LPL Main,Southwind,SUP,Y,IG,3,-370.0,78.7%,7800,0.9,2.3,8.3,42.0,28.7,81.7,51.9,21.2,49.91,49.91,100,,59,6.4
47936,vs SN,LCK LPL Main,GimGoon,TOP,Y,FPX,3,-130.0,56.5%,7800,2.7,2.2,6.3,239.7,36.2,86.0,66.7,19.9,56.11,56.11,100,,70,7.2
47936,vs GEN,LCK LPL Main,Kuro,MID,D,KT,3,390.0,20.4%,7800,2.0,1.6,5.0,262.7,0.0,38.7,52.4,25.8,0.0,0.0,100,,51,0.0
47936,vs RNG,LCK LPL Main,Holder,TOP,Y,RW,3,267.5,27.2%,7800,2.3,3.6,5.6,217.6,0.0,75.2,45.2,32.1,27.09,27.09,100,,29,3.5
47936,vs VG,LCK LPL Main,Invictus Gaming,TEAM,Y,IG,3,-370.0,78.7%,7800,0.0,0.0,0.0,0.0,32.2,68.2,43.8,14.4,46.56,46.56,100,,67,6.0
47936,vs GEN,LCK LPL Main,Ucal,MID,P,KT,3,390.0,20.4%,7700,2.3,2.0,3.9,293.0,0.0,60.3,49.4,26.2,21.04,21.04,100,,47,2.7
47936,vs RW,LCK LPL Main,Ming,SUP,Y,RNG,3,-267.5,73%,7700,0.7,2.7,8.5,51.0,32.3,93.8,50.1,24.6,56.88,56.88,100,,51,7.4
47936,vs RW,LCK LPL Main,Royal Never Give Up,TEAM,Y,RNG,3,-267.5,73%,7700,0.0,0.0,0.0,0.0,28.3,73.8,37.7,18.2,46.52,46.52,100,,52,6.0
47936,vs IG,LCK LPL Main,Aix,JNG,N,VG,3,370.0,21.3%,7700,2.6,2.1,6.1,176.6,0.0,42.6,57.6,28.4,0.0,0.0,100,,51,0.0
47936,vs IG,LCK LPL Main,Leyan,JNG,Y,VG,3,370.0,21.3%,7600,2.6,3.4,5.9,182.6,5.9,59.1,52.4,21.3,27.16,27.16,100,,59,3.6
47936,vs SN,LCK LPL Main,Crisp,SUP,Y,FPX,3,-130.0,56.5%,7600,0.7,2.3,8.9,53.2,23.7,83.7,49.5,24.0,47.74,47.74,100,,52,6.3
47936,vs T1,LCK LPL Main,Kuzan,MID,P,DYN,3,712.5,12.3%,7600,3.1,1.9,4.8,269.1,0.0,92.1,65.8,38.1,34.98,34.98,100,,42,4.6
47936,vs SN,LCK LPL Main,FunPlus Phoenix,TEAM,Y,FPX,3,-130.0,56.5%,7600,0.0,0.0,0.0,0.0,24.7,70.0,46.3,18.1,42.8,42.8,100,,61,5.6
47936,vs IG,LCK LPL Main,Cube,TOP,Y,VG,3,370.0,21.3%,7600,2.2,2.4,5.3,248.9,21.7,88.2,54.8,26.6,48.25,48.25,100,,51,6.3
47936,vs GEN,LCK LPL Main,bonO,JNG,D,KT,3,390.0,20.4%,7500,1.8,2.3,5.8,170.9,0.0,41.3,46.3,27.5,0.0,0.0,100,,41,0.0
47936,vs GEN,LCK LPL Main,SoHwan,TOP,D,KT,3,390.0,20.4%,7400,1.7,2.1,4.0,256.2,0.0,38.3,42.3,25.5,0.0,0.0,100,,40,0.0
47936,vs FPX,LCK LPL Main,SwordArt,SUP,Y,SN,3,130.0,43.5%,7400,0.8,2.9,8.5,33.4,11.2,65.7,48.3,21.8,33.02,33.02,100,,55,4.5
47936,vs T1,LCK LPL Main,Beyond,JNG,P,DYN,3,712.5,12.3%,7400,2.0,2.4,6.8,160.5,0.0,89.4,60.1,39.2,30.56,30.56,100,,35,4.1
47936,vs FPX,LCK LPL Main,Suning,TEAM,Y,SN,3,130.0,43.5%,7400,0.0,0.0,0.0,0.0,21.2,65.0,38.7,17.5,38.73,38.73,100,,55,5.2
47936,vs RW,LCK LPL Main,Cryin,MID,N,RNG,3,-267.5,73%,7400,5.0,2.1,6.6,281.2,0.0,57.3,81.3,38.2,0.0,0.0,100,,53,0.0
47936,vs RNG,LCK LPL Main,Ley,SUP,Y,RW,3,267.5,27.2%,7300,0.8,3.5,8.7,45.3,3.6,72.3,47.5,27.5,31.08,31.08,100,,42,4.3
47936,vs RNG,LCK LPL Main,Rogue Warriors,TEAM,Y,RW,3,267.5,27.2%,7300,0.0,0.0,0.0,0.0,15.2,57.7,31.2,17.0,32.2,32.2,100,,46,4.4
47936,vs DYN,LCK LPL Main,Ellim,JNG,D,T1,3,-712.5,87.7%,7300,1.9,1.7,8.5,170.4,0.0,43.1,57.1,28.7,0.0,0.0,100,,50,0.0
47936,vs GEN,LCK LPL Main,Smeb,TOP,P,KT,3,390.0,20.4%,7300,2.4,2.4,4.1,219.4,2.7,72.2,41.7,27.8,30.47,30.47,100,,33,4.2
47936,vs IG,LCK LPL Main,Hang,SUP,N,VG,3,370.0,21.3%,7200,0.7,3.1,7.2,52.5,0.0,40.2,40.7,26.8,0.0,0.0,100,,34,0.0
47936,vs T1,LCK LPL Main,Rich,TOP,P,DYN,3,712.5,12.3%,7200,2.7,2.8,4.9,248.2,0.0,82.6,59.7,34.8,30.36,30.36,100,,42,4.2
47936,vs IG,LCK LPL Main,Vici Gaming,TEAM,Y,VG,3,370.0,21.3%,7200,0.0,0.0,0.0,0.0,14.1,56.4,36.0,16.9,31.04,31.04,100,,53,4.3
47936,vs GEN,LCK LPL Main,TusiN,SUP,P,KT,3,390.0,20.4%,7100,0.5,2.2,6.9,42.9,0.2,58.0,38.4,23.1,23.3,23.3,100,,40,3.3
47936,vs GEN,LCK LPL Main,KT Rolster,TEAM,Y,KT,3,390.0,20.4%,7100,0.0,0.0,0.0,0.0,10.9,60.9,33.8,20.0,30.92,30.92,100,,41,4.4
47936,vs RNG,LCK LPL Main,Youdang,JNG,N,RW,3,267.5,27.2%,7000,1.5,4.3,3.8,132.8,0.0,13.2,20.8,8.8,0.0,0.0,100,,0,0.0
47936,vs GEN,LCK LPL Main,Ray,TOP,D,KT,3,390.0,20.4%,7000,1.1,3.1,2.1,233.5,0.0,46.1,21.4,30.7,0.0,0.0,100,,0,0.0
47936,vs GEN,LCK LPL Main,Malrang,JNG,P,KT,3,390.0,20.4%,7000,1.6,2.7,3.6,153.4,1.3,49.3,19.3,19.2,20.47,20.47,100,,1,2.9
47936,vs RNG,LCK LPL Main,Crazy,TOP,N,RW,3,267.5,27.2%,7000,1.8,2.9,4.5,233.2,0.0,48.2,36.5,32.1,0.0,0.0,100,,12,0.0
47936,vs T1,LCK LPL Main,Team Dynamics,TEAM,Y,DYN,3,712.5,12.3%,7000,0.0,0.0,0.0,0.0,2.1,61.9,37.6,23.9,26.04,26.04,100,,36,3.7
47936,vs T1,LCK LPL Main,GuGer,SUP,P,DYN,3,712.5,12.3%,7000,1.0,2.6,7.3,43.9,0.0,73.9,48.5,36.1,19.74,19.74,100,,26,2.8
47936,vs RW,LCK LPL Main,S1xu,JNG,N,RNG,3,-267.5,73%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47936,vs DYN,LCK LPL Main,Roach,TOP,D,T1,3,-712.5,87.7%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47936,vs RW,LCK LPL Main,705,TOP,N,RNG,3,-267.5,73%,7000,1.4,3.1,5.4,238.0,0.0,34.4,45.4,22.9,0.0,0.0,100,,50,0.0
47936,vs FPX,LCK LPL Main,View,JNG,N,SN,3,130.0,43.5%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47936,vs IG,LCK LPL Main,Maestro,SUP,Y,VG,3,370.0,21.3%,6500,0.9,3.4,7.0,33.3,14.8,55.3,35.9,16.2,30.95,30.95,100,,55,4.8
47936,vs FPX,LCK LPL Main,owo,SUP,N,SN,3,130.0,43.5%,6500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47936,vs VG,LCK LPL Main,Reheal,SUP,N,IG,3,-370.0,78.7%,6500,0.0,3.7,6.8,29.8,0.0,42.9,30.2,28.6,0.0,0.0,100,,0,0.0
47936,vs KT,LCK LPL Main,Kellin,SUP,D,GEN,3,-390.0,79.4%,6500,0.2,2.2,6.0,30.5,0.0,48.0,30.6,32.0,0.0,0.0,100,,0,0.0
47936,vs DYN,LCK LPL Main,Kuri,SUP,D,T1,3,-712.5,87.7%,6500,0.0,3.5,4.5,24.0,0.0,0.0,12.0,0.0,0.0,0.0,100,,0,0.0
47936,vs RNG,LCK LPL Main,xunyu,SUP,N,RW,3,267.5,27.2%,6500,1.3,8.0,5.5,41.8,0.0,11.9,12.7,7.9,0.0,0.0,100,,0,0.0
47936,vs DYN,LCK LPL Main,Teddy - STAR,ADC,P,T1,3,-712.5,87.7%,10300,4.4,1.3,5.4,345.5,51.7,123.0,74.7,28.5,120.33,120.33,100,,62,7.8
47936,vs KT,LCK LPL Main,Ruler - STAR,ADC,P,GEN,3,-390.0,79.4%,9900,4.5,1.3,5.0,319.2,37.4,103.6,76.9,26.5,95.82,95.82,100,,66,6.5
47936,vs VG,LCK LPL Main,Puff - STAR,ADC,Y,IG,3,-370.0,78.7%,9800,4.6,2.3,5.0,277.1,41.5,110.7,76.1,27.7,103.79,103.79,100,,64,7.1
47936,vs RW,LCK LPL Main,Gala - STAR,ADC,Y,RNG,3,-267.5,73%,9700,3.1,2.1,5.8,308.3,5.4,86.6,63.1,32.5,56.78,56.78,100,,48,3.9
47936,vs SN,LCK LPL Main,Lwx - STAR,ADC,Y,FPX,3,-130.0,56.5%,9600,4.0,1.7,6.9,259.2,42.9,122.1,73.4,31.7,111.84,111.84,100,,57,7.8
47936,vs FPX,LCK LPL Main,huanfeng - STAR,ADC,Y,SN,3,130.0,43.5%,9300,4.1,2.3,5.1,316.0,25.1,97.8,72.5,29.1,81.26,81.26,100,,60,5.8
47936,vs RNG,LCK LPL Main,ZWuji - STAR,ADC,Y,RW,3,267.5,27.2%,9100,3.3,2.6,6.1,278.1,15.2,96.0,67.0,32.3,71.31,71.31,100,,52,5.2
