slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47751,vs GEN,LCK LPL Main,Ghost - STAR,ADC,P,DWG,3,-160.0,61.3%,9500,3.3,2.0,5.9,277.1,22.9,106.2,59.7,33.3,84.35,84.35,100,,44,5.9
47751,vs DWG,LCK LPL Main,Ruler - STAR,ADC,P,GEN,3,160.0,38.5%,9300,4.6,1.3,5.0,320.4,25.3,91.3,77.9,26.4,77.55,77.55,100,,66,5.6
47751,vs RNG,LCK LPL Main,Wings - STAR,ADC,Y,BLG,3,235.0,29.9%,9000,2.9,2.3,4.7,325.2,19.1,90.8,61.0,28.7,71.67,71.67,100,,53,5.3
47751,vs APK,LCK LPL Main,Clozer - STAR,MID,P,T1,3,-1900.0,95.2%,9000,4.5,1.0,3.3,271.8,60.1,82.8,68.9,9.1,103.79,103.79,100,,0,7.7
47751,vs V5,LCK LPL Main,ZWuji - STAR,ADC,Y,RW,3,335.0,23%,8900,3.4,2.7,6.2,279.2,9.4,88.4,68.8,31.6,61.49,61.49,100,,54,4.6
47751,vs APK,LCK LPL Main,Faker - STAR,MID,D,T1,3,-1900.0,95.2%,8900,3.2,1.6,5.1,301.8,0.0,41.3,63.2,27.5,0.0,0.0,100,,56,0.0
47751,vs RW,LCK LPL Main,Mole - STAR,MID,Y,V5,3,-335.0,76.9%,8800,2.8,3.1,5.1,227.0,39.7,103.9,51.0,25.7,98.03,98.03,100,,50,7.4
47751,vs BLG,LCK LPL Main,Betty - STAR,ADC,N,RNG,3,-235.0,69.9%,8800,4.1,1.6,5.2,284.1,0.0,44.3,72.1,29.5,0.0,0.0,100,,59,0.0
47751,vs APK,LCK LPL Main,Canna - STAR,TOP,P,T1,3,-1900.0,95.2%,8700,2.8,1.7,5.3,271.2,39.1,109.8,61.7,28.3,101.09,101.09,100,,54,7.7
47751,vs T1,LCK LPL Main,HyBriD - STAR,ADC,P,APK,3,1900.0,5%,8600,3.5,2.5,2.9,346.8,5.6,81.3,53.0,30.3,53.84,53.84,100,,43,4.2
47751,vs BLG,LCK LPL Main,Xiaohu - STAR,MID,Y,RNG,3,-235.0,69.9%,8600,3.3,2.3,6.0,277.4,41.0,110.2,68.6,27.7,102.98,102.98,100,,60,8.0
47751,vs APK,LCK LPL Main,Cuzz - STAR,JNG,P,T1,3,-1900.0,95.2%,8600,1.7,1.4,7.0,182.6,30.5,101.8,54.8,28.5,88.52,88.52,100,,48,6.9
47751,vs RW,LCK LPL Main,y4 - STAR,ADC,Y,V5,3,-335.0,76.9%,8500,2.4,3.3,4.5,175.0,47.2,82.0,33.0,13.9,91.68,91.68,100,,58,7.2
47751,vs RW,LCK LPL Main,Biubiu - STAR,TOP,Y,V5,3,-335.0,76.9%,8500,2.3,2.5,5.6,217.4,3.1,63.9,56.1,24.3,41.13,41.13,100,,57,3.2
47751,vs T1,LCK LPL Main,Trigger - STAR,ADC,P,APK,3,1900.0,5%,8500,2.6,2.4,2.6,303.6,0.0,51.7,29.2,24.2,23.07,23.07,100,,17,1.8
47751,vs APK,LCK LPL Main,Gumayushi - STAR,ADC,D,T1,3,-1900.0,95.2%,8500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs GEN,LCK LPL Main,Nuclear - STAR,ADC,D,DWG,3,-160.0,61.3%,8500,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0
47751,vs GEN,LCK LPL Main,ShowMaker - STAR,MID,P,DWG,3,-160.0,61.3%,8500,3.6,1.3,5.5,276.9,43.8,125.5,62.0,32.7,114.68,114.68,100,,47,9.0
47751,vs RW,LCK LPL Main,Weiwei - STAR,JNG,Y,V5,3,-335.0,76.9%,8400,3.3,1.6,6.8,183.3,32.9,89.9,70.4,22.8,83.55,83.55,100,,68,6.6
47751,vs DWG,LCK LPL Main,Bdd - STAR,MID,P,GEN,3,160.0,38.5%,8400,3.6,1.3,6.0,279.3,26.9,84.9,74.5,23.2,75.09,75.09,100,,69,6.0
47751,vs GEN,LCK LPL Main,Nuguri - STAR,TOP,P,DWG,3,-160.0,61.3%,8400,2.9,3.1,4.9,281.1,24.0,98.3,52.9,29.7,80.55,80.55,100,,44,6.4
47751,vs BLG,LCK LPL Main,New - STAR,TOP,Y,RNG,3,-235.0,69.9%,8300,2.2,2.4,4.7,247.5,32.9,89.9,51.9,22.8,83.48,83.48,100,,56,6.7
47751,vs BLG,LCK LPL Main,XLB - STAR,JNG,Y,RNG,3,-235.0,69.9%,8200,2.7,2.5,6.9,162.6,34.1,104.8,62.3,28.3,93.53,93.53,100,,55,7.6
47751,vs RNG,LCK LPL Main,FoFo - STAR,MID,Y,BLG,3,235.0,29.9%,8100,3.3,2.1,4.8,272.9,23.1,92.3,63.2,27.7,76.14,76.14,100,,56,6.3
47751,vs DWG,LCK LPL Main,Rascal - STAR,TOP,P,GEN,3,160.0,38.5%,8100,2.5,1.8,6.3,266.4,19.2,79.7,65.4,24.2,65.03,65.03,100,,63,5.4
47751,vs GEN,LCK LPL Main,Canyon - STAR,JNG,P,DWG,3,-160.0,61.3%,8100,2.1,2.1,6.5,177.4,31.3,105.3,50.6,29.6,91.29,91.29,100,,42,7.5
47751,vs RNG,LCK LPL Main,Kingen - STAR,TOP,Y,BLG,3,235.0,29.9%,8000,2.1,3.4,4.1,232.1,3.7,71.2,38.8,27.0,46.02,46.02,100,,30,3.8
47751,vs APK,LCK LPL Main,Effort - STAR,SUP,P,T1,3,-1900.0,95.2%,8000,1.0,2.0,8.2,41.4,27.9,86.4,49.3,23.4,76.88,76.88,100,,53,6.4
47751,vs V5,LCK LPL Main,Ruby - STAR,MID,N,RW,3,335.0,23%,7900,2.8,3.4,5.5,232.8,0.0,42.9,52.1,28.6,0.0,0.0,100,,45,0.0
47751,vs V5,LCK LPL Main,Wuming - STAR,MID,Y,RW,3,335.0,23%,7900,3.2,2.3,7.5,236.7,0.1,85.9,64.8,34.3,51.6,51.6,100,,47,4.4
47751,vs DWG,LCK LPL Main,Clid - STAR,JNG,P,GEN,3,160.0,38.5%,7900,2.5,1.8,7.3,177.9,18.1,77.3,66.3,23.7,62.67,62.67,100,,64,5.3
47751,vs RW,LCK LPL Main,Ppgod - STAR,SUP,Y,V5,3,-335.0,76.9%,7800,0.4,2.7,9.2,31.2,30.1,84.9,50.6,21.9,78.0,78.0,100,,57,6.7
47751,vs V5,LCK LPL Main,Holder - STAR,TOP,Y,RW,3,335.0,23%,7800,2.4,3.5,5.9,219.4,0.0,70.3,47.3,31.5,34.5,34.5,100,,33,2.9
47751,vs RNG,LCK LPL Main,Meteor - STAR,JNG,Y,BLG,3,235.0,29.9%,7700,2.1,2.5,6.9,182.4,18.0,81.0,60.1,25.2,64.85,64.85,100,,58,5.6
47751,vs BLG,LCK LPL Main,Ming - STAR,SUP,Y,RNG,3,-235.0,69.9%,7700,0.8,2.6,8.5,51.4,28.9,89.6,51.3,24.3,79.79,79.79,100,,53,6.9
47751,vs V5,LCK LPL Main,Haro - STAR,JNG,Y,RW,3,335.0,23%,7600,4.1,2.7,5.8,201.6,4.0,89.0,68.6,34.0,57.05,57.05,100,,50,5.0
47751,vs T1,LCK LPL Main,ikssu - STAR,TOP,P,APK,3,1900.0,5%,7600,2.0,3.6,3.8,234.5,1.4,60.6,39.1,23.7,37.64,37.64,100,,39,3.3
47751,vs GEN,LCK LPL Main,BeryL - STAR,SUP,P,DWG,3,-160.0,61.3%,7600,1.3,2.7,7.8,70.9,13.3,83.3,45.6,28.0,61.97,61.97,100,,39,5.4
47751,vs RNG,LCK LPL Main,l3est16 - STAR,JNG,N,BLG,3,235.0,29.9%,7500,1.7,2.8,4.0,171.1,0.0,24.0,34.2,16.0,0.0,0.0,100,,53,0.0
47751,vs T1,LCK LPL Main,Mickey - STAR,MID,P,APK,3,1900.0,5%,7500,2.0,2.9,3.4,275.3,0.0,47.6,27.9,23.2,19.26,19.26,100,,17,1.7
47751,vs APK,LCK LPL Main,Ellim - STAR,JNG,D,T1,3,-1900.0,95.2%,7500,1.9,1.7,8.5,170.4,0.0,43.1,57.1,28.7,0.0,0.0,100,,50,0.0
47751,vs RW,LCK LPL Main,xiaohan - STAR,JNG,N,V5,3,-335.0,76.9%,7400,2.5,4.1,4.4,143.7,0.0,15.9,30.1,10.6,0.0,0.0,100,,65,0.0
47751,vs DWG,LCK LPL Main,Life - STAR,SUP,P,GEN,3,160.0,38.5%,7400,0.6,1.8,8.8,43.1,3.3,59.6,53.7,22.5,38.75,38.75,100,,58,3.5
47751,vs BLG,LCK LPL Main,Cryin - STAR,MID,N,RNG,3,-235.0,69.9%,7400,5.0,2.1,6.6,281.2,0.0,57.3,81.3,38.2,0.0,0.0,100,,53,0.0
47751,vs RW,LCK LPL Main,clx - STAR,MID,N,V5,3,-335.0,76.9%,7300,1.5,4.0,4.6,175.7,0.0,24.9,28.0,16.6,0.0,0.0,100,,41,0.0
47751,vs T1,LCK LPL Main,Flawless - STAR,JNG,P,APK,3,1900.0,5%,7300,1.7,3.2,4.6,171.0,0.4,62.4,38.7,24.8,37.76,37.76,100,,36,3.4
47751,vs RNG,LCK LPL Main,XinMo - STAR,SUP,Y,BLG,3,235.0,29.9%,7200,0.5,3.3,6.9,33.2,4.8,59.6,37.2,21.9,40.08,40.08,100,,41,3.7
47751,vs V5,LCK LPL Main,Ley - STAR,SUP,Y,RW,3,335.0,23%,7100,0.8,3.5,9.0,46.2,0.0,65.8,49.2,26.7,38.58,38.58,100,,46,3.6
47751,vs T1,LCK LPL Main,Kuma - STAR,JNG,P,APK,3,1900.0,5%,7100,0.8,3.0,4.8,166.8,1.6,49.1,22.5,19.0,30.9,30.9,100,,16,2.9
47751,vs V5,LCK LPL Main,Youdang - STAR,JNG,N,RW,3,335.0,23%,7000,1.5,4.3,3.8,132.8,0.0,13.2,20.8,8.8,0.0,0.0,100,,0,0.0
47751,vs RNG,LCK LPL Main,ADD - STAR,TOP,N,BLG,3,235.0,29.9%,7000,2.0,3.7,6.1,233.2,0.0,39.0,34.8,26.0,0.0,0.0,100,,25,0.0
47751,vs RNG,LCK LPL Main,Jinjiao - STAR,SUP,N,BLG,3,235.0,29.9%,7000,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0
47751,vs V5,LCK LPL Main,Crazy - STAR,TOP,N,RW,3,335.0,23%,7000,1.8,2.9,4.5,233.2,0.0,48.2,36.5,32.1,0.0,0.0,100,,12,0.0
47751,vs T1,LCK LPL Main,Alphamong - STAR,TOP,P,APK,3,1900.0,5%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs T1,LCK LPL Main,Keine - STAR,MID,P,APK,3,1900.0,5%,7000,1.7,2.1,3.7,277.0,5.2,62.9,35.5,23.1,42.42,42.42,100,,35,4.0
47751,vs BLG,LCK LPL Main,S1xu - STAR,JNG,N,RNG,3,-235.0,69.9%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs APK,LCK LPL Main,Roach - STAR,TOP,D,T1,3,-1900.0,95.2%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs BLG,LCK LPL Main,705 - STAR,TOP,N,RNG,3,-235.0,69.9%,7000,1.4,3.1,5.4,238.0,0.0,34.4,45.4,22.9,0.0,0.0,100,,50,0.0
47751,vs GEN,LCK LPL Main,Flame - STAR,TOP,D,DWG,3,-160.0,61.3%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs RW,LCK LPL Main,ping - STAR,JNG,N,V5,3,-335.0,76.9%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47751,vs T1,LCK LPL Main,Secret - STAR,SUP,P,APK,3,1900.0,5%,6800,0.3,3.2,5.8,33.8,0.0,49.2,27.1,24.2,19.37,19.37,100,,11,1.9
47751,vs DWG,LCK LPL Main,Kellin - STAR,SUP,D,GEN,3,160.0,38.5%,6700,0.2,2.2,6.0,30.5,0.0,48.0,30.6,32.0,0.0,0.0,100,,0,0.0
47751,vs RW,LCK LPL Main,ZYF - STAR,SUP,N,V5,3,-335.0,76.9%,6500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
