slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
48100,vs SB,LCK Main,Ruler,ADC,P,GEN,3,-1000.0,90.9%,10200,4.5,1.4,4.9,319.4,50.7,116.2,76.3,26.2,76.88,76.88,100,,66,7.5
48100,vs AF,LCK Main,Teddy,ADC,P,T1,3,-385.0,79.4%,9900,4.4,1.3,5.4,345.2,52.6,123.1,74.8,28.2,80.82,80.82,100,,62,8.2
48100,vs T1,LCK Main,Mystic,ADC,P,AF,3,385.0,20.6%,9300,3.6,2.5,4.2,315.2,8.7,86.4,60.7,31.1,39.79,39.79,100,,49,4.3
48100,vs SB,LCK Main,Bdd,MID,P,GEN,3,-1000.0,90.9%,9100,3.5,1.3,6.0,277.9,48.9,106.7,73.6,23.1,72.02,72.02,100,,69,7.9
48100,vs GEN,LCK Main,Route,ADC,P,SB,3,1000.0,9.1%,8900,3.0,2.1,4.3,310.2,0.0,88.9,57.3,36.4,34.28,34.28,100,,36,3.9
48100,vs AF,LCK Main,Clozer,MID,P,T1,3,-385.0,79.4%,8800,4.2,1.4,4.0,267.6,46.2,62.5,69.1,6.5,52.73,52.73,100,,91,6.0
48100,vs SB,LCK Main,Clid,JNG,P,GEN,3,-1000.0,90.9%,8700,2.4,1.8,7.1,177.5,48.7,108.4,65.2,23.9,72.55,72.55,100,,63,8.3
48100,vs AF,LCK Main,Faker,MID,D,T1,3,-385.0,79.4%,8700,3.2,1.6,5.1,301.8,0.0,41.3,63.2,27.5,0.0,0.0,100,,56,0.0
48100,vs SB,LCK Main,Rascal,TOP,P,GEN,3,-1000.0,90.9%,8600,2.5,1.8,6.0,266.9,50.1,109.4,64.3,23.7,73.82,73.82,100,,63,8.6
48100,vs GEN,LCK Main,Leo,ADC,D,SB,3,1000.0,9.1%,8600,2.9,1.7,4.6,343.5,0.0,38.3,52.8,25.5,0.0,0.0,100,,52,0.0
48100,vs AF,LCK Main,Gumayushi,ADC,D,T1,3,-385.0,79.4%,8500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
48100,vs T1,LCK Main,SS,ADC,D,AF,3,385.0,20.6%,8500,1.5,2.0,1.5,351.8,0.0,21.9,21.6,14.6,0.0,0.0,100,,0,0.0
48100,vs AF,LCK Main,Canna,TOP,P,T1,3,-385.0,79.4%,8400,3.0,1.7,5.3,273.6,32.6,101.6,63.1,27.6,60.24,60.24,100,,56,7.2
48100,vs AF,LCK Main,Cuzz,JNG,P,T1,3,-385.0,79.4%,8400,1.8,1.4,7.1,183.6,33.1,103.1,56.6,28.0,61.1,61.1,100,,51,7.3
48100,vs T1,LCK Main,Fly,MID,P,AF,3,385.0,20.6%,8200,2.4,2.2,5.1,255.2,1.6,81.3,51.0,31.9,33.49,33.49,100,,37,4.1
48100,vs SB,LCK Main,Life,SUP,P,GEN,3,-1000.0,90.9%,8000,0.6,1.8,8.5,41.2,18.4,74.2,52.1,22.3,40.74,40.74,100,,57,5.1
48100,vs SB,LCK Main,Gen.G,TEAM,Y,GEN,3,-1000.0,90.9%,8000,0.0,0.0,0.0,0.0,39.1,79.6,47.0,16.2,55.33,55.33,100,,66,6.9
48100,vs T1,LCK Main,Kiin,TOP,P,AF,3,385.0,20.6%,8000,2.4,2.7,4.6,278.2,6.9,72.1,50.5,26.1,32.96,32.96,100,,48,4.1
48100,vs T1,LCK Main,Spirit,JNG,P,AF,3,385.0,20.6%,8000,1.7,2.5,6.0,170.0,0.0,72.5,46.1,30.7,26.43,26.43,100,,33,3.3
48100,vs T1,LCK Main,All iN,MID,D,AF,3,385.0,20.6%,7900,3.2,1.3,3.9,260.9,0.0,28.8,52.3,19.2,0.0,0.0,100,,63,0.0
48100,vs AF,LCK Main,Ellim,JNG,D,T1,3,-385.0,79.4%,7800,1.9,1.7,8.5,170.4,0.0,43.1,57.1,28.7,0.0,0.0,100,,50,0.0
48100,vs GEN,LCK Main,FATE,MID,P,SB,3,1000.0,9.1%,7800,4.1,1.5,5.1,295.9,0.0,97.2,73.5,40.6,36.29,36.29,100,,45,4.7
48100,vs AF,LCK Main,Effort,SUP,P,T1,3,-385.0,79.4%,7800,1.0,2.1,8.1,41.4,20.9,77.7,49.9,22.7,43.62,43.62,100,,55,5.6
48100,vs AF,LCK Main,T1,TEAM,Y,T1,3,-385.0,79.4%,7800,0.0,0.0,0.0,0.0,31.1,77.1,49.3,18.4,49.48,49.48,100,,63,6.3
48100,vs GEN,LCK Main,Summit,TOP,P,SB,3,1000.0,9.1%,7700,2.1,3.1,4.3,273.3,0.0,71.6,46.9,30.4,26.01,26.01,100,,35,3.4
48100,vs GEN,LCK Main,OnFleek,JNG,P,SB,3,1000.0,9.1%,7700,1.9,2.5,5.7,181.9,0.0,77.1,48.0,32.3,28.62,28.62,100,,33,3.7
