slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47274,vs LNG,LPL Main,Hope,ADC,Y,EDG,3,-282.5,74.1%,10200,4.5,1.8,5.2,324.7,50.5,124.2,78.8,29.5,79.98,79.98,100,,63,7.8
47274,vs BLG,LPL Main,ZWuji,ADC,Y,RW,3,-125.0,55.6%,9900,3.5,2.7,6.4,280.0,41.3,118.5,70.6,30.9,72.18,72.18,100,,56,7.3
47274,vs RW,LPL Main,Wings,ADC,Y,BLG,3,125.0,44.4%,9400,2.7,2.3,4.6,325.5,21.8,97.5,58.7,30.3,52.07,52.07,100,,48,5.5
47274,vs LNG,LPL Main,Scout,MID,Y,EDG,3,-282.5,74.1%,9100,3.5,2.2,5.9,289.9,50.3,108.8,71.7,23.4,73.69,73.69,100,,67,8.1
47274,vs EDG,LPL Main,Light,ADC,Y,LNG,3,282.5,26.1%,9000,2.8,2.4,3.4,290.6,17.3,96.8,46.5,31.8,49.14,49.14,100,,32,5.5
47274,vs BLG,LPL Main,Wuming,MID,Y,RW,3,-125.0,55.6%,8800,3.4,2.1,8.0,238.8,27.9,110.1,69.6,32.9,60.79,60.79,100,,53,6.9
47274,vs LNG,LPL Main,JieJie,JNG,Y,EDG,3,-282.5,74.1%,8700,2.5,1.9,7.3,156.7,32.1,103.3,58.9,28.5,60.56,60.56,100,,52,7.0
47274,vs RW,LPL Main,FoFo,MID,Y,BLG,3,125.0,44.4%,8400,3.2,2.2,4.7,272.3,26.8,97.8,61.9,28.4,55.22,55.22,100,,54,6.6
47274,vs BLG,LPL Main,Haro,JNG,Y,RW,3,-125.0,55.6%,8300,4.3,2.7,6.0,203.0,36.5,118.8,71.3,32.9,69.44,69.44,100,,54,8.4
47274,vs LNG,LPL Main,Aodi,TOP,N,EDG,3,-282.5,74.1%,8200,2.4,2.3,6.0,242.7,0.0,33.3,64.0,22.2,0.0,0.0,100,,65,0.0
47274,vs LNG,LPL Main,JunJia,JNG,N,EDG,3,-282.5,74.1%,8200,2.0,2.7,7.3,169.4,0.0,45.8,58.9,30.5,0.0,0.0,100,,48,0.0
47274,vs EDG,LPL Main,Maple,MID,Y,LNG,3,282.5,26.1%,8100,2.8,2.2,4.4,251.8,13.3,97.8,53.0,33.8,47.12,47.12,100,,36,5.8
47274,vs BLG,LPL Main,Ruby,MID,N,RW,3,-125.0,55.6%,8000,2.8,3.4,5.5,232.8,0.0,42.9,52.1,28.6,0.0,0.0,100,,45,0.0
47274,vs LNG,LPL Main,Meiko,SUP,Y,EDG,3,-282.5,74.1%,7900,0.6,3.0,8.2,34.1,20.5,86.5,47.4,26.4,46.85,46.85,100,,44,5.9
47274,vs RW,LPL Main,Meteor,JNG,Y,BLG,3,125.0,44.4%,7900,2.3,2.5,6.9,182.7,22.4,88.4,60.6,26.4,48.79,48.79,100,,56,6.2
47274,vs BLG,LPL Main,Holder,TOP,Y,RW,3,-125.0,55.6%,7900,2.5,3.6,6.0,219.4,11.9,91.2,48.7,31.7,43.62,43.62,100,,35,5.5
47274,vs LNG,LPL Main,EDward Gaming,TEAM,Y,EDG,3,-282.5,74.1%,7800,0.0,0.0,0.0,0.0,29.9,75.9,39.3,18.4,48.28,48.28,100,,53,6.2
47274,vs LNG,LPL Main,xiaoxiang,TOP,Y,EDG,3,-282.5,74.1%,7800,2.9,2.8,3.2,259.5,30.6,99.6,47.1,27.6,58.22,58.22,100,,41,7.5
47274,vs RW,LPL Main,Kingen,TOP,Y,BLG,3,125.0,44.4%,7700,2.0,3.5,3.9,230.6,6.5,72.0,36.7,26.2,32.69,32.69,100,,29,4.2
47274,vs EDG,LPL Main,Xx,JNG,Y,LNG,3,282.5,26.1%,7600,1.6,2.8,5.1,166.0,12.1,76.6,41.6,25.8,37.9,37.9,100,,38,5.0
47274,vs BLG,LPL Main,Ley,SUP,Y,RW,3,-125.0,55.6%,7600,0.8,3.5,9.2,46.7,26.2,92.9,50.3,26.7,52.85,52.85,100,,47,7.0
47274,vs BLG,LPL Main,Rogue Warriors,TEAM,Y,RW,3,-125.0,55.6%,7600,0.0,0.0,0.0,0.0,23.1,65.1,32.7,16.8,39.86,39.86,100,,49,5.2
47274,vs RW,LPL Main,Bilibili Gaming,TEAM,Y,BLG,3,125.0,44.4%,7400,0.0,0.0,0.0,0.0,22.0,66.0,35.7,17.6,39.59,39.59,100,,51,5.4
47274,vs RW,LPL Main,ADD,TOP,N,BLG,3,125.0,44.4%,7400,2.0,3.7,6.1,233.2,0.0,39.0,34.8,26.0,0.0,0.0,100,,25,0.0
47274,vs EDG,LPL Main,LNG Esports,TEAM,Y,LNG,3,282.5,26.1%,7200,0.0,0.0,0.0,0.0,15.6,60.8,28.6,18.1,33.68,33.68,100,,37,4.7
47274,vs RW,LPL Main,XinMo,SUP,Y,BLG,3,125.0,44.4%,7200,0.5,3.3,6.7,33.2,7.5,61.0,35.4,21.4,28.86,28.86,100,,40,4.0
47274,vs EDG,LPL Main,Flandre,TOP,Y,LNG,3,282.5,26.1%,7100,2.1,3.4,4.3,261.7,10.6,76.6,43.7,26.4,36.95,36.95,100,,40,5.2
47274,vs EDG,LPL Main,Duan,SUP,Y,LNG,3,282.5,26.1%,6900,0.6,3.6,6.7,45.9,0.6,62.1,34.8,24.6,25.2,25.2,100,,29,3.7
47274,vs EDG,LPL Main,chenlun17,TOP,N,LNG,3,282.5,26.1%,6800,1.8,3.2,3.5,220.5,0.0,49.5,34.0,33.0,0.0,0.0,100,,3,0.0
47274,vs EDG,LPL Main,lwandy,SUP,N,LNG,3,282.5,26.1%,6700,0.2,3.7,3.2,49.3,0.0,22.5,11.3,15.0,0.0,0.0,100,,0,0.0
47274,vs RW,LPL Main,l3est16,JNG,N,BLG,3,125.0,44.4%,6200,1.7,2.8,4.0,171.1,0.0,24.0,34.2,16.0,0.0,0.0,100,,53,0.0
47274,vs BLG,LPL Main,Youdang,JNG,N,RW,3,-125.0,55.6%,6200,1.5,4.3,3.8,132.8,0.0,13.2,20.8,8.8,0.0,0.0,100,,0,0.0
47274,vs BLG,LPL Main,xunyu,SUP,N,RW,3,-125.0,55.6%,6200,1.3,8.0,5.5,41.8,0.0,11.9,12.7,7.9,0.0,0.0,100,,0,0.0
47274,vs RW,LPL Main,Jinjiao,SUP,N,BLG,3,125.0,44.4%,6200,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0
47274,vs BLG,LPL Main,Crazy,TOP,N,RW,3,-125.0,55.6%,6200,1.8,2.9,4.5,233.2,0.0,48.2,36.5,32.1,0.0,0.0,100,,12,0.0
47274,vs LNG,LPL Main,BBD,ADC,N,EDG,3,-282.5,74.1%,6200,4.1,2.2,5.3,279.4,0.0,8.1,62.1,5.4,0.0,0.0,100,,0,0.0
47274,vs LNG,LPL Main,Hope - STAR,ADC,Y,EDG,3,-282.5,74.1%,10200,4.5,1.8,5.2,324.7,50.5,124.2,78.8,29.5,119.97,119.97,100,,63,7.8
47274,vs BLG,LPL Main,ZWuji - STAR,ADC,Y,RW,3,-125.0,55.6%,9900,3.5,2.7,6.4,280.0,41.3,118.5,70.6,30.9,108.27,108.27,100,,56,7.3
47274,vs RW,LPL Main,Wings - STAR,ADC,Y,BLG,3,125.0,44.4%,9400,2.7,2.3,4.6,325.5,21.8,97.5,58.7,30.3,78.11,78.11,100,,48,5.5
47274,vs LNG,LPL Main,Scout - STAR,MID,Y,EDG,3,-282.5,74.1%,9100,3.5,2.2,5.9,289.9,50.3,108.8,71.7,23.4,110.54,110.54,100,,67,8.1
47274,vs EDG,LPL Main,Light - STAR,ADC,Y,LNG,3,282.5,26.1%,9000,2.8,2.4,3.4,290.6,17.3,96.8,46.5,31.8,73.71,73.71,100,,32,5.5
47274,vs BLG,LPL Main,Wuming - STAR,MID,Y,RW,3,-125.0,55.6%,8800,3.4,2.1,8.0,238.8,27.9,110.1,69.6,32.9,91.19,91.19,100,,53,6.9
47274,vs LNG,LPL Main,JieJie - STAR,JNG,Y,EDG,3,-282.5,74.1%,8700,2.5,1.9,7.3,156.7,32.1,103.3,58.9,28.5,90.84,90.84,100,,52,7.0
47274,vs RW,LPL Main,FoFo - STAR,MID,Y,BLG,3,125.0,44.4%,8400,3.2,2.2,4.7,272.3,26.8,97.8,61.9,28.4,82.83,82.83,100,,54,6.6
47274,vs BLG,LPL Main,Haro - STAR,JNG,Y,RW,3,-125.0,55.6%,8300,4.3,2.7,6.0,203.0,36.5,118.8,71.3,32.9,104.16,104.16,100,,54,8.4
47274,vs LNG,LPL Main,Aodi - STAR,TOP,N,EDG,3,-282.5,74.1%,8200,2.4,2.3,6.0,242.7,0.0,33.3,64.0,22.2,0.0,0.0,100,,65,0.0
47274,vs LNG,LPL Main,JunJia - STAR,JNG,N,EDG,3,-282.5,74.1%,8200,2.0,2.7,7.3,169.4,0.0,45.8,58.9,30.5,0.0,0.0,100,,48,0.0
47274,vs EDG,LPL Main,Maple - STAR,MID,Y,LNG,3,282.5,26.1%,8100,2.8,2.2,4.4,251.8,13.3,97.8,53.0,33.8,70.68,70.68,100,,36,5.8
47274,vs BLG,LPL Main,Ruby - STAR,MID,N,RW,3,-125.0,55.6%,8000,2.8,3.4,5.5,232.8,0.0,42.9,52.1,28.6,0.0,0.0,100,,45,0.0
47274,vs LNG,LPL Main,Meiko - STAR,SUP,Y,EDG,3,-282.5,74.1%,7900,0.6,3.0,8.2,34.1,20.5,86.5,47.4,26.4,70.28,70.28,100,,44,5.9
