id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
530403329,draftkings,LOL,38570,90132897,LOL $50K Shock Blast [$10K to 1st] (LCK),2020-08-21,117,3921,15.0,50000.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530036450,fanduel,LOL,48505,48505-236579140,$150 Fri LOL Minion Wave ($0.05 to Enter),2020-08-21,107,3592,0.05,150.0,,,,,1597996800,,,2020-08-21 04:00:00,LCK Main,2,0,,0
530036446,fanduel,LOL,48505,48505-236579210,$6K Fri LOL Nexus ($1K to 1st),2020-08-21,48,1608,4.44,6000.0,,,,,1597996800,,,2020-08-21 04:00:00,LCK Main,2,0,,0
530403331,draftkings,LOL,38570,90132893,LOL $5K Elder Dragon [20 Entry Max] (LCK),2020-08-21,20,1486,4.0,5000.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530403346,draftkings,LOL,38570,90132878,LOL $1K First Blood (LCK),2020-08-21,20,1189,1.0,1000.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530403349,draftkings,LOL,38570,90132882,LOL $100 Dime Time [Just $0.10!] (LCK),2020-08-21,20,1189,0.1,100.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530403347,draftkings,LOL,38570,90132880,LOL $200 Quarter Jukebox [Just $0.25!] (LCK),2020-08-21,20,951,0.25,200.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530547912,draftkings,LOL,38574,90149065,LOL $8K Titan's Fury [$2K to 1st] (LEC-LCS),2020-08-21,28,941,10.0,8000.0,,,,,1598025600,,,2020-08-21 12:00:00,(LEC/LCS),2,0,,0
530036448,fanduel,LOL,48505,48505-236579150,$150 Fri LOL Turret ($0.25 to Enter),2020-08-21,21,718,0.25,150.0,,,,,1597996800,,,2020-08-21 04:00:00,LCK Main,2,0,,0
530547927,draftkings,LOL,38574,90149061,LOL $50 Dime Time [Just $0.10!] (LEC-LCS),2020-08-21,17,594,0.1,50.0,,,,,1598025600,,,2020-08-21 12:00:00,(LEC/LCS),2,0,,0
530547925,draftkings,LOL,38574,90149055,LOL $100 Quarter Jukebox [Just $0.25!]  (LEC-LCS),2020-08-21,14,475,0.25,100.0,,,,,1598025600,,,2020-08-21 12:00:00,(LEC/LCS),2,0,,0
528541221,fanduel,LOL,48499,48499-236454681,$1K LOL Nexus,2020-08-21,11,396,3.0,1000.0,,,,,1598025600,,,2020-08-21 12:00:00,LEC LCS Playoffs,2,0,,0
530547915,draftkings,LOL,38574,90149056,LOL $1K Critical Strike (LEC-LCS),2020-08-21,11,396,3.0,1000.0,,,,,1598025600,,,2020-08-21 12:00:00,(LEC/LCS),2,0,,0
530547924,draftkings,LOL,38574,90149054,LOL $300 First Blood (LEC-LCS),2020-08-21,10,356,1.0,300.0,,,,,1598025600,,,2020-08-21 12:00:00,(LEC/LCS),2,0,,0
530403343,draftkings,LOL,38570,90132885,LOL $750 Trident Slash [3 Entry Max] (LCK),2020-08-21,3,297,3.0,750.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530036438,fanduel,LOL,48505,48505-236579208,$200 Fri LOL Tower Dive (Single Entry),2020-08-21,1,238,1.0,200.0,,,,,1597996800,,,2020-08-21 04:00:00,LCK Main,2,0,,0
530437221,draftkings,LOL,38570,90135474,LOL SUPERSatellite to $5M Fantasy Football Millionaire [9x] (LCK,2020-08-21,6,214,0.25,45.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
530437220,draftkings,LOL,38570,90135475,LOL SUPERSatellite to $3M Kickoff Thursday Millionaire [4x] (LCK,2020-08-21,5,190,0.25,40.0,,,,,1597996800,,,2020-08-21 04:00:00,(LCK),2,0,,0
