id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
516869238,draftkings,LOL,37506,88894927,LOL $3K mini-MAX [150 Entry Max] (LPL-LCK),2020-08-01,150,7134,0.5,3000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869240,draftkings,LOL,37506,88894925,LOL $5K mini-MAX [150 Max Entry] (LPL-LCK),2020-08-01,150,5945,1.0,5000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516859198,draftkings,LOL,37506,88893627,LOL $70K Shock Blast [$20K to 1st] (LPL-LCK),2020-08-01,150,5490,15.0,70000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516859200,draftkings,LOL,37506,88893625,LOL $15K Elder Dragon [$5K to 1st] (LPL-LCK),2020-08-01,20,4458,4.0,15000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516573433,fanduel,LOL,47442,47442-235823908,$150 Sat LOL Minion Wave ($0.05 to Enter),2020-08-01,107,3592,0.05,150.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
516869237,draftkings,LOL,37506,88894928,LOL $750 Quarter Jukebox [Just $0.25!] (LPL-LCK),2020-08-01,20,3567,0.25,750.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517158267,draftkings,LOL,37510,88928168,LOL $30K Kill Lane [$10K to 1st] (LCS),2020-08-01,88,2941,12.0,30000.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
516869236,draftkings,LOL,37506,88894929,LOL $200 Dime Time [Just $0.10!] (LPL-LCK),2020-08-01,20,2378,0.1,200.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517039452,draftkings,LOL,37508,88907892,LOL $15K Titan's Fury [$5K to 1st] (LEC),2020-08-01,52,1764,10.0,15000.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
516869239,draftkings,LOL,37506,88894926,LOL $1K First Blood (LPL-LCK),2020-08-01,20,1189,1.0,1000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517011450,draftkings,LOL,37508,88907886,LOL $100 Dime Time [Just $0.10!] (LEC),2020-08-01,20,1189,0.1,100.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
517158285,draftkings,LOL,37510,88928172,LOL $100 Dime Time [Just $0.10!] (LCS),2020-08-01,20,1189,0.1,100.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
516573431,fanduel,LOL,47442,47442-235824055,$5K Sat LOL Nexus ($1K to 1st),2020-08-01,32,1072,5.55,5000.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
517011449,draftkings,LOL,37508,88907882,LOL $200 Quarter Jukebox [Just $0.25!] (LEC),2020-08-01,20,951,0.25,200.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
517158284,draftkings,LOL,37510,88928171,LOL $200 Quarter Jukebox [Just $0.25!] (LCS),2020-08-01,20,951,0.25,200.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
517011441,draftkings,LOL,37508,88907888,LOL $750 First Blood (LEC),2020-08-01,20,891,1.0,750.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
516573426,fanduel,LOL,47442,47442-235824023,$1.5K Sat LOL Teamfight (20 Entries Max),2020-08-01,20,804,2.22,1500.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
516976982,fanduel,LOL,47447,47447-235826176,$4K Tue LOL Nexus ($1K to 1st),2020-08-01,23,793,6.0,4000.0,,,,,1596294000,,,2020-08-01 11:00:00,LEC Main,5,0,,0
517148173,fanduel,LOL,47450,47450-235829067,$4K Sat LOL Nexus ($1K to 1st),2020-08-01,23,793,6.0,4000.0,,,,,1596312000,,,2020-08-01 16:00:00,LCS Main,4,0,,0
516879182,draftkings,LOL,37507,88894947,LOL $5K Skill Shot [$1K to 1st] (LPL-LCK Late),2020-08-01,22,735,8.0,5000.0,,,,,1596279600,,,2020-08-01 07:00:00,(LPL/LCK Late),2,0,,0
516879192,draftkings,LOL,37507,88894950,LOL $150 Quarter Jukebox [Just $0.25!] (LPL-LCK Late),2020-08-01,20,713,0.25,150.0,,,,,1596279600,,,2020-08-01 07:00:00,(LPL/LCK Late),2,0,,0
516879193,draftkings,LOL,37507,88894951,LOL $50 Dime Time [Just $0.10!] (LPL-LCK Late),2020-08-01,17,594,0.1,50.0,,,,,1596279600,,,2020-08-01 07:00:00,(LPL/LCK Late),2,0,,0
517158204,draftkings,LOL,37509,88928159,LOL $50 Dime Time [Just $0.10!] (LEC Late),2020-08-01,17,594,0.1,50.0,,,,,1596303000,,,2020-08-01 13:30:00,(LEC Late),2,0,,0
517158279,draftkings,LOL,37510,88928170,LOL $500 First Blood (LCS),2020-08-01,17,594,1.0,500.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
517158370,draftkings,LOL,37511,88928184,LOL $50 Dime Time [Just $0.10!] (LCS Late),2020-08-01,17,594,0.1,50.0,,,,,1596318000,,,2020-08-01 17:40:00,(LCS Late),2,0,,0
516573435,fanduel,LOL,47442,47442-235823968,$100 Sat LOL Turret ($0.25 to Enter),2020-08-01,14,479,0.25,100.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
516976981,fanduel,LOL,47447,47447-235826033,$100 Sat LOL Turret ($0.25 to Enter),2020-08-01,14,479,0.25,100.0,,,,,1596294000,,,2020-08-01 11:00:00,LEC Main,5,0,,0
516879099,draftkings,LOL,37506,88895267,LOL SUPERSat to Fantasy Golf Millionaire [2x] (LPL-LCK),2020-08-01,14,475,0.1,40.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516879191,draftkings,LOL,37507,88894949,LOL $400 First Blood (LPL-LCK Late),2020-08-01,14,475,1.0,400.0,,,,,1596279600,,,2020-08-01 07:00:00,(LPL/LCK Late),2,0,,0
517158203,draftkings,LOL,37509,88928158,LOL $100 Quarter Jukebox [Just $0.25!]  (LEC Late),2020-08-01,14,475,0.25,100.0,,,,,1596303000,,,2020-08-01 13:30:00,(LEC Late),2,0,,0
517158369,draftkings,LOL,37511,88928183,LOL $100 Quarter Jukebox [Just $0.25!]  (LCS Late),2020-08-01,14,475,0.25,100.0,,,,,1596318000,,,2020-08-01 17:40:00,(LCS Late),2,0,,0
517158359,draftkings,LOL,37511,88928187,LOL $3K Skill Shot [$1K to 1st] (LCS Late),2020-08-01,13,441,8.0,3000.0,,,,,1596318000,,,2020-08-01 17:40:00,(LCS Late),2,0,,0
516573428,fanduel,LOL,47442,47442-235841429,$1K LOL Small Nexus,2020-08-01,11,396,3.0,1000.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
516869234,draftkings,LOL,37506,88894931,LOL $1K Trident Slash [3 Entry Max] (LPL-LCK),2020-08-01,3,396,3.0,1000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517158271,draftkings,LOL,37510,88928169,LOL $1K Elder Dragon (LCS),2020-08-01,8,297,4.0,1000.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
517158194,draftkings,LOL,37509,88928155,LOL $2K Skill Shot (LEC Late),2020-08-01,8,294,8.0,2000.0,,,,,1596303000,,,2020-08-01 13:30:00,(LEC Late),2,0,,0
516869241,draftkings,LOL,37506,88894924,LOL $2 Double Up (LPL-LCK),2020-08-01,8,287,2.0,500.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516887951,draftkings,LOL,37506,88894919,LOL $10K Bounty Hunter [$2K to 1st] (LPL-LCK),2020-08-01,8,267,44.0,10075.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517148174,fanduel,LOL,47450,47450-235829002,$200 Sat LOL Tower Dive (Single Entry),2020-08-01,1,238,1.0,200.0,,,,,1596312000,,,2020-08-01 16:00:00,LCS Main,4,0,,0
516869228,draftkings,LOL,37506,88894937,LOL $200 Daily Dollar [Single Entry]  (LPL-LCK),2020-08-01,1,237,1.0,200.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869229,draftkings,LOL,37506,88894936,LOL $1K Solo Fight [Single Entry] (LPL-LCK),2020-08-01,1,237,5.0,1000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517158272,draftkings,LOL,37510,88928173,LOL $600 Trident Slash [3 Entry Max] (LCS),2020-08-01,3,237,3.0,600.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
516869235,draftkings,LOL,37506,88894930,LOL $1.5K Triple Combo [3 Entry Max] (LPL-LCK),2020-08-01,3,220,8.0,1500.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869250,draftkings,LOL,37506,88894008,LOL $109 50-50 (LPL-),2020-08-01,1,200,109.0,20000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517011436,draftkings,LOL,37508,88907887,LOL $500 Critical Strike [$100 to 1st] (LEC),2020-08-01,5,198,3.0,500.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
517011438,draftkings,LOL,37508,88907894,LOL $500 Trident Slash [3 Entry Max] (LEC),2020-08-01,3,198,3.0,500.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
517158202,draftkings,LOL,37509,88928157,LOL $150 First Blood (LEC Late),2020-08-01,5,178,1.0,150.0,,,,,1596303000,,,2020-08-01 13:30:00,(LEC Late),2,0,,0
517158368,draftkings,LOL,37511,88928182,LOL $150 First Blood (LCS Late),2020-08-01,5,178,1.0,150.0,,,,,1596318000,,,2020-08-01 17:40:00,(LCS Late),2,0,,0
516869242,draftkings,LOL,37506,88894923,LOL Single Entry $5 Double Up (LPL-LCK),2020-08-01,1,172,5.0,750.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516859199,draftkings,LOL,37506,88893626,LOL $60K Fourceful Blow [$15K to 1st] (LPL-LCK),2020-08-01,4,150,444.0,60000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869230,draftkings,LOL,37506,88894935,LOL $1.5K Solo Kill [Single Entry] (LPL-LCK),2020-08-01,1,147,12.0,1500.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
517011435,draftkings,LOL,37508,88907896,LOL $600 Solo Fight [Single Entry] (LEC),2020-08-01,1,142,5.0,600.0,,,,,1596294000,,,2020-08-01 11:00:00,(LEC),5,0,,0
517158273,draftkings,LOL,37510,88928175,LOL $600 Solo Fight [Single Entry] (LCS),2020-08-01,1,142,5.0,600.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
516573434,fanduel,LOL,47442,47442-235823985,$100 Sat LOL Tower Dive (Single Entry),2020-08-01,1,119,1.0,100.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
516976986,fanduel,LOL,47447,47447-235826065,$100 Sun LOL Tower Dive (Single Entry),2020-08-01,1,119,1.0,100.0,,,,,1596294000,,,2020-08-01 11:00:00,LEC Main,5,0,,0
516879103,draftkings,LOL,37506,88895277,LOL Satellite to EPL Season Kickoff (9-12) (LPL-LCK),2020-08-01,3,118,0.1,10.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516879104,draftkings,LOL,37506,88895266,LOL $1 Contest [3 Entry Max] (LPL-LCK),2020-08-01,3,118,1.0,100.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516879185,draftkings,LOL,37507,88894948,LOL $300 Critical Strike (LPL-LCK Late),2020-08-01,3,118,3.0,300.0,,,,,1596279600,,,2020-08-01 07:00:00,(LPL/LCK Late),2,0,,0
517158286,draftkings,LOL,37510,88928176,LOL $100 Daily Dollar [Single Entry] (LCS),2020-08-01,1,118,1.0,100.0,,,,,1596312000,,,2020-08-01 16:00:00,(LCS),4,0,,0
516869224,draftkings,LOL,37506,88894941,LOL $5 Double Up (LPL-LCK),2020-08-01,3,114,5.0,500.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869225,draftkings,LOL,37506,88894940, LOL Single Entry $5 Double Up (LPL-LCK),2020-08-01,1,114,5.0,500.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516869243,draftkings,LOL,37506,88894922,LOL Single Entry $10 Double Up (LPL-LCK),2020-08-01,1,114,10.0,1000.0,,,,,1596265200,,,2020-08-01 03:00:00,(LPL/LCK),5,0,,0
516573432,fanduel,LOL,47442,47442-235841431,$100 LOL Rift Herald (No Experienced Players),2020-08-01,3,110,1.0,100.0,,,,,1596265200,,,2020-08-01 03:00:00,LCK LPL Main,5,0,,0
