id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
524811138,draftkings,LOL,38040,89656478,LOL $3K mini-MAX [150 Entry Max] (LCK),2020-08-13,150,7134,0.5,3000.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524811133,draftkings,LOL,38040,89656487,LOL $5K mini-MAX [150 Max Entry] (LCK),2020-08-13,150,5945,1.0,5000.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524433482,draftkings,LOL,38040,89501587,LOL $60K Shock Blast [$15K to 1st]  (LCK),2020-08-13,141,4705,15.0,60000.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524433484,draftkings,LOL,38040,89501594,"LOL $10K Elder Dragon [$2K to 1st, 20 Entry Max] (LCK)",2020-08-13,20,2972,4.0,10000.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524811159,draftkings,LOL,38040,89656473,LOL $200 Dime Time [Just $0.10!] (LCK),2020-08-13,20,2378,0.1,200.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
523718284,fanduel,LOL,48100,48100-236250445,$10K Thu LOL Nexus ($2K to 1st),2020-08-13,64,2145,5.55,10000.0,,,,,1597305600,,,2020-08-13 04:00:00,LCK Main,2,0,,0
524832032,draftkings,LOL,38251,89656916,LOL $25K Shock Blast [$5K to 1st] (LCS),2020-08-13,58,1960,15.0,25000.0,,,,,1597348800,,,2020-08-13 16:00:00,(LCS),2,0,,0
524811158,draftkings,LOL,38040,89656466,LOL $400 Quarter Jukebox [Just $0.25!] (LCK),2020-08-13,20,1902,0.25,400.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524831952,draftkings,LOL,38250,89655743,LOL $15K Kill Lane [$5K to 1st] (LPL),2020-08-13,44,1470,12.0,15000.0,,,,,1597309200,,,2020-08-13 05:00:00,(LPL),2,0,,0
524798458,draftkings,LOL,38250,89655975,LOL $100 Dime Time [Just $0.10!] (LPL),2020-08-13,20,1189,0.1,100.0,,,,,1597309200,,,2020-08-13 05:00:00,(LPL),2,0,,0
523718287,fanduel,LOL,48100,48100-236250336,$200 Thu LOL Turret (Only $0.25 to Enter),2020-08-13,28,958,0.25,200.0,,,,,1597305600,,,2020-08-13 04:00:00,LCK Main,2,0,,0
524798457,draftkings,LOL,38250,89655970,LOL $200 Quarter Jukebox [Just $0.25!] (LPL),2020-08-13,20,951,0.25,200.0,,,,,1597309200,,,2020-08-13 05:00:00,(LPL),2,0,,0
524832050,draftkings,LOL,38251,89656900,LOL $200 Quarter Jukebox [Just $0.25!] (LCS),2020-08-13,20,951,0.25,200.0,,,,,1597348800,,,2020-08-13 16:00:00,(LCS),2,0,,0
524798452,draftkings,LOL,38250,89655976,LOL $750 First Blood (LPL),2020-08-13,20,891,1.0,750.0,,,,,1597309200,,,2020-08-13 05:00:00,(LPL),2,0,,0
524832041,draftkings,LOL,38251,89656905,LOL $750 First Blood (LCS),2020-08-13,20,891,1.0,750.0,,,,,1597348800,,,2020-08-13 16:00:00,(LCS),2,0,,0
524811152,draftkings,LOL,38040,89656465,LOL $500 First Blood (LCK),2020-08-13,17,594,1.0,500.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
524832052,draftkings,LOL,38251,89656904,LOL $50 Dime Time [Just $0.10!] (LCS),2020-08-13,17,594,0.1,50.0,,,,,1597348800,,,2020-08-13 16:00:00,(LCS),2,0,,0
523718289,fanduel,LOL,48100,48100-236250377,$1K Thu LOL Teamfight (10 Entries Max),2020-08-13,10,536,2.22,1000.0,,,,,1597305600,,,2020-08-13 04:00:00,LCK Main,2,0,,0
523718296,fanduel,LOL,48103,48103-236250615,$2.5K Thu LOL Nexus ($500 to 1st),2020-08-13,16,536,5.55,2500.0,,,,,1597348800,,,2020-08-13 16:00:00,LCS LPL Playoffs,2,0,,0
524811165,draftkings,LOL,38040,89656537,LOL SUPERSatellite to $3M Kickoff Thursday Millionaire [4x] (LCK,2020-08-13,14,475,0.1,40.0,,,,,1597305600,,,2020-08-13 04:00:00,(LCK),2,0,,0
