id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
520376273,draftkings,LOL,37887,89262132,LOL $4K mini-MAX [150 Entry Max] (LPL-LCK),2020-08-07,150,9512,0.5,4000.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520376270,draftkings,LOL,37887,89262135,LOL $5K mini-MAX [150 Max Entry] (LPL-LCK),2020-08-07,150,5945,1.0,5000.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520699958,draftkings,LOL,37887,89280573,LOL $75K Shock Blast [$20K to 1st] (LPL-LCK),2020-08-07,150,5882,15.0,75000.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520699960,draftkings,LOL,37887,89280571,LOL $15K Elder Dragon [$5K to 1st] (LPL-LCK),2020-08-07,20,4458,4.0,15000.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520441505,fanduel,LOL,47799,47799-236068064,$150 Fri LOL Minion Wave ($0.05 to Enter),2020-08-07,107,3592,0.05,150.0,,,,,1596787200,,,2020-08-07 04:00:00,LCK LPL Main,4,0,,0
520805477,draftkings,LOL,37889,89288460,LOL $35K Kill Lane [$10K to 1st] (LEC),2020-08-07,102,3431,12.0,35000.0,,,,,1596816000,,,2020-08-07 12:00:00,(LEC),5,0,,0
518389989,fanduel,LOL,47608,47608-235946915,$100 Fri LOL Minion Wave,2020-08-07,71,2395,0.05,100.0,,,,,1596816000,,,2020-08-07 12:00:00,LEC Main,5,0,,0
520376291,draftkings,LOL,37887,89262113,LOL $500 Quarter Jukebox [Just $0.25!] (LPL-LCK),2020-08-07,20,2378,0.25,500.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520699991,draftkings,LOL,37887,89280570,LOL $200 Dime Time [Just $0.10!] (LPL-LCK),2020-08-07,20,2378,0.1,200.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520441500,fanduel,LOL,47799,47799-236068171,$10K Fri LOL Nexus ($2K to 1st),2020-08-07,64,2145,5.55,10000.0,,,,,1596787200,,,2020-08-07 04:00:00,LCK LPL Main,4,0,,0
520805485,draftkings,LOL,37889,89288459,LOL $1.5K First Blood [20 Entry Max] (LEC),2020-08-07,20,1783,1.0,1500.0,,,,,1596816000,,,2020-08-07 12:00:00,(LEC),5,0,,0
520805493,draftkings,LOL,37889,89288444,LOL $300 Quarter Jukebox [Just $0.25!]  (LEC),2020-08-07,20,1426,0.25,300.0,,,,,1596816000,,,2020-08-07 12:00:00,(LEC),5,0,,0
520376286,draftkings,LOL,37887,89262112,LOL $1K First Blood (LPL-LCK),2020-08-07,20,1189,1.0,1000.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520805494,draftkings,LOL,37889,89288450,LOL $100 Dime Time [Just $0.10!] (LEC),2020-08-07,20,1189,0.1,100.0,,,,,1596816000,,,2020-08-07 12:00:00,(LEC),5,0,,0
520376290,draftkings,LOL,37887,89262117,LOL $200 Quarter Jukebox [Just $0.25!] (LPL-LCK),2020-08-07,20,951,0.25,200.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
520731718,draftkings,LOL,37888,89283104,LOL $6K Skill Shot [$2K to 1st] (LPL-LCK Late),2020-08-07,26,882,8.0,6000.0,,,,,1596798000,,,2020-08-07 07:00:00,(LPL/LCK Late),2,0,,0
518389995,fanduel,LOL,47608,47608-235947036,$4K Fri LOL Nexus  ($1K to 1st),2020-08-07,25,858,5.55,4000.0,,,,,1596816000,,,2020-08-07 12:00:00,LEC Main,5,0,,0
518390237,fanduel,LOL,47603,47603-235947231,$4K Fri LOL Nexus ($1K to 1st),2020-08-07,23,793,6.0,4000.0,,,,,1596848400,,,2020-08-07 21:00:00,LCS Main,2,0,,0
520441501,fanduel,LOL,47799,47799-236068091,$150 Fri LOL Turret ($0.25 to Enter),2020-08-07,21,718,0.25,150.0,,,,,1596787200,,,2020-08-07 04:00:00,LCK LPL Main,4,0,,0
520731728,draftkings,LOL,37888,89283096,LOL $150 Quarter Jukebox [Just $0.25!] (LPL-LCK Late),2020-08-07,20,713,0.25,150.0,,,,,1596798000,,,2020-08-07 07:00:00,(LPL/LCK Late),2,0,,0
520731729,draftkings,LOL,37888,89283101,LOL $50 Dime Time [Just $0.10!] (LPL-LCK Late),2020-08-07,17,594,0.1,50.0,,,,,1596798000,,,2020-08-07 07:00:00,(LPL/LCK Late),2,0,,0
520805480,draftkings,LOL,37889,89288447,LOL $2K Elder Dragon (LEC),2020-08-07,17,594,4.0,2000.0,,,,,1596816000,,,2020-08-07 12:00:00,(LEC),5,0,,0
520805496,draftkings,LOL,37890,89288610,LOL $4K Skill Shot [$1K to 1st] (LEC Late),2020-08-07,17,588,8.0,4000.0,,,,,1596825000,,,2020-08-07 14:30:00,(LEC Late),2,0,,0
518389991,fanduel,LOL,47608,47608-235946946,$100 Fri LOL Turret ($0.25 to Enter),2020-08-07,14,479,0.25,100.0,,,,,1596816000,,,2020-08-07 12:00:00,LEC Main,5,0,,0
518390238,fanduel,LOL,47603,47603-235947199,$100 Fri LOL Turret ($0.25 to Enter),2020-08-07,14,479,0.25,100.0,,,,,1596848400,,,2020-08-07 21:00:00,LCS Main,2,0,,0
520376301,draftkings,LOL,37887,89262254,LOL SUPERSatellite to $3M Kickoff Thursday Millionaire [4x] (LPL,2020-08-07,14,475,0.1,40.0,,,,,1596787200,,,2020-08-07 04:00:00,(LPL/LCK),4,0,,0
