"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47922-120269","ADC","Tactical","Tactical","Tactical","20.71300048828125","20","10300","IM@TL","TL","IM","","","","",""
"47922-120232","ADC","WildTurtle","WildTurtle","WildTurtle","38.94105288856908","19","10000","CLG@FQ","FQ","CLG","","","","",""
"47922-120248","ADC","Cody Sun","Cody Sun","Cody Sun","28.953042735224184","23","9600","OHT@DIG","OHT","DIG","","","","",""
"47922-120268","MID","Jensen","Jensen","Jensen","24.336000061035158","20","9300","IM@TL","TL","IM","","","","",""
"47922-120275","ADC","FBI","FBI","FBI","24.515238444010418","21","9300","GG@EG","GG","EG","","","","",""
"47922-120231","MID","PowerOfEvil","PowerOfEvil","PowerOfEvil","41.47922926682692","26","9100","CLG@FQ","FQ","CLG","","","","",""
"47922-120237","ADC","Bang","Bang","Bang","29.213044539741848","23","9100","GG@EG","EG","GG","","","","",""
"47922-120266","JNG","Broxah","Broxah","Broxah","21.44600067138672","20","9000","IM@TL","TL","IM","","","","",""
"47922-120247","MID","Ryoma","Ryoma","Ryoma","28.270433508831523","23","8800","OHT@DIG","OHT","DIG","","","","",""
"47922-120230","JNG","Santorin","Santorin","Santorin","36.56230750450721","26","8700","CLG@FQ","FQ","CLG","","","","",""
"47922-120281","ADC","Johnsun","Johnsun","Johnsun","21.156190418061755","21","8700","OHT@DIG","DIG","OHT","","","","",""
"47922-120265","TOP","Impact","Impact","Impact","19.464999389648437","20","8600","IM@TL","TL","IM","","","","",""
"47922-120243","ADC","Apollo","Apollo","Apollo","18.360000610351562","18","8500","IM@TL","IM","TL","","","","",""
"47922-121301","TOP","Solo","Solo","Solo","30.49250030517578","24","8500","CLG@FQ","FQ","CLG","","","","",""
"47922-135010","JNG","Contractz","Contractz","Contractz","23.52666727701823","9","8500","OHT@DIG","OHT","DIG","","","","",""
"47922-131966","MID","Damonte","Damonte","Damonte","21.852500915527344","16","8400","GG@EG","GG","EG","","","","",""
"47922-120245","TOP","Ssumday","Ssumday","Ssumday","24.531303074048914","23","8200","OHT@DIG","OHT","DIG","","","","",""
"47922-120274","MID","Goldenglue","Goldenglue","Goldenglue","18.37272782759233","11","8200","GG@EG","EG","GG","","","","",""
"47922-120288","ADC","Stixxay","Stixxay","Stixxay","21.610000610351562","20","8200","CLG@FQ","CLG","FQ","","","","",""
"47922-120273","JNG","Closer","Closer","Closer","21.414286295572918","21","8100","GG@EG","GG","EG","","","","",""
"47922-120235","JNG","Svenskeren","Svenskeren","Svenskeren","22.228696076766305","23","8000","GG@EG","EG","GG","","","","",""
"47922-120270","SUP","CoreJJ","CoreJJ","CoreJJ","16.902000427246094","20","8000","IM@TL","TL","IM","","","","",""
"47922-120272","TOP","Hauntzer","Hauntzer","Hauntzer","19.37047613234747","21","8000","GG@EG","GG","EG","","","","",""
"47922-120706","TEAM","Team Liquid","Team Liquid","Team Liquid","18.8","20","7800","IM@TL","TL","IM","","","","",""
"47922-120233","SUP","IgNar","IgNar","IgNar","27.15538377028245","26","7800","CLG@FQ","FQ","CLG","","","","",""
"47922-135094","MID","Fenix","Fenix","Fenix","20.95999993218316","9","7800","OHT@DIG","DIG","OHT","","","","",""
"47922-120225","JNG","Dardoch","Dardoch","Dardoch","24.50888909233941","18","7700","OHT@DIG","DIG","OHT","","","","",""
"47922-120278","TOP","Huni","Huni","Huni","14.561428615025111","14","7700","GG@EG","EG","GG","","","","",""
"47922-120702","TEAM","FlyQuest","FlyQuest","FlyQuest","25.115384615384617","26","7700","CLG@FQ","FQ","CLG","","","","",""
"47922-120705","TEAM","100 Thieves","100 Thieves","100 Thieves","17.869565217391305","23","7600","OHT@DIG","OHT","DIG","","","","",""
"47922-134669","MID","Insanity","Insanity","Insanity","20.87200012207031","10","7600","IM@TL","IM","TL","","","","",""
"47922-120707","TEAM","Golden Guardians","Golden Guardians","Golden Guardians","16.333333333333332","21","7500","GG@EG","GG","EG","","","","",""
"47922-120236","MID","Jiizuke","Jiizuke","Jiizuke","24.62608801800272","23","7500","GG@EG","EG","GG","","","","",""
"47922-135011","SUP","Poome","Poome","Poome","14.835556030273438","9","7500","OHT@DIG","OHT","DIG","","","","",""
"47922-120703","TEAM","Evil Geniuses","Evil Geniuses","Evil Geniuses","18.73913043478261","23","7400","GG@EG","EG","GG","","","","",""
"47922-120708","TEAM","Dignitas","Dignitas","Dignitas","12.047619047619047","21","7300","OHT@DIG","DIG","OHT","","","","",""
"47922-120229","TOP","V1per","V1per","V1per","7.108695652173913","23","7300","OHT@DIG","DIG","OHT","","","","",""
"47922-120240","JNG","Xmithie","Xmithie","Xmithie","13.365555657280815","18","7300","IM@TL","IM","TL","","","","",""
"47922-120276","SUP","Huhi","Huhi","Huhi","15.33142816452753","21","7300","GG@EG","GG","EG","","","","",""
"47922-120286","MID","Pobelter","Pobelter","Pobelter","19.164999389648436","20","7300","CLG@FQ","CLG","FQ","","","","",""
"47922-120704","TEAM","Immortals","Immortals","Immortals","12","21","7200","IM@TL","IM","TL","","","","",""
"47922-134668","TOP","Allorim","Allorim","Allorim","15.23800048828125","10","7200","IM@TL","IM","TL","","","","",""
"47922-120238","SUP","Zeyzal","Zeyzal","Zeyzal","19.84347799549932","23","7200","GG@EG","EG","GG","","","","",""
"47922-120282","SUP","aphromoo","aphromoo","aphromoo","12.257142566499256","21","7200","OHT@DIG","DIG","OHT","","","","",""
"47922-120709","TEAM","Counter Logic Gaming","Counter Logic Gaming","Counter Logic Gaming","10.1","20","7100","CLG@FQ","CLG","FQ","","","","",""
"47922-120285","JNG","Wiggily","Wiggily","Wiggily","17.26199951171875","20","7100","CLG@FQ","CLG","FQ","","","","",""
"47922-120234","TOP","Kumo","Kumo","Kumo","18.578260338824727","23","7000","GG@EG","EG","GG","","","","",""
"47922-120244","SUP","Hakuho","Hakuho","Hakuho","10.643333435058594","18","7000","IM@TL","IM","TL","","","","",""
"47922-120283","TOP","Ruin","Ruin","Ruin","17.012222290039062","18","7000","CLG@FQ","CLG","FQ","","","","",""
"47922-120290","SUP","Smoothie","Smoothie","Smoothie","12.75","20","6900","CLG@FQ","CLG","FQ","","","","",""
"47922-133764","ADC","MasH","MasH","MasH","11.789999643961588","12","6200","CLG@FQ","FQ","CLG","","","","",""
"47922-134666","TOP","Lourlo","Lourlo","Lourlo","8.69000015258789","10","6200","OHT@DIG","DIG","OHT","","","","",""
"47922-130700","TOP","TF Blade","TF Blade","TF Blade","0","8","6200","IM@TL","TL","IM","","","","",""
"47922-135707","TOP","Deus","Deus","Deus","0","5","6200","CLG@FQ","CLG","FQ","","","","",""
"47922-120239","TOP","sOAZ","sOAZ","sOAZ","6.09499979019165","16","6200","IM@TL","IM","TL","","","","",""
"47922-120241","MID","Eika","Eika","Eika","9.425000190734863","16","6200","IM@TL","IM","TL","","","","",""
"47922-120242","ADC","Altec","Altec","Altec","1.5412499904632568","16","6200","IM@TL","IM","TL","","","","",""
"47922-120279","JNG","Akaadian","Akaadian","Akaadian","9.583333333333334","18","6200","OHT@DIG","DIG","OHT","","","","",""
"47922-133460","JNG","Potluck","Potluck","Potluck","1.8780000686645508","10","6200","IM@TL","IM","TL","","","","",""
"47922-133461","SUP","Gate","Gate","Gate","0.6800000190734863","10","6200","IM@TL","IM","TL","","","","",""
"47922-120280","MID","Froggen","Froggen","Froggen","12.135555691189236","18","6200","OHT@DIG","DIG","OHT","","","","",""
"47922-120289","ADC","Wind","Wind","Wind","0","12","6200","CLG@FQ","CLG","FQ","","","","",""
"47922-131701","SUP","JayJ","JayJ","JayJ","0","9","6200","OHT@DIG","DIG","OHT","","","","",""
