"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47799-122975","ADC","LokeN","LokeN","LokeN","89.7248046875","25","10300","OMG@JDG","JDG","OMG","","","","",""
"47799-122788","ADC","Aiming","Aiming","Aiming","62.128885904947914","18","9900","KT@HLE","KT","HLE","","","","",""
"47799-122796","ADC","Mystic","Mystic","Mystic","58.494119083180145","17","9600","AF@TD","AF","TD","","","","",""
"47799-123042","ADC","huanfeng","huanfeng","huanfeng","70.6621029502467","19","9500","VG@SN","SN","VG","","","","",""
"47799-123007","ADC","iBoy","iBoy","iBoy","67.1926333778783","19","9400","VG@SN","VG","SN","","","","",""
"47799-126401","ADC","deokdam","deokdam","deokdam","51.6066650390625","15","9200","AF@TD","TD","AF","","","","",""
"47799-122974","MID","Yagao","Yagao","Yagao","83.6351953125","25","9200","OMG@JDG","JDG","OMG","","","","",""
"47799-122959","ADC","Viper","Viper","GRF","47.288420024671055","19","9000","KT@HLE","HLE","KT","","","","",""
"47799-122787","MID","Kuro","Kuro","Kuro","50.2287483215332","16","8800","KT@HLE","KT","HLE","","","","",""
"47799-122971","TOP","Zoom","Zoom","Zoom","72.85919921875","25","8800","OMG@JDG","JDG","OMG","","","","",""
"47799-122973","JNG","Kanavi","Kanavi","Kanavi","79.0039990234375","25","8800","OMG@JDG","JDG","OMG","","","","",""
"47799-122999","ADC","Smlz","Smlz","Smlz","55.4147370990954","19","8800","OMG@JDG","OMG","JDG","","","","",""
"47799-122958","MID","Ucal","Ucal","Ucal","43.76499938964844","12","8700","KT@HLE","KT","HLE","","","","",""
"47799-137045","ADC","Eric","Eric","Eric","50.66999816894531","2","8700","OMG@JDG","OMG","JDG","","","","",""
"47799-122800","MID","Fly","Fly","AF","46.38249969482422","16","8600","AF@TD","AF","TD","","","","",""
"47799-123079","ADC","Vsta","Vsta","Vsta","29.950000762939453","8","8600","KT@HLE","HLE","KT","","","","",""
"47799-122784","TOP","SoHwan","SoHwan","SoHwan","41.16266682942708","15","8500","KT@HLE","KT","HLE","","","","",""
"47799-123040","MID","Angel","Angel","Angel","69.5810546875","19","8500","VG@SN","SN","VG","","","","",""
"47799-122786","JNG","BonO","BonO","BonO","47.105556911892364","18","8500","KT@HLE","KT","HLE","","","","",""
"47799-122801","ADC","SS","SS","AF","0","9","8500","AF@TD","AF","TD","","","","",""
"47799-122791","TOP","Kiin","Kiin","Kiin","50.39647001378677","17","8400","AF@TD","AF","TD","","","","",""
"47799-123038","TOP","Bin","Bin","Bin","58.564208984375","19","8300","VG@SN","SN","VG","","","","",""
"47799-122793","JNG","Spirit","Spirit","Spirit","46.52470487706802","17","8300","AF@TD","AF","TD","","","","",""
"47799-123006","MID","Zeka","Zeka","Zeka","46.693748474121094","16","8300","VG@SN","VG","SN","","","","",""
"47799-123039","JNG","SofM","SofM","SofM","61.11157869037829","19","8200","VG@SN","SN","VG","","","","",""
"47799-122976","SUP","LvMao","LvMao","LvMao","61.6056005859375","25","8200","OMG@JDG","JDG","OMG","","","","",""
"47799-123001","TOP","Cube","Cube","Cube","58.2052644428454","19","8200","VG@SN","VG","SN","","","","",""
"47799-123005","MID","Forge","Forge","Forge","38.78307635967548","13","8200","VG@SN","VG","SN","","","","",""
"47799-126400","MID","Kuzan","Kuzan","Kuzan","53.32266845703125","15","8100","AF@TD","TD","AF","","","","",""
"47799-123095","TEAM","JD Gaming","JD Gaming","JD Gaming","55.12","25","8100","OMG@JDG","JDG","OMG","","","","",""
"47799-123003","JNG","Aix","Aix","Aix","44.93999885110294","17","8100","VG@SN","VG","SN","","","","",""
"47799-122896","JNG","Leyan","Leyan","Leyan","33.36000061035156","20","8000","VG@SN","VG","SN","","","","",""
"47799-126398","TOP","Rich","Rich","Rich","49.73999837239583","15","8000","AF@TD","TD","AF","","","","",""
"47799-131677","TOP","Smeb","Smeb","Smeb","32.60199890136719","10","8000","KT@HLE","KT","HLE","","","","",""
"47799-126399","JNG","Beyond","Beyond","Beyond","45.252001953125","15","7900","AF@TD","TD","AF","","","","",""
"47799-122995","TOP","Curse","Curse","Curse","48.34666806175595","21","7900","OMG@JDG","OMG","JDG","","","","",""
"47799-122997","MID","icon","icon","icon","56.680001395089285","21","7900","OMG@JDG","OMG","JDG","","","","",""
"47799-122789","SUP","TusiN","TusiN","TusiN","38.471248626708984","16","7800","KT@HLE","KT","HLE","","","","",""
