"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48505-122909","ADC","Route","Route","Route","53.235654084578805","23","10300","SB@HLE","SB","HLE","","","","",""
"48505-126401","ADC","deokdam","deokdam","deokdam","51.274444580078125","18","9800","TD@SHO","TD","SHO","","","","",""
"48505-122907","MID","FATE","FATE","FATE","52.704764229910715","21","9300","SB@HLE","SB","HLE","","","","",""
"48505-122959","ADC","Viper","Viper","GRF","47.17545387961648","22","9200","SB@HLE","HLE","SB","","","","",""
"48505-126400","MID","Kuzan","Kuzan","Kuzan","51.911112467447914","18","9000","TD@SHO","TD","SHO","","","","",""
"48505-122904","JNG","OnFleek","OnFleek","OnFleek","45.43478260869565","23","8700","SB@HLE","SB","HLE","","","","",""
"48505-122943","ADC","HyBriD","HyBriD","HyBriD","39.0076177687872","21","8700","TD@SHO","SHO","TD","","","","",""
"48505-131336","MID","Mireu","Mireu","Mireu","30.23272705078125","11","8600","SB@HLE","HLE","SB","","","","",""
"48505-122942","ADC","Trigger","Trigger","Trigger","13.324999491373697","12","8400","TD@SHO","SHO","TD","","","","",""
"48505-126399","JNG","Beyond","Beyond","Beyond","43.730000813802086","18","8300","TD@SHO","TD","SHO","","","","",""
"48505-122902","TOP","Summit","Summit","Summit","43.29833475748698","24","8200","SB@HLE","SB","HLE","","","","",""
"48505-122941","MID","Keine","Keine","Keine","11.727272727272727","11","8200","TD@SHO","SHO","TD","","","","",""
"48505-122911","SUP","GorillA","GorillA","GorillA","34.182609226392664","23","8000","SB@HLE","SB","HLE","","","","",""
"48505-120365","MID","Mickey","Mickey","Mickey","25.117999267578124","20","8000","TD@SHO","SHO","TD","","","","",""
"48505-126398","TOP","Rich","Rich","Rich","47.46777682834201","18","7900","TD@SHO","TD","SHO","","","","",""
"48505-131335","JNG","YeongJae","YeongJae","YeongJae","16.028570992606028","7","7800","SB@HLE","HLE","SB","","","","",""
"48505-122912","TEAM","SANDBOX Gaming","SANDBOX Gaming","SANDBOX Gaming","32","24","7800","SB@HLE","SB","HLE","","","","",""
"48505-126402","SUP","GuGer","GuGer","GuGer","35.008887396918404","18","7600","TD@SHO","TD","SHO","","","","",""
"48505-130697","TOP","DuDu","DuDu","DuDu","24.161334228515624","15","7600","SB@HLE","HLE","SB","","","","",""
"48505-126403","TEAM","Team Dynamics","Team Dynamics","Team Dynamics","33.666666666666664","18","7500","TD@SHO","TD","SHO","","","","",""
"48505-122939","JNG","Flawless","Flawless","Flawless","31.972000122070312","20","7500","TD@SHO","SHO","TD","","","","",""
"48505-122936","TOP","ikssu","ikssu","ikssu","33.34090909090909","22","7400","TD@SHO","SHO","TD","","","","",""
"48505-122861","TOP","CuVee","CuVee","CuVee","28.875","12","7300","SB@HLE","HLE","SB","","","","",""
"48505-122867","TEAM","Hanwha Life Esports","Hanwha Life Esports","Hanwha Life Esports","22.476190476190474","21","7300","SB@HLE","HLE","SB","","","","",""
"48505-122938","JNG","Kuma","Kuma","Kuma","9.200000127156576","12","7300","TD@SHO","SHO","TD","","","","",""
"48505-135091","TEAM","SeolHaeOne Prince","SeolHaeOne Prince","SeolHaeOne Prince","16.25","12","7100","TD@SHO","SHO","TD","","","","",""
"48505-122866","SUP","Lehends","Lehends","Lehends","28.541904994419642","21","7100","SB@HLE","HLE","SB","","","","",""
"48505-122945","SUP","Mia","Mia","Mia","7.084999720255534","12","6900","TD@SHO","SHO","TD","","","","",""
"48505-122944","SUP","Secret","Secret","Secret","20.707618350074405","21","6800","TD@SHO","SHO","TD","","","","",""
"48505-131334","JNG","CaD","CaD","CaD","16.16181807084517","11","6200","SB@HLE","HLE","SB","","","","",""
"48505-123079","ADC","Vsta","Vsta","Vsta","23.960000610351564","10","6200","SB@HLE","HLE","SB","","","","",""
"48505-122960","SUP","Kabbie","Kabbie","Kabbie","15.752727161754262","11","6200","SB@HLE","SB","HLE","","","","",""
"48505-122903","TOP","Lonely","Lonely","Lonely","0","8","6200","SB@HLE","SB","HLE","","","","",""
"48505-122905","JNG","Punch","Punch","Punch","9.744444105360243","9","6200","SB@HLE","SB","HLE","","","","",""
"48505-122906","MID","Dove","Dove","Dove","20.44363680752841","11","6200","SB@HLE","SB","HLE","","","","",""
"48505-122908","ADC","Leo","Leo","Leo","7.997778150770399","9","6200","SB@HLE","SB","HLE","","","","",""
"48505-122862","JNG","Haru","Haru","Haru","29.46142796107701","14","6200","SB@HLE","HLE","SB","","","","",""
"48505-122864","MID","Lava","Lava","Lava","19.42714364188058","14","6200","SB@HLE","HLE","SB","","","","",""
"48505-122937","TOP","Alphamong","Alphamong","Alphamong","0","10","6200","TD@SHO","SHO","TD","","","","",""
