"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47987-120715","TEAM","Mad Lions","Mad Lions","Mad Lions","22.541666666666668","24","7800","ML@FCS","ML","FCS","","","","",""
"47987-120360","SUP","Kaiser","Kaiser","Kaiser","26.735000610351562","24","7800","ML@FCS","ML","FCS","","","","",""
"47987-120433","JNG","Skeanz","Skeanz","Skeanz","18.578333536783855","12","7800","MG@VIT","VIT","MG","","","","",""
"47987-120712","TEAM","Fnatic","Fnatic","Fnatic","20.708333333333332","24","7700","FTC@SKG","FTC","SKG","","","","",""
"47987-120325","TOP","Dan Dan","Dan Dan","Dan Dan","18.35000055486506","22","7600","MG@VIT","MG","VIT","","","","",""
"47987-120713","TEAM","Rogue","Rogue","Rogue","19.217391304347824","23","7600","OG@ROG","ROG","OG","","","","",""
"47987-120369","MID","Special","Special","Special","13.926666259765625","21","7600","G2@ES","ES","G2","","","","",""
"47987-120379","JNG","Trick","Trick","Trick","18.052381243024552","21","7600","FTC@SKG","SKG","FTC","","","","",""
"47987-120319","SUP","Hylissang","Hylissang","Hylissang","19.270000457763672","24","7600","FTC@SKG","FTC","SKG","","","","",""
"47987-120324","SUP","Vander","Vander","Vander","17.011304772418477","23","7500","OG@ROG","ROG","OG","","","","",""
"47987-120714","TEAM","Misfits Gaming","Misfits Gaming","Misfits Gaming","14.318181818181818","22","7500","MG@VIT","MG","VIT","","","","",""
"47987-120363","JNG","Caedrel","Caedrel","Caedrel","13.258095877511161","21","7500","G2@ES","ES","G2","","","","",""
"47987-120717","TEAM","FC Schalke 04","FC Schalke 04","FC Schalke 04","13.80952380952381","21","7400","ML@FCS","FCS","ML","","","","",""
"47987-120370","TOP","Odoamne","Odoamne","Odoamne","20.85238066173735","21","7400","ML@FCS","FCS","ML","","","","",""
"47987-120719","TEAM","Team Vitality","Team Vitality","Team Vitality","14.619047619047619","21","7300","MG@VIT","VIT","MG","","","","",""
"47987-131858","SUP","Doss","Doss","Doss","7.427058949190028","17","7300","MG@VIT","MG","VIT","","","","",""
"47987-120311","MID","Nukeduck","Nukeduck","Nukeduck","30.277498881022137","24","7300","OG@ROG","OG","ROG","","","","",""
"47987-120310","JNG","Xerxe","Xerxe","Xerxe","27.072499593098957","24","7300","OG@ROG","OG","ROG","","","","",""
"47987-120718","TEAM","SK Gaming","SK Gaming","SK Gaming","16.952380952380953","21","7200","FTC@SKG","SKG","FTC","","","","",""
"47987-120376","SUP","Dreams","Dreams","Dreams","14.723332722981771","18","7200","ML@FCS","FCS","ML","","","","",""
"47987-120431","TOP","Cabochard","Cabochard","Cabochard","16.749523344494047","21","7200","MG@VIT","VIT","MG","","","","",""
"47987-120716","TEAM","Excel eSports","Excel eSports","Excel eSports","12.142857142857142","21","7100","G2@ES","ES","G2","","","","",""
"47987-130843","SUP","labrov","labrov","labrov","15.072940602022058","17","7100","MG@VIT","VIT","MG","","","","",""
"47987-120380","TOP","Jenax","Jenax","Jenax","20.166666666666668","21","7100","FTC@SKG","SKG","FTC","","","","",""
"47987-120711","TEAM","Origen","Origen","Origen","19.875","24","7000","OG@ROG","OG","ROG","","","","",""
"47987-120382","SUP","Limit","Limit","Limit","16.166666666666668","21","7000","FTC@SKG","SKG","FTC","","","","",""
"47987-130842","JNG","Nji","Nji","Nji","6.827999877929687","15","6900","MG@VIT","VIT","MG","","","","",""
"47987-130612","TOP","Kryze","Kryze","Kryze","15.12823486328125","17","6900","G2@ES","ES","G2","","","","",""
"47987-120367","SUP","Tore","Tore","Tore","9.777143205915179","21","6800","G2@ES","ES","G2","","","","",""
"47987-120309","TOP","Alphari","Alphari","Alphari","26.212498982747395","24","6800","OG@ROG","OG","ROG","","","","",""
"47987-120437","SUP","Jactroll","Jactroll","Jactroll","4.602857317243304","14","6700","OG@ROG","OG","ROG","","","","",""
"47987-120313","SUP","Destiny","Destiny","Destiny","17.338260816491168","23","6400","OG@ROG","OG","ROG","","","","",""
"47987-120328","MID","Ronaldo","Ronaldo","Ronaldo","0","14","6200","MG@VIT","MG","VIT","","","","",""
"47987-120330","SUP","denyk","denyk","denyk","8.111428397042411","14","6200","MG@VIT","MG","VIT","","","","",""
"47987-130841","MID","Swiffer","Swiffer","Swiffer","0","5","6200","G2@ES","ES","G2","","","","",""
"47987-130613","SUP","Kamito","Kamito","Kamito","0","6","6200","ML@FCS","FCS","ML","","","","",""
"47987-120372","JNG","Lurox","Lurox","Lurox","6.372000122070313","15","6200","ML@FCS","FCS","ML","","","","",""
"47987-120375","ADC","Innaxe","Innaxe","Innaxe","11.527692354642427","13","6200","ML@FCS","FCS","ML","","","","",""
"47987-120374","ADC","FORG1VEN","FORG1VEN","FORG1VEN","0","10","6200","ML@FCS","FCS","ML","O","","","",""
"47987-120383","SUP","Bertho","Bertho","Bertho","0","15","6200","FTC@SKG","SKG","FTC","","","","",""
"47987-133459","SUP","Nukes","Nukes","Nukes","1.9542857578822546","7","6200","ML@FCS","FCS","ML","","","","",""
"47987-120307","ADC","P1noy","P1noy","P1noy","2.3677777184380426","18","6200","G2@ES","G2","ES","","","","",""
