"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47349-122992","MID","Teacherma","Teacherma","Teacherma","72.88400268554688","20","8300","V5@WE","WE","V5","","","","",""
"47349-122853","TOP","Nuguri","Nuguri","Nuguri","66.79765050551471","17","8200","DRX@DWG","DWG","DRX","","","","",""
"47349-122756","TOP","Doran","Doran","Doran","63.54444715711806","18","8100","DRX@DWG","DRX","DWG","","","","",""
"47349-122970","SUP","yuyanjia","yuyanjia","yuyanjia","64.98000266335227","22","8100","TES@SN","TES","SN","","","","",""
"47349-122791","TOP","Kiin","Kiin","Kiin","50.089335123697914","15","8000","AF@HLE","AF","HLE","","","","",""
"47349-122795","MID","ALL IN","ALL IN","ALL IN","22.197777642144096","9","8000","AF@HLE","AF","HLE","","","","",""
"47349-123094","TEAM","Top Esports","Top Esports","Top Esports","59.125","24","8000","TES@SN","TES","SN","","","","",""
"47349-122855","JNG","Canyon","Canyon","Canyon","63.43999885110294","17","8000","DRX@DWG","DWG","DRX","","","","",""
"47349-122757","JNG","Pyosik","Pyosik","Pyosik","71.21221923828125","18","7900","DRX@DWG","DRX","DWG","","","","",""
"47349-123014","MID","clx","clx","clx","11.698571341378349","14","7900","V5@WE","V5","WE","","","","",""
"47349-123040","MID","Angel","Angel","Angel","71.67444525824652","18","7900","TES@SN","SN","TES","","","","",""
"47349-123018","TEAM","Victory Five","Victory Five","Victory Five","37.1764705882353","17","7800","V5@WE","V5","WE","","","","",""
"47349-131342","SUP","ppgod","ppgod","ppgod","54.29833475748698","12","7800","V5@WE","V5","WE","","","","",""
"47349-122988","TOP","Morgan","Morgan","Morgan","60.21699829101563","20","7800","V5@WE","WE","V5","","","","",""
"47349-123012","JNG","xiaohan","xiaohan","xiaohan","12.398571559361049","14","7700","V5@WE","V5","WE","","","","",""
"47349-131336","MID","Mireu","Mireu","Mireu","30.213333129882812","6","7700","AF@HLE","HLE","AF","","","","",""
"47349-122797","SUP","Ben","Ben","Ben","31.422858101981028","14","7700","AF@HLE","AF","HLE","","","","",""
"47349-122799","TEAM","Afreeca Freecs","Afreeca Freecs","Afreeca Freecs","34.333333333333336","15","7700","AF@HLE","AF","HLE","","","","",""
"47349-122989","JNG","beishang","beishang","beishang","75.83099975585938","20","7700","V5@WE","WE","V5","","","","",""
"47349-123038","TOP","Bin","Bin","Bin","60.05000135633681","18","7600","TES@SN","SN","TES","","","","",""
"47349-122859","SUP","BeryL","BeryL","BeryL","59.17529296875","17","7600","DRX@DWG","DWG","DRX","","","","",""
"47349-122860","TEAM","DAMWON Gaming","DAMWON Gaming","DAMWON Gaming","50.23529411764706","17","7600","DRX@DWG","DWG","DRX","","","","",""
"47349-122864","MID","Lava","Lava","Lava","22.665000915527344","12","7600","AF@HLE","HLE","AF","","","","",""
"47349-122759","MID","Quad","Quad","Quad","1.6666666666666667","12","7500","DRX@DWG","DRX","DWG","","","","",""
"47349-122761","SUP","Keria","Keria","Keria","59.23444281684028","18","7500","DRX@DWG","DRX","DWG","","","","",""
"47349-130697","TOP","DuDu","DuDu","DuDu","27.53599853515625","10","7500","AF@HLE","HLE","AF","","","","",""
"47349-122762","TEAM","DragonX","DragonX","DragonX","50.05555555555556","18","7500","DRX@DWG","DRX","DWG","","","","",""
"47349-131341","MID","Shanks","Shanks","Shanks","0","6","7500","V5@WE","WE","V5","","","","",""
"47349-123039","JNG","SofM","SofM","SofM","63","18","7500","TES@SN","SN","TES","","","","",""
"47349-122861","TOP","CuVee","CuVee","CuVee","29.0239990234375","10","7500","AF@HLE","HLE","AF","","","","",""
"47349-122990","MID","Plex","Plex","Plex","0","12","7500","V5@WE","WE","V5","","","","",""
"47349-122862","JNG","Haru","Haru","Haru","36.36181918057528","11","7400","AF@HLE","HLE","AF","","","","",""
"47349-131334","JNG","CaD","CaD","CaD","20.219999313354492","8","7300","AF@HLE","HLE","AF","","","","",""
"47349-123097","TEAM","Team WE","Team WE","Team WE","46.4","20","7200","V5@WE","WE","V5","","","","",""
"47349-122994","SUP","Missing","Missing","Missing","54.779998779296875","20","7200","V5@WE","WE","V5","","","","",""
"47349-131335","JNG","YeongJae","YeongJae","YeongJae","0","3","7000","AF@HLE","HLE","AF","","","","",""
"47349-122792","TOP","Hoon","Hoon","Hoon","0","8","7000","AF@HLE","AF","HLE","","","","",""
"47349-122794","JNG","Dread","Dread","Dread","2.2200000286102295","8","7000","AF@HLE","AF","HLE","","","","",""
"47349-122963","TOP","Moyu","Moyu","Moyu","0","14","7000","TES@SN","TES","SN","","","","",""
"47349-131681","JNG","View","View","View","0","6","7000","TES@SN","SN","TES","","","","",""
"47349-122854","TOP","Flame","Flame","Flame","2.857142857142857","7","7000","DRX@DWG","DWG","DRX","","","","",""
"47349-122982","JNG","ping","ping","ping","0","14","7000","V5@WE","V5","WE","","","","",""
"47349-122987","TOP","Poss","Poss","Poss","0","12","7000","V5@WE","WE","V5","","","","",""
"47349-122866","SUP","Lehends","Lehends","Lehends","29.704999923706055","16","7000","AF@HLE","HLE","AF","","","","",""
"47349-123043","SUP","SwordArt","SwordArt","SwordArt","51.53333197699653","18","6900","TES@SN","SN","TES","","","","",""
"47349-122867","TEAM","Hanwha Life Esports","Hanwha Life Esports","Hanwha Life Esports","24.75","16","6900","AF@HLE","HLE","AF","","","","",""
"47349-122798","SUP","Jelly","Jelly","Jelly","14.555555555555555","9","6800","AF@HLE","AF","HLE","","","","",""
"47349-123101","TEAM","Suning","Suning","Suning","44.611111111111114","18","6800","TES@SN","SN","TES","","","","",""
"47349-123017","SUP","ZYF","ZYF","ZYF","0","14","6500","V5@WE","V5","WE","","","","",""
"47349-131857","SUP","owo","owo","owo","0","6","6500","TES@SN","SN","TES","","","","",""
"47349-123078","SUP","Hoit","Hoit","Hoit","0","7","6500","DRX@DWG","DWG","DRX","","","","",""
"47349-122969","SUP","QiuQiu","QiuQiu","QiuQiu","19.603529986213236","17","6500","TES@SN","TES","SN","","","","",""
