"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47600-131343","ADC","SamD","SamD","SamD","70.46714128766742","14","10300","EDG@V5","V5","EDG","","","","",""
"47600-123015","ADC","y4","y4","y4","16.171249389648438","16","10100","EDG@V5","V5","EDG","","","","",""
"47600-122993","ADC","Jiumeng","Jiumeng","Jiumeng","85.09181906960227","22","9900","WE@OMG","WE","OMG","","","","",""
"47600-122985","ADC","Hope","Hope","Hope","77.0009533110119","21","9500","EDG@V5","EDG","V5","","","","",""
"47600-123013","MID","Mole","Mole","Mole","56.9873689350329","19","9300","EDG@V5","V5","EDG","","","","",""
"47600-122999","ADC","Smlz","Smlz","Smlz","55.4147370990954","19","9000","WE@OMG","OMG","WE","","","","",""
"47600-122992","MID","Teacherma","Teacherma","Teacherma","74.46272971413352","22","8900","WE@OMG","WE","OMG","","","","",""
"47600-123041","JNG","Weiwei","Weiwei","Weiwei","57.162353515625","17","8800","EDG@V5","V5","EDG","","","","",""
"47600-123037","TOP","Biubiu","Biubiu","Biubiu","47.820000143612134","17","8400","EDG@V5","V5","EDG","","","","",""
"47600-122984","MID","Scout","Scout","Scout","74.74545565518466","22","8400","EDG@V5","EDG","V5","","","","",""
"47600-122989","JNG","beishang","beishang","beishang","75.70000110973011","22","8400","WE@OMG","WE","OMG","","","","",""
"47600-122997","MID","icon","icon","icon","54.61400146484375","20","8100","WE@OMG","OMG","WE","","","","",""
"47600-131342","SUP","ppgod","ppgod","ppgod","52.67857142857143","14","8000","EDG@V5","V5","EDG","","","","",""
"47600-122981","JNG","JieJie","JieJie","JieJie","50.71263042249178","19","8000","EDG@V5","EDG","V5","","","","",""
"47600-122988","TOP","Morgan","Morgan","Morgan","60.9654541015625","22","8000","WE@OMG","WE","OMG","","","","",""
"47600-123018","TEAM","Victory Five","Victory Five","Victory Five","38.1578947368421","19","7900","EDG@V5","V5","EDG","","","","",""
"47600-123097","TEAM","Team WE","Team WE","Team WE","46.36363636363637","22","7700","WE@OMG","WE","OMG","","","","",""
"47600-122980","TOP","Xiaoxiang","Xiaoxiang","Xiaoxiang","21.4325008392334","16","7700","EDG@V5","EDG","V5","","","","",""
"47600-123096","TEAM","Edward Gaming","Edward Gaming","Edward Gaming","44.54545454545455","22","7600","EDG@V5","EDG","V5","","","","",""
"47600-122983","JNG","JunJia","JunJia","JunJia","29.848890516493057","18","7600","EDG@V5","EDG","V5","","","","",""
"47600-122994","SUP","Missing","Missing","Missing","55.81363747336648","22","7600","WE@OMG","WE","OMG","","","","",""
"47600-122996","JNG","H4cker","H4cker","H4cker","46.48900146484375","20","7500","WE@OMG","OMG","WE","","","","",""
"47600-123098","TEAM","Oh My God","Oh My God","Oh My God","32.35","20","7300","WE@OMG","OMG","WE","","","","",""
"47600-122979","TOP","Aodi","Aodi","Aodi","41.73473799856085","19","7200","EDG@V5","EDG","V5","","","","",""
"47600-122986","SUP","Meiko","Meiko","Meiko","51.75272993607955","22","7200","EDG@V5","EDG","V5","","","","",""
"47600-122995","TOP","Curse","Curse","Curse","46.933999633789064","20","7200","WE@OMG","OMG","WE","","","","",""
"47600-131339","SUP","Sora","Sora","Sora","18.831429617745535","7","6900","WE@OMG","OMG","WE","","","","",""
"47600-123000","SUP","cold","cold","cold","33.03894685444079","19","6500","WE@OMG","OMG","WE","","","","",""
"47600-123012","JNG","xiaohan","xiaohan","xiaohan","11.572000122070312","15","6200","EDG@V5","V5","EDG","","","","",""
"47600-123014","MID","clx","clx","clx","10.918666585286458","15","6200","EDG@V5","V5","EDG","","","","",""
"47600-123017","SUP","ZYF","ZYF","ZYF","0","15","6200","EDG@V5","V5","EDG","","","","",""
"47600-131341","MID","Shanks","Shanks","Shanks","0","7","6200","WE@OMG","WE","OMG","","","","",""
"47600-137045","ADC","Eric","Eric","Eric","0","1","6200","WE@OMG","OMG","WE","","","","",""
"47600-122982","JNG","ping","ping","ping","0","15","6200","EDG@V5","V5","EDG","","","","",""
"47600-122987","TOP","Poss","Poss","Poss","0","13","6200","WE@OMG","WE","OMG","","","","",""
"47600-122990","MID","Plex","Plex","Plex","0","13","6200","WE@OMG","WE","OMG","","","","",""
"47600-131700","ADC","BBD","BBD","BBD","12.426000213623047","10","6200","EDG@V5","EDG","V5","","","","",""
