"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47988-120222","ADC","Zven","Zven","Zven","36.92000071207682","24","10300","CLG@C9","C9","CLG","","","","",""
"47988-120232","ADC","WildTurtle","WildTurtle","WildTurtle","38.75","20","10000","FQ@IM","FQ","IM","","","","",""
"47988-120269","ADC","Tactical","Tactical","Tactical","21.878095354352677","21","9600","TL@TSM","TL","TSM","","","","",""
"47988-120271","ADC","Doublelift","Doublelift","Doublelift","25.267618815104168","21","9500","TL@TSM","TSM","TL","","","","",""
"47988-120221","MID","Nisqy","Nisqy","Nisqy","39.46416727701823","24","9200","CLG@C9","C9","CLG","","","","",""
"47988-120220","JNG","Blaber","Blaber","Blaber","37.801666259765625","24","9000","CLG@C9","C9","CLG","","","","",""
"47988-120231","MID","PowerOfEvil","PowerOfEvil","PowerOfEvil","41.57925980179398","27","9000","FQ@IM","FQ","IM","","","","",""
"47988-120237","ADC","Bang","Bang","Bang","29.009999593098957","24","9000","EG@OHT","EG","OHT","","","","",""
"47988-120230","JNG","Santorin","Santorin","Santorin","36.755556459780095","27","8800","FQ@IM","FQ","IM","","","","",""
"47988-120226","MID","Bjergsen","Bjergsen","Bjergsen","35.006955354110055","23","8700","TL@TSM","TSM","TL","","","","",""
"47988-120248","ADC","Cody Sun","Cody Sun","Cody Sun","28.919166564941406","24","8700","EG@OHT","OHT","EG","","","","",""
"47988-120268","MID","Jensen","Jensen","Jensen","25.597141810825892","21","8700","TL@TSM","TL","TSM","","","","",""
"47988-120219","TOP","Licorice","Licorice","Licorice","31.448333740234375","24","8500","CLG@C9","C9","CLG","","","","",""
"47988-120243","ADC","Apollo","Apollo","Apollo","17.846315082750824","19","8500","FQ@IM","IM","FQ","","","","",""
"47988-120266","JNG","Broxah","Broxah","Broxah","21.869524274553573","21","8400","TL@TSM","TL","TSM","","","","",""
"47988-120274","MID","Goldenglue","Goldenglue","Goldenglue","19.338333129882812","12","8200","EG@OHT","EG","OHT","","","","",""
"47988-121301","TOP","Solo","Solo","Solo","30.96320068359375","25","8200","FQ@IM","FQ","IM","","","","",""
"47988-120288","ADC","Stixxay","Stixxay","Stixxay","21.182856968470983","21","8200","CLG@C9","CLG","C9","","","","",""
"47988-131332","JNG","Spica","Spica","Spica","21.38352876551011","17","8100","TL@TSM","TSM","TL","","","","",""
"47988-120223","SUP","Vulcan","Vulcan","Vulcan","28.508333841959637","24","8100","CLG@C9","C9","CLG","","","","",""
"47988-120265","TOP","Impact","Impact","Impact","19.903810046968005","21","8000","TL@TSM","TL","TSM","","","","",""
"47988-120700","TEAM","Cloud 9","Cloud 9","Cloud 9","26.041666666666668","24","8000","CLG@C9","C9","CLG","","","","",""
"47988-120233","SUP","IgNar","IgNar","IgNar","27.27629711009838","27","7800","FQ@IM","FQ","IM","","","","",""
"47988-120235","JNG","Svenskeren","Svenskeren","Svenskeren","22.195833841959637","24","7800","EG@OHT","EG","OHT","","","","",""
"47988-120702","TEAM","FlyQuest","FlyQuest","FlyQuest","25.25925925925926","27","7800","FQ@IM","FQ","IM","","","","",""
"47988-120224","TOP","Broken Blade","Broken Blade","Broken Blade","28.139130965523098","23","7700","TL@TSM","TSM","TL","","","","",""
"47988-120247","MID","Ryoma","Ryoma","Ryoma","27.672500610351562","24","7700","EG@OHT","OHT","EG","","","","",""
"47988-120706","TEAM","Team Liquid","Team Liquid","Team Liquid","19.428571428571427","21","7600","TL@TSM","TL","TSM","","","","",""
"47988-134669","MID","Insanity","Insanity","Insanity","20.081817626953125","11","7600","FQ@IM","IM","FQ","","","","",""
"47988-120270","SUP","CoreJJ","CoreJJ","CoreJJ","17.624761672247026","21","7500","TL@TSM","TL","TSM","","","","",""
"47988-120286","MID","Pobelter","Pobelter","Pobelter","18.25238037109375","21","7500","CLG@C9","CLG","C9","","","","",""
"47988-135010","JNG","Contractz","Contractz","Contractz","23.546000671386718","10","7500","EG@OHT","OHT","EG","","","","",""
"47988-120701","TEAM","Team SoloMid","Team SoloMid","Team SoloMid","23.782608695652176","23","7500","TL@TSM","TSM","TL","","","","",""
"47988-120240","JNG","Xmithie","Xmithie","Xmithie","13.40736871016653","19","7400","FQ@IM","IM","FQ","","","","",""
"47988-120278","TOP","Huni","Huni","Huni","14.957333374023438","15","7400","EG@OHT","EG","OHT","","","","",""
"47988-120703","TEAM","Evil Geniuses","Evil Geniuses","Evil Geniuses","18.708333333333332","24","7400","EG@OHT","EG","OHT","","","","",""
