"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47226-125114","ADC","JackeyLove","JackeyLove","JackeyLove","100.34889051649306","18","10300","TES@IG","TES","IG","","","","",""
"47226-122975","ADC","LokeN","LokeN","LokeN","91.58727472478694","22","10100","JDG@BLG","JDG","BLG","","","","",""
"47226-122788","ADC","Aiming","Aiming","Aiming","63.89500045776367","16","9800","KT@TD","KT","TD","","","","",""
"47226-122909","ADC","Route","Route","Route","52.23176484949448","17","9400","SHO@SB","SB","SHO","","","","",""
"47226-122967","MID","knight","knight","knight","105.3982570482337","23","9200","TES@IG","TES","IG","","","","",""
"47226-122898","ADC","Puff","Puff","Puff","71.24272571910511","22","9100","TES@IG","IG","TES","","","","",""
"47226-122974","MID","Yagao","Yagao","Yagao","84.43363813920455","22","9000","JDG@BLG","JDG","BLG","","","","",""
"47226-126401","ADC","deokdam","deokdam","deokdam","50.63692533052885","13","8800","KT@TD","TD","KT","","","","",""
"47226-122966","JNG","Karsa","Karsa","Karsa","78.24434761379077","23","8800","TES@IG","TES","IG","","","","",""
"47226-122787","MID","Kuro","Kuro","Kuro","52.71714128766741","14","8700","KT@TD","KT","TD","","","","",""
"47226-122973","JNG","Kanavi","Kanavi","Kanavi","81.1590909090909","22","8600","JDG@BLG","JDG","BLG","","","","",""
"47226-122943","ADC","HyBriD","HyBriD","HyBriD","45.838748931884766","16","8500","SHO@SB","SHO","SB","","","","",""
"47226-122964","TOP","369","369","369","78.87304156759511","23","8500","TES@IG","TES","IG","","","","",""
"47226-122907","MID","FATE","FATE","FATE","49.08533528645833","15","8400","SHO@SB","SB","SHO","","","","",""
"47226-122971","TOP","Zoom","Zoom","Zoom","73.87182062322444","22","8400","JDG@BLG","JDG","BLG","","","","",""
"47226-122897","MID","Rookie","Rookie","Rookie","68.48272705078125","22","8200","TES@IG","IG","TES","","","","",""
