"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47307-122975","ADC","LokeN","LokeN","LokeN","92.37564750339673","23","10300","JDG@EST","JDG","EST","","","","",""
"47307-122918","ADC","Lwx","Lwx","Lwx","81.2264013671875","25","9900","LGD@FPX","FPX","LGD","","","","",""
"47307-123033","ADC","Kramer","Kramer","Kramer","66.32889133029514","18","9400","LGD@FPX","LGD","FPX","","","","",""
"47307-122974","MID","Yagao","Yagao","Yagao","85.32174019191577","23","9300","JDG@EST","JDG","EST","","","","",""
"47307-122873","ADC","rat","rat","rat","16.342857360839844","7","9100","JDG@EST","EST","JDG","","","","",""
"47307-122917","MID","Doinb","Doinb","Doinb","83.06080078125","25","8900","LGD@FPX","FPX","LGD","","","","",""
"47307-122973","JNG","Kanavi","Kanavi","Kanavi","81.02086871603261","23","8800","JDG@EST","JDG","EST","","","","",""
"47307-122872","ADC","Wink","Wink","Wink","68.68400065104167","15","8800","JDG@EST","EST","JDG","","","","",""
"47307-122971","TOP","Zoom","Zoom","Zoom","74.4678265115489","23","8400","JDG@EST","JDG","EST","","","","",""
"47307-123047","MID","xiye","xiye","xiye","63.48940860523897","17","8400","LGD@FPX","LGD","FPX","","","","",""
"47307-122915","JNG","Tian","Tian","Tian","69.9872021484375","25","8300","LGD@FPX","FPX","LGD","","","","",""
"47307-123030","JNG","Peanut","Peanut","Peanut","60.63666449652778","18","8000","LGD@FPX","LGD","FPX","","","","",""
"47307-122976","SUP","LvMao","LvMao","LvMao","63.05391261888587","23","8000","JDG@EST","JDG","EST","","","","",""
"47307-136732","MID","irma","irma","irma","0","0","7900","JDG@EST","EST","JDG","","","","",""
"47307-122913","TOP","GimGoon","GimGoon","GimGoon","28.907779269748264","18","7900","LGD@FPX","FPX","LGD","","","","",""
"47307-123095","TEAM","JD Gaming","JD Gaming","JD Gaming","56.21739130434783","23","7800","JDG@EST","JDG","EST","","","","",""
"47307-122947","TOP","Langx","Langx","Langx","56.03894685444079","19","7600","LGD@FPX","LGD","FPX","","","","",""
"47307-123092","TEAM","FunPlus Phoenix","FunPlus Phoenix","FunPlus Phoenix","48.28","25","7600","LGD@FPX","FPX","LGD","","","","",""
"47307-122870","JNG","Wei","Wei","Wei","62.71529612821691","17","7600","JDG@EST","EST","JDG","","","","",""
"47307-123036","TEAM","LGD Gaming","LGD Gaming","LGD Gaming","40.55555555555556","18","7500","LGD@FPX","LGD","FPX","","","","",""
"47307-122914","TOP","Khan","Khan","Khan","49.92090953480113","22","7500","LGD@FPX","FPX","LGD","","","","",""
"47307-122919","SUP","Crisp","Crisp","Crisp","51.8056005859375","25","7500","LGD@FPX","FPX","LGD","","","","",""
"47307-123032","MID","Fenfen","Fenfen","Fenfen","47.936248779296875","16","7400","JDG@EST","EST","JDG","","","","",""
"47307-123090","TEAM","eStar","eStar","eStar","40.35294117647059","17","7200","JDG@EST","EST","JDG","","","","",""
"47307-123050","SUP","Mark","Mark","Mark","49.01058780445772","17","7100","LGD@FPX","LGD","FPX","","","","",""
"47307-122868","TOP","Xiaobai","Xiaobai","Xiaobai","54.85294117647059","17","7100","JDG@EST","EST","JDG","","","","",""
"47307-122874","SUP","ShiauC","ShiauC","ShiauC","47.252940458409924","17","6900","JDG@EST","EST","JDG","","","","",""
"47307-131338","TOP","Garvey","Garvey","Garvey","1.3688888549804688","9","6200","LGD@FPX","LGD","FPX","","","","",""
"47307-123027","TOP","Lies","Lies","Lies","17.065333048502605","15","6200","LGD@FPX","LGD","FPX","","","","",""
"47307-123031","MID","Yuuki","Yuuki","Yuuki","18.171999104817708","15","6200","LGD@FPX","LGD","FPX","","","","",""
"47307-123034","SUP","Killua","Killua","Killua","15.425333658854166","15","6200","LGD@FPX","LGD","FPX","","","","",""
"47307-122977","SUP","Peace","Peace","Peace","1.25","16","6200","JDG@EST","JDG","EST","","","","",""
"47307-122869","TOP","CJJ","CJJ","CJJ","1.4880000114440919","5","6200","JDG@EST","EST","JDG","","","","",""
