"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47611-125114","ADC","JackeyLove","JackeyLove","JackeyLove","92.84095400855655","21","10300","TES@EST","TES","EST","","","","",""
"47611-123033","ADC","Kramer","Kramer","Kramer","67.82381184895833","21","9900","LNG@LGD","LGD","LNG","","","","",""
"47611-123024","ADC","Light","Light","Light","45.7","20","9300","LNG@LGD","LNG","LGD","","","","",""
"47611-122967","MID","knight","knight","knight","100.36307466947116","26","9300","TES@EST","TES","EST","","","","",""
"47611-122873","ADC","rat","rat","rat","23.233334011501736","9","8900","TES@EST","EST","TES","","","","",""
"47611-122966","JNG","Karsa","Karsa","Karsa","74.66461651141827","26","8800","TES@EST","TES","EST","","","","",""
"47611-123047","MID","xiye","xiye","xiye","65.93800048828125","20","8800","LNG@LGD","LGD","LNG","","","","",""
"47611-122872","ADC","Wink","Wink","Wink","64.39125061035156","16","8400","TES@EST","EST","TES","","","","",""
"47611-123022","MID","Maple","Maple","Maple","45.21400146484375","20","8300","LNG@LGD","LNG","LGD","","","","",""
"47611-122964","TOP","369","369","369","75.47461407001202","26","8300","TES@EST","TES","EST","","","","",""
"47611-123030","JNG","Peanut","Peanut","Peanut","61.395240420386905","21","8300","LNG@LGD","LGD","LNG","","","","",""
"47611-123021","JNG","Xx","Xx","Xx","38.029998779296875","20","8000","LNG@LGD","LNG","LGD","","","","",""
"47611-123032","MID","Fenfen","Fenfen","Fenfen","46.926666259765625","18","8000","TES@EST","EST","TES","","","","",""
"47611-122970","SUP","yuyanjia","yuyanjia","yuyanjia","62.31500244140625","24","8000","TES@EST","TES","EST","","","","",""
"47611-122947","TOP","Langx","Langx","Langx","55.67727383700284","22","7900","LNG@LGD","LGD","LNG","","","","",""
"47611-123094","TEAM","Top Esports","Top Esports","Top Esports","57.38461538461539","26","7800","TES@EST","TES","EST","","","","",""
"47611-123050","SUP","Mark","Mark","Mark","48.15","20","7700","LNG@LGD","LGD","LNG","","","","",""
"47611-123036","TEAM","LGD Gaming","LGD Gaming","LGD Gaming","42.333333333333336","21","7600","LNG@LGD","LGD","LNG","","","","",""
"47611-136732","MID","irma","irma","irma","0","1","7600","TES@EST","EST","TES","","","","",""
"47611-122870","JNG","Wei","Wei","Wei","60.17684133429276","19","7600","TES@EST","EST","TES","","","","",""
"47611-123019","TOP","Flandre","Flandre","Flandre","26.278666178385418","15","7500","LNG@LGD","LNG","LGD","","","","",""
"47611-123100","TEAM","LNG Esports","LNG Esports","LNG Esports","25.75","20","7500","LNG@LGD","LNG","LGD","","","","",""
"47611-123026","SUP","Iwandy","Iwandy","Iwandy","8.57066650390625","15","7300","LNG@LGD","LNG","LGD","","","","",""
"47611-122869","TOP","CJJ","CJJ","CJJ","12.13142830984933","7","7300","TES@EST","EST","TES","","","","",""
"47611-123090","TEAM","eStar","eStar","eStar","38.1578947368421","19","7200","TES@EST","EST","TES","","","","",""
"47611-123025","SUP","Duan","Duan","Duan","24.1586669921875","15","7100","LNG@LGD","LNG","LGD","","","","",""
"47611-123020","TOP","chenlun17","chenlun17","chenlun17","21.179999856387866","17","7000","LNG@LGD","LNG","LGD","","","","",""
"47611-122868","TOP","Xiaobai","Xiaobai","Xiaobai","51.80555555555556","18","7000","TES@EST","EST","TES","","","","",""
"47611-122874","SUP","ShiauC","ShiauC","ShiauC","44.550527472245065","19","7000","TES@EST","EST","TES","","","","",""
"47611-131338","TOP","Garvey","Garvey","Garvey","1.231999969482422","10","6200","LNG@LGD","LGD","LNG","","","","",""
"47611-122963","TOP","Moyu","Moyu","Moyu","0","15","6200","TES@EST","TES","EST","","","","",""
"47611-123027","TOP","Lies","Lies","Lies","15.998749732971191","16","6200","LNG@LGD","LGD","LNG","","","","",""
"47611-123031","MID","Yuuki","Yuuki","Yuuki","17.0362491607666","16","6200","LNG@LGD","LGD","LNG","","","","",""
"47611-122969","SUP","QiuQiu","QiuQiu","QiuQiu","18.514444986979168","18","6200","TES@EST","TES","EST","","","","",""
"47611-123034","SUP","Killua","Killua","Killua","14.461250305175781","16","6200","LNG@LGD","LGD","LNG","","","","",""
