"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47099-122918","ADC","Lwx","Lwx","Lwx","81.5704345703125","23","10300","OMG@FPX","FPX","OMG","","","","",""
"47099-123007","ADC","iBoy","iBoy","iBoy","68.3760009765625","15","9700","EDG@VG","VG","EDG","","","","",""
"47099-122985","ADC","Hope","Hope","Hope","76.81647087545956","17","9300","EDG@VG","EDG","VG","","","","",""
"47099-122917","MID","Doinb","Doinb","Doinb","83.06782863451087","23","9200","OMG@FPX","FPX","OMG","","","","",""
"47099-131700","ADC","BBD","BBD","BBD","15.532500267028809","8","9000","EDG@VG","EDG","VG","","","","",""
"47099-123006","MID","Zeka","Zeka","Zeka","39.50833384195963","12","8800","EDG@VG","VG","EDG","","","","",""
"47099-122999","ADC","Smlz","Smlz","Smlz","58.26625061035156","16","8600","OMG@FPX","OMG","FPX","","","","",""
"47099-122915","JNG","Tian","Tian","Tian","70.10347847316577","23","8500","OMG@FPX","FPX","OMG","","","","",""
"47099-122984","MID","Scout","Scout","Scout","73.46221923828125","18","8400","EDG@VG","EDG","VG","","","","",""
"47099-122914","TOP","Khan","Khan","Khan","52.298095703125","21","8300","OMG@FPX","FPX","OMG","","","","",""
"47099-123003","JNG","Aix","Aix","Aix","43.87571498325893","14","8100","EDG@VG","VG","EDG","","","","",""
"47099-122896","JNG","Leyan","Leyan","Leyan","35.725883932674634","17","8000","EDG@VG","VG","EDG","","","","",""
"47099-122919","SUP","Crisp","Crisp","Crisp","51.81652301290761","23","8000","OMG@FPX","FPX","OMG","","","","",""
"47099-122983","JNG","JunJia","JunJia","JunJia","33.58000183105469","16","7900","EDG@VG","EDG","VG","","","","",""
"47099-122997","MID","icon","icon","icon","58.40999984741211","16","7900","OMG@FPX","OMG","FPX","","","","",""
"47099-123001","TOP","Cube","Cube","Cube","57.85733235677083","15","7900","EDG@VG","VG","EDG","","","","",""
"47099-123009","SUP","Hang","Hang","Hang","37.70933430989583","15","7800","EDG@VG","VG","EDG","","","","",""
"47099-123092","TEAM","FunPlus Phoenix","FunPlus Phoenix","FunPlus Phoenix","47.43478260869565","23","7800","OMG@FPX","FPX","OMG","","","","",""
"47099-122981","JNG","JieJie","JieJie","JieJie","45.002665201822914","15","7700","EDG@VG","EDG","VG","","","","",""
"47099-123099","TEAM","Vici Gaming","Vici Gaming","Vici Gaming","38.8","15","7600","EDG@VG","VG","EDG","","","","",""
"47099-123096","TEAM","Edward Gaming","Edward Gaming","Edward Gaming","42.22222222222222","18","7500","EDG@VG","EDG","VG","","","","",""
"47099-122980","TOP","Xiaoxiang","Xiaoxiang","Xiaoxiang","4.463333447774251","12","7500","EDG@VG","EDG","VG","","","","",""
"47099-122996","JNG","H4cker","H4cker","H4cker","48.06624984741211","16","7500","OMG@FPX","OMG","FPX","","","","",""
"47099-122979","TOP","Aodi","Aodi","Aodi","46.644707174862134","17","7400","EDG@VG","EDG","VG","","","","",""
"47099-122986","SUP","Meiko","Meiko","Meiko","50.943332248263886","18","7400","EDG@VG","EDG","VG","","","","",""
"47099-123098","TEAM","Oh My God","Oh My God","Oh My God","33.625","16","7300","OMG@FPX","OMG","FPX","","","","",""
"47099-122995","TOP","Curse","Curse","Curse","49.997501373291016","16","7100","OMG@FPX","OMG","FPX","","","","",""
"47099-123008","SUP","Maestro","Maestro","Maestro","3.197777854071723","9","7000","EDG@VG","VG","EDG","","","","",""
"47099-123000","SUP","cold","cold","cold","39.032501220703125","16","6900","OMG@FPX","OMG","FPX","","","","",""
"47099-123010","TOP","Aliez","Aliez","Aliez","13.47111087375217","9","6200","OMG@FPX","OMG","FPX","","","","",""
"47099-131339","SUP","Sora","Sora","Sora","-0.11500000208616257","4","6200","OMG@FPX","OMG","FPX","","","","",""
"47099-122913","TOP","GimGoon","GimGoon","GimGoon","25.033750534057617","16","6200","OMG@FPX","FPX","OMG","","","","",""
"47099-123005","MID","Forge","Forge","Forge","42.01499938964844","12","6200","EDG@VG","VG","EDG","","","","",""
