"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47195-120359","ADC","Carzzy","Carzzy","Carzzy","41.27111138237847","18","10300","ML@SKG","ML","SKG","","","","",""
"47195-120318","ADC","Rekkles","Rekkles","Rekkles","38.82444593641493","18","10100","OG@FTC","FTC","OG","","","","",""
"47195-120305","ADC","Perkz","Perkz","Perkz","48.18588077320772","17","9900","ROG@G2","G2","ROG","","","","",""
"47195-120227","ADC","Kobbe","Kobbe","Kobbe","32.902354520909924","17","9600","FCS@MG","MG","FCS","","","","",""
"47195-120358","MID","Humanoid","Humanoid","Humanoid","37.638888888888886","18","9300","ML@SKG","ML","SKG","","","","",""
"47195-120366","ADC","Patrik","Patrik","Patrik","19.1586669921875","15","9200","VIT@ES","ES","VIT","","","","",""
"47195-120332","JNG","Shadow","Shadow","Shadow","38.945556640625","18","9000","ML@SKG","ML","SKG","","","","",""
"47195-120317","MID","Nemesis","Nemesis","Nemesis","29.871110704210068","18","9000","OG@FTC","FTC","OG","","","","",""
"47195-120312","ADC","Upset","Upset","Upset","43.54222276475694","18","8900","OG@FTC","OG","FTC","","","","",""
"47195-120316","JNG","Selfmade","Selfmade","Selfmade","34.768890380859375","18","8800","OG@FTC","FTC","OG","","","","",""
"47195-120306","MID","Caps","Caps","Caps","54.29052734375","19","8700","ROG@G2","G2","ROG","","","","",""
"47195-120323","ADC","Hans sama","Hans sama","Hans sama","28.315293255974264","17","8500","ROG@G2","ROG","G2","","","","",""
"47195-120327","MID","FEBIVEN","FEBIVEN","FEBIVEN","21.462499618530273","16","8500","FCS@MG","MG","FCS","","","","",""
"47195-120331","TOP","Orome","Orome","Orome","31.656667073567707","18","8500","ML@SKG","ML","SKG","","","","",""
"47195-120304","JNG","Jankos","Jankos","Jankos","44.9789460834704","19","8500","ROG@G2","G2","ROG","","","","",""
"47195-120314","TOP","Bwipo","Bwipo","Bwipo","28.91555447048611","18","8300","OG@FTC","FTC","OG","","","","",""
"47195-120326","JNG","Razork","Razork","Razork","19.14875030517578","16","8200","FCS@MG","MG","FCS","","","","",""
"47195-120369","MID","Special","Special","Special","11.44933369954427","15","8200","VIT@ES","ES","VIT","","","","",""
"47195-120436","ADC","Comp","Comp","Comp","24.282666015625","15","8200","VIT@ES","VIT","ES","","","","",""
"47195-120381","ADC","Crownshot","Crownshot","Crownshot","23.97733357747396","15","8100","ML@SKG","SKG","ML","","","","",""
"47195-120303","TOP","Wunder","Wunder","Wunder","38.60105173211349","19","8100","ROG@G2","G2","ROG","","","","",""
"47195-120360","SUP","Kaiser","Kaiser","Kaiser","30.43777804904514","18","8000","ML@SKG","ML","SKG","","","","",""
"47195-120363","JNG","Caedrel","Caedrel","Caedrel","13.47066650390625","15","8000","VIT@ES","ES","VIT","","","","",""
"47195-120311","MID","Nukeduck","Nukeduck","Nukeduck","35.87111070421007","18","8000","OG@FTC","OG","FTC","","","","",""
"47195-125946","ADC","Neon","Neon","Neon","28.175555759006077","9","8000","FCS@MG","FCS","MG","","","","",""
"47195-120322","MID","Larssen","Larssen","Larssen","31.154117359834558","17","7900","ROG@G2","ROG","G2","","","","",""
"47195-120325","TOP","Dan Dan","Dan Dan","Dan Dan","18.68000030517578","16","7900","FCS@MG","MG","FCS","","","","",""
"47195-120715","TEAM","Mad Lions","Mad Lions","Mad Lions","24.444444444444443","18","7900","ML@SKG","ML","SKG","","","","",""
"47195-120712","TEAM","Fnatic","Fnatic","Fnatic","23.27777777777778","18","7800","OG@FTC","FTC","OG","","","","",""
"47195-120435","MID","Milica","Milica","Milica","15.625333658854167","15","7800","VIT@ES","VIT","ES","","","","",""
"47195-120310","JNG","Xerxe","Xerxe","Xerxe","32.25666639539931","18","7800","OG@FTC","OG","FTC","","","","",""
"47195-120319","SUP","Hylissang","Hylissang","Hylissang","21.703333536783855","18","7800","OG@FTC","FTC","OG","","","","",""
"47195-120710","TEAM","G2 eSports","G2 eSports","G2 eSports","26.263157894736842","19","7700","ROG@G2","G2","ROG","","","","",""
"47195-130612","TOP","Kryze","Kryze","Kryze","14.30181884765625","11","7700","VIT@ES","ES","VIT","","","","",""
"47195-120308","SUP","Mikyx","Mikyx","Mikyx","37.14842143811678","19","7700","ROG@G2","G2","ROG","","","","",""
"47195-131333","MID","ZaZee","ZaZee","ZaZee","23.939999667080965","11","7600","ML@SKG","SKG","ML","","","","",""
"47195-120714","TEAM","Misfits Gaming","Misfits Gaming","Misfits Gaming","16.375","16","7600","FCS@MG","MG","FCS","","","","",""
"47195-120716","TEAM","Excel eSports","Excel eSports","Excel eSports","9.8","15","7500","VIT@ES","ES","VIT","","","","",""
"47195-131858","SUP","Doss","Doss","Doss","10.44545468417081","11","7500","FCS@MG","MG","FCS","","","","",""
"47195-120309","TOP","Alphari","Alphari","Alphari","31.41777886284722","18","7500","OG@FTC","OG","FTC","","","","",""
"47195-120321","JNG","Inspired","Inspired","Inspired","24.94352991440717","17","7400","ROG@G2","ROG","G2","","","","",""
"47195-120711","TEAM","Origen","Origen","Origen","23.944444444444443","18","7400","OG@FTC","OG","FTC","","","","",""
"47195-120320","TOP","Finn","Finn","Finn","23.261176614200366","17","7300","ROG@G2","ROG","G2","","","","",""
"47195-120713","TEAM","Rogue","Rogue","Rogue","20.58823529411765","17","7300","ROG@G2","ROG","G2","","","","",""
"47195-120367","SUP","Tore","Tore","Tore","8.67999979654948","15","7300","VIT@ES","ES","VIT","","","","",""
"47195-120373","MID","Abbedagge","Abbedagge","Abbedagge","16.949333699544272","15","7300","FCS@MG","FCS","MG","","","","",""
"47195-120719","TEAM","Team Vitality","Team Vitality","Team Vitality","14.133333333333333","15","7200","VIT@ES","VIT","ES","","","","",""
"47195-120433","JNG","Skeanz","Skeanz","Skeanz","19.25","6","7200","VIT@ES","VIT","ES","","","","",""
"47195-120437","SUP","Jactroll","Jactroll","Jactroll","3.9800000190734863","8","7200","OG@FTC","OG","FTC","","","","",""
"47195-120324","SUP","Vander","Vander","Vander","16.977646771599264","17","7100","ROG@G2","ROG","G2","","","","",""
"47195-120718","TEAM","SK Gaming","SK Gaming","SK Gaming","17.066666666666666","15","7100","ML@SKG","SKG","ML","","","","",""
"47195-120379","JNG","Trick","Trick","Trick","17.75333251953125","15","7100","ML@SKG","SKG","ML","","","","",""
"47195-120431","TOP","Cabochard","Cabochard","Cabochard","16.979999796549478","15","7100","VIT@ES","VIT","ES","","","","",""
