"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47603-120222","ADC","Zven","Zven","Zven","37.29652205757473","23","10300","DIG@C9","C9","DIG","","","","",""
"47603-120271","ADC","Doublelift","Doublelift","Doublelift","25.063999938964844","20","10000","TSM@GG","TSM","GG","","","","",""
"47603-120275","ADC","FBI","FBI","FBI","24.515238444010418","21","9600","TSM@GG","GG","TSM","","","","",""
"47603-120221","MID","Nisqy","Nisqy","Nisqy","39.967826511548914","23","9200","DIG@C9","C9","DIG","","","","",""
"47603-120281","ADC","Johnsun","Johnsun","Johnsun","21.156190418061755","21","9100","DIG@C9","DIG","C9","","","","",""
"47603-120226","MID","Bjergsen","Bjergsen","Bjergsen","34.77909157492898","22","9000","TSM@GG","TSM","GG","","","","",""
"47603-120220","JNG","Blaber","Blaber","Blaber","38.45130456012228","23","8800","DIG@C9","C9","DIG","","","","",""
"47603-131966","MID","Damonte","Damonte","Damonte","21.852500915527344","16","8500","TSM@GG","GG","TSM","","","","",""
"47603-131332","JNG","Spica","Spica","Spica","20.478750228881836","16","8300","TSM@GG","TSM","GG","","","","",""
"47603-120219","TOP","Licorice","Licorice","Licorice","31.586086107336957","23","8300","DIG@C9","C9","DIG","","","","",""
"47603-135094","MID","Fenix","Fenix","Fenix","20.95999993218316","9","8200","DIG@C9","DIG","C9","","","","",""
"47603-120223","SUP","Vulcan","Vulcan","Vulcan","29.40347953464674","23","8000","DIG@C9","C9","DIG","","","","",""
"47603-120224","TOP","Broken Blade","Broken Blade","Broken Blade","27.77091008966619","22","8000","TSM@GG","TSM","GG","","","","",""
"47603-120273","JNG","Closer","Closer","Closer","21.414286295572918","21","7900","TSM@GG","GG","TSM","","","","",""
"47603-120700","TEAM","Cloud 9","Cloud 9","Cloud 9","26.434782608695652","23","7900","DIG@C9","C9","DIG","","","","",""
"47603-120272","TOP","Hauntzer","Hauntzer","Hauntzer","19.37047613234747","21","7800","TSM@GG","GG","TSM","","","","",""
"47603-120701","TEAM","Team SoloMid","Team SoloMid","Team SoloMid","23.636363636363637","22","7700","TSM@GG","TSM","GG","","","","",""
"47603-120707","TEAM","Golden Guardians","Golden Guardians","Golden Guardians","16.333333333333332","21","7600","TSM@GG","GG","TSM","","","","",""
"47603-120280","MID","Froggen","Froggen","Froggen","12.135555691189236","18","7600","DIG@C9","DIG","C9","","","","",""
"47603-136182","SUP","Treatz","Treatz","Treatz","17.456666310628254","6","7600","TSM@GG","TSM","GG","","","","",""
"47603-120225","JNG","Dardoch","Dardoch","Dardoch","24.50888909233941","18","7400","DIG@C9","DIG","C9","","","","",""
"47603-120708","TEAM","Dignitas","Dignitas","Dignitas","12.047619047619047","21","7300","DIG@C9","DIG","C9","","","","",""
"47603-120276","SUP","Huhi","Huhi","Huhi","15.33142816452753","21","7300","TSM@GG","GG","TSM","","","","",""
"47603-120229","TOP","V1per","V1per","V1per","7.108695652173913","23","7200","DIG@C9","DIG","C9","","","","",""
"47603-120228","SUP","Biofrost","Biofrost","Biofrost","14.080000443892045","22","7200","TSM@GG","TSM","GG","","","","",""
"47603-120282","SUP","aphromoo","aphromoo","aphromoo","12.257142566499256","21","7000","DIG@C9","DIG","C9","","","","",""
"47603-120279","JNG","Akaadian","Akaadian","Akaadian","9.583333333333334","18","6600","DIG@C9","DIG","C9","","","","",""
"47603-134666","TOP","Lourlo","Lourlo","Lourlo","8.69000015258789","10","6500","DIG@C9","DIG","C9","","","","",""
"47603-131701","SUP","JayJ","JayJ","JayJ","0","9","6200","DIG@C9","DIG","C9","","","","",""
