"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48346-122760","ADC","Deft","Deft","Deft","72.80454323508523","22","10200","SHO@DRX","DRX","SHO","","","","",""
"48346-122704","ADC","Ruler","Ruler","Ruler","74.81478218410327","23","10000","GEN@HLE","GEN","HLE","","","","",""
"48346-122758","MID","Chovy","Chovy","Chovy","73.0345458984375","22","9300","SHO@DRX","DRX","SHO","","","","",""
"48346-122959","ADC","Viper","Viper","GRF","47.38952346075149","21","9200","GEN@HLE","HLE","GEN","","","","",""
"48346-122703","MID","Bdd","Bdd","Bdd","71.56434697690217","23","9100","GEN@HLE","GEN","HLE","","","","",""
"48346-122943","ADC","HyBriD","HyBriD","HyBriD","40.95799865722656","20","9000","SHO@DRX","SHO","DRX","","","","",""
"48346-123079","ADC","Vsta","Vsta","Vsta","26.622222900390625","9","8900","GEN@HLE","HLE","GEN","","","","",""
"48346-122757","JNG","Pyosik","Pyosik","Pyosik","69.80272882634944","22","8800","SHO@DRX","DRX","SHO","","","","",""
"48346-122756","TOP","Doran","Doran","Doran","63.86181640625","22","8700","SHO@DRX","DRX","SHO","","","","",""
"48346-122702","JNG","Clid","Clid","Clid","62.77217433763587","23","8600","GEN@HLE","GEN","HLE","","","","",""
"48346-122942","ADC","Trigger","Trigger","Trigger","6.649090853604403","11","8600","SHO@DRX","SHO","DRX","","","","",""
"48346-122701","TOP","Rascal","Rascal","Rascal","60.70521611752717","23","8500","GEN@HLE","GEN","HLE","","","","",""
"48346-131336","MID","Mireu","Mireu","Mireu","28.6260009765625","10","8200","GEN@HLE","HLE","GEN","","","","",""
"48346-122761","SUP","Keria","Keria","Keria","58.31818181818182","22","8100","SHO@DRX","DRX","SHO","","","","",""
"48346-122762","TEAM","DragonX","DragonX","DragonX","49.09090909090909","22","8000","SHO@DRX","DRX","SHO","","","","",""
"48346-120365","MID","Mickey","Mickey","Mickey","26.439999229029606","19","8000","SHO@DRX","SHO","DRX","","","","",""
"48346-122861","TOP","CuVee","CuVee","CuVee","31.5","11","8000","GEN@HLE","HLE","GEN","","","","",""
"48346-122705","SUP","Life","Life","Life","42.67714146205357","21","7900","GEN@HLE","GEN","HLE","","","","",""
"48346-122707","TEAM","GenG","GenG","GenG","48.04347826086956","23","7900","GEN@HLE","GEN","HLE","","","","",""
"48346-122862","JNG","Haru","Haru","Haru","31.727691650390625","13","7900","GEN@HLE","HLE","GEN","","","","",""
"48346-122936","TOP","ikssu","ikssu","ikssu","31.370477585565474","21","7900","SHO@DRX","SHO","DRX","","","","",""
"48346-130697","TOP","DuDu","DuDu","DuDu","23.692858014787948","14","7800","GEN@HLE","HLE","GEN","","","","",""
"48346-122864","MID","Lava","Lava","Lava","20.921539306640625","13","7800","GEN@HLE","HLE","GEN","","","","",""
"48346-122939","JNG","Flawless","Flawless","Flawless","29.906314247532894","19","7700","SHO@DRX","SHO","DRX","","","","",""
"48346-131334","JNG","CaD","CaD","CaD","17.777999877929688","10","7600","GEN@HLE","HLE","GEN","","","","",""
"48346-131335","JNG","YeongJae","YeongJae","YeongJae","14.763333638509115","6","7500","GEN@HLE","HLE","GEN","","","","",""
"48346-122759","MID","Quad","Quad","Quad","1.4285714285714286","14","7500","SHO@DRX","DRX","SHO","","","","",""
"48346-122938","JNG","Kuma","Kuma","Kuma","10.0363637750799","11","7500","SHO@DRX","SHO","DRX","","","","",""
"48346-122941","MID","Keine","Keine","Keine","6.659999847412109","10","7500","SHO@DRX","SHO","DRX","","","","",""
"48346-122706","SUP","Kellin","Kellin","Kellin","13.24923119178185","13","7400","GEN@HLE","GEN","HLE","","","","",""
"48346-122867","TEAM","Hanwha Life Esports","Hanwha Life Esports","Hanwha Life Esports","22.95","20","7100","GEN@HLE","HLE","GEN","","","","",""
"48346-122866","SUP","Lehends","Lehends","Lehends","28.716000366210938","20","7100","GEN@HLE","HLE","GEN","","","","",""
"48346-122937","TOP","Alphamong","Alphamong","Alphamong","0","9","7000","SHO@DRX","SHO","DRX","","","","",""
"48346-122944","SUP","Secret","Secret","Secret","21.742999267578124","20","6900","SHO@DRX","SHO","DRX","","","","",""
"48346-135091","TEAM","SeolHaeOne Prince","SeolHaeOne Prince","SeolHaeOne Prince","13.909090909090908","11","6900","SHO@DRX","SHO","DRX","","","","",""
"48346-122945","SUP","Mia","Mia","Mia","3.801818154074929","11","6500","SHO@DRX","SHO","DRX","","","","",""
