slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47195,vs RGE,LEC Main,Caps - STAR,MID,P,G2,1,-125.0,55.6%,8700,4.4,2.6,7.5,262.8,0.0,103.0,50.7,51.4,38.84,38.84,100,,0,3.0
47195,vs G2,LEC Main,Hans sama - STAR,ADC,P,RGE,1,125.0,44.4%,8500,3.1,1.6,4.7,307.8,2.2,56.2,27.4,21.6,35.63,35.63,100,,21,2.8
47195,vs S04,LEC Main,Febiven - STAR,MID,P,MSF,1,-240.0,70.4%,8500,2.9,2.5,3.8,280.8,8.2,46.9,23.0,15.5,35.49,35.49,100,,33,2.8
47195,vs SK,LEC Main,Orome - STAR,TOP,P,MAD,1,-282.5,74.1%,8500,2.4,2.3,6.0,238.9,0.0,58.8,28.4,23.9,34.46,34.46,100,,16,2.7
47195,vs RGE,LEC Main,Jankos - STAR,JNG,P,G2,1,-125.0,55.6%,8500,3.9,2.4,7.3,162.5,0.0,85.3,43.1,41.2,35.25,35.25,100,,4,2.8
47195,vs OG,LEC Main,Bwipo - STAR,TOP,P,FNC,1,-117.5,54.1%,8300,2.8,3.4,6.6,227.0,0.0,63.9,31.0,30.2,27.87,27.87,100,,3,2.2
47195,vs S04,LEC Main,Razork - STAR,JNG,P,MSF,1,-240.0,70.4%,8200,2.4,3.1,5.5,165.1,9.9,45.4,21.0,14.2,36.11,36.11,100,,32,2.9
47195,vs VIT,LEC Main,Special - STAR,MID,P,XL,1,-120.0,54.6%,8200,3.7,1.9,5.1,293.1,0.0,46.2,25.2,18.8,26.93,26.93,100,,25,2.2
47195,vs XL,LEC Main,Comp - STAR,ADC,P,VIT,1,120.0,45.5%,8200,3.7,2.7,3.5,344.4,13.0,47.3,22.3,13.7,40.07,40.07,100,,39,3.3
47195,vs MAD,LEC Main,Crownshot - STAR,ADC,P,SK,1,282.5,26.1%,8100,2.8,1.7,3.8,344.7,11.2,39.5,21.0,11.3,33.8,33.8,100,,46,2.8
47195,vs RGE,LEC Main,Wunder - STAR,TOP,P,G2,1,-125.0,55.6%,8100,2.9,2.9,5.9,232.0,0.0,75.4,37.0,37.3,29.19,29.19,100,,0,2.4
47195,vs SK,LEC Main,Kaiser - STAR,SUP,P,MAD,1,-282.5,74.1%,8000,1.2,1.9,9.6,57.2,2.9,53.6,27.6,20.3,34.74,34.74,100,,26,2.9
47195,vs VIT,LEC Main,Caedrel - STAR,JNG,P,XL,1,-120.0,54.6%,8000,1.6,2.8,3.9,166.3,6.8,29.5,13.2,9.1,23.82,23.82,100,,31,2.0
47195,vs FNC,LEC Main,Nukeduck - STAR,MID,P,OG,1,117.5,46%,8000,2.2,2.3,5.6,272.2,0.0,60.6,27.2,24.9,34.91,34.91,100,,8,2.9
47195,vs MSF,LEC Main,Neon - STAR,ADC,P,S04,1,240.0,29.4%,8000,2.1,2.8,3.6,293.9,0.0,19.1,16.6,12.7,0.0,0.0,100,,23,0.0
47195,vs G2,LEC Main,Larssen - STAR,MID,P,RGE,1,125.0,44.4%,7900,4.5,1.6,4.4,311.0,9.1,58.1,30.4,19.6,43.1,43.1,100,,36,3.6
47195,vs S04,LEC Main,Dan Dan - STAR,TOP,P,MSF,1,-240.0,70.4%,7900,2.5,2.3,3.8,262.4,9.8,41.1,20.2,12.5,33.45,33.45,100,,38,2.8
47195,vs XL,LEC Main,Milica - STAR,MID,P,VIT,1,120.0,45.5%,7800,2.9,2.0,4.6,335.1,16.7,41.4,22.6,9.9,39.83,39.83,100,,56,3.4
47195,vs FNC,LEC Main,Xerxe - STAR,JNG,P,OG,1,117.5,46%,7800,2.5,1.7,6.0,174.3,2.3,55.3,26.6,21.2,35.27,35.27,100,,20,3.0
47195,vs OG,LEC Main,Hylissang - STAR,SUP,P,FNC,1,-117.5,54.1%,7800,0.7,4.1,8.1,52.0,0.0,55.3,22.6,29.4,16.86,16.86,100,,0,1.4
47195,vs VIT,LEC Main,Kryze - STAR,TOP,P,XL,1,-120.0,54.6%,7700,2.2,2.3,2.4,280.2,8.0,34.8,14.7,10.7,28.11,28.11,100,,27,2.4
47195,vs RGE,LEC Main,Mikyx - STAR,SUP,P,G2,1,-125.0,55.6%,7700,1.1,2.8,9.7,50.2,0.0,77.6,36.0,41.0,24.17,24.17,100,,0,2.1
47195,vs MAD,LEC Main,ZaZee - STAR,MID,P,SK,1,282.5,26.1%,7600,2.4,1.8,5.9,320.1,13.5,36.0,23.6,9.0,33.68,33.68,100,,62,3.0
47195,vs S04,LEC Main,Doss - STAR,SUP,P,MSF,1,-240.0,70.4%,7500,0.2,2.6,6.6,32.1,6.6,28.3,11.8,8.7,22.88,22.88,100,,26,2.0
47195,vs FNC,LEC Main,Alphari - STAR,TOP,P,OG,1,117.5,46%,7500,3.1,1.9,4.4,291.3,6.5,50.2,26.6,17.5,35.94,35.94,100,,34,3.2
47195,vs G2,LEC Main,Inspired - STAR,JNG,P,RGE,1,125.0,44.4%,7400,1.9,1.6,6.8,157.0,1.8,50.8,24.4,19.6,32.09,32.09,100,,20,2.9
47195,vs G2,LEC Main,Finn - STAR,TOP,P,RGE,1,125.0,44.4%,7300,1.8,2.8,5.3,240.3,0.0,51.9,22.0,22.3,27.6,27.6,100,,0,2.5
47195,vs VIT,LEC Main,Tore - STAR,SUP,P,XL,1,-120.0,54.6%,7300,0.5,3.0,5.5,40.8,2.0,26.3,10.3,9.7,17.55,17.55,100,,6,1.6
47195,vs MSF,LEC Main,Abbedagge - STAR,MID,P,S04,1,240.0,29.4%,7300,3.3,2.4,3.8,349.3,12.2,43.4,21.1,12.5,36.98,36.98,100,,41,3.4
47195,vs XL,LEC Main,Skeanz - STAR,JNG,P,VIT,1,120.0,45.5%,7200,2.4,2.9,4.8,174.8,12.7,44.2,17.3,12.6,37.88,37.88,100,,27,3.5
47195,vs FNC,LEC Main,Jactroll - STAR,SUP,P,OG,1,117.5,46%,7200,0.3,3.8,6.3,29.3,3.3,21.5,10.4,7.3,15.86,15.86,100,,30,1.5
47195,vs G2,LEC Main,Vander - STAR,SUP,P,RGE,1,125.0,44.4%,7100,1.0,1.9,7.1,38.0,1.9,37.2,18.4,14.1,24.06,24.06,100,,23,2.3
47195,vs MAD,LEC Main,Trick - STAR,JNG,P,SK,1,282.5,26.1%,7100,1.6,3.0,4.9,168.6,7.0,29.0,14.8,8.8,23.72,23.72,100,,41,2.2
47195,vs XL,LEC Main,Cabochard - STAR,TOP,P,VIT,1,120.0,45.5%,7100,1.8,2.6,4.0,264.4,12.1,35.1,16.2,9.2,32.01,32.01,100,,43,3.0
47195,vs XL,LEC Main,Labrov - STAR,SUP,P,VIT,1,120.0,45.5%,7000,0.1,2.5,8.2,33.1,6.3,28.5,14.9,8.9,22.76,22.76,100,,40,2.2
47195,vs XL,LEC Main,Nji - STAR,JNG,P,VIT,1,120.0,45.5%,7000,0.5,3.1,5.1,163.6,4.8,25.0,11.9,8.1,19.31,19.31,100,,32,1.8
47195,vs MSF,LEC Main,Gilius - STAR,JNG,P,S04,1,240.0,29.4%,7000,2.7,2.4,4.2,179.9,12.2,36.5,17.6,9.7,32.9,32.9,100,,45,3.1
47195,vs FNC,LEC Main,Destiny - STAR,SUP,D,OG,1,117.5,46%,7000,0.7,2.3,7.8,32.3,0.0,28.4,21.0,18.9,0.0,0.0,100,,10,0.0
47195,vs MSF,LEC Main,Lurox - STAR,JNG,P,S04,1,240.0,29.4%,6900,1.9,2.1,5.1,194.4,4.6,33.1,17.1,11.4,24.03,24.03,100,,33,2.3
47195,vs MAD,LEC Main,Jenax - STAR,TOP,P,SK,1,282.5,26.1%,6900,2.3,2.8,3.8,271.8,7.8,34.3,17.1,10.6,27.65,27.65,100,,38,2.7
47195,vs MAD,LEC Main,LIMIT - STAR,SUP,P,SK,1,282.5,26.1%,6900,0.9,3.3,5.9,35.2,0.5,29.2,11.8,11.5,17.94,17.94,100,,3,1.7
47195,vs MSF,LEC Main,Odoamne - STAR,TOP,P,S04,1,240.0,29.4%,6800,2.2,2.1,4.3,296.4,7.6,38.1,19.1,12.2,29.66,29.66,100,,36,2.9
47195,vs MSF,LEC Main,Dreams - STAR,SUP,P,S04,1,240.0,29.4%,6700,0.5,3.2,6.0,35.1,1.0,24.5,11.1,9.4,15.59,15.59,100,,15,1.6
47195,vs S04,LEC Main,Ronaldooo - STAR,MID,D,MSF,1,-240.0,70.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47195,vs S04,LEC Main,denyk - STAR,SUP,D,MSF,1,-240.0,70.4%,6200,0.8,2.5,6.6,35.6,0.0,18.2,18.0,12.1,0.0,0.0,100,,33,0.0
47195,vs VIT,LEC Main,Swiffer - STAR,MID,D,XL,1,-120.0,54.6%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47195,vs MSF,LEC Main,Kamito - STAR,SUP,P,S04,1,240.0,29.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47195,vs MSF,LEC Main,Innaxe - STAR,ADC,P,S04,1,240.0,29.4%,6200,3.7,1.7,5.2,362.0,9.6,37.6,28.0,11.2,31.2,31.2,100,,60,3.4
47195,vs MSF,LEC Main,FORG1VEN - STAR,ADC,P,S04,1,240.0,29.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47195,vs MAD,LEC Main,Bertho - STAR,SUP,D,SK,1,282.5,26.1%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47195,vs MSF,LEC Main,NukesAlot - STAR,SUP,P,S04,1,240.0,29.4%,6200,0.7,2.2,5.5,52.7,0.0,14.1,11.9,9.4,0.0,0.0,100,,21,0.0
47195,vs RGE,LEC Main,P1noy - STAR,ADC,D,G2,1,-125.0,55.6%,6200,3.5,2.5,5.5,115.5,0.0,9.9,21.3,6.6,0.0,0.0,100,,0,0.0
