slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47405,vs KT,LCK LPL Main,Teddy,ADC,P,T1,3,-275.0,73.5%,10100,4.2,1.3,5.1,349.0,46.9,118.4,71.8,28.6,75.53,75.53,100,,60,7.5
47405,vs DMO,LCK LPL Main,Gala,ADC,P,RNG,3,-545.0,84.7%,9800,3.1,2.1,5.5,305.3,36.3,119.3,62.7,33.2,69.49,69.49,100,,47,7.1
47405,vs DMO,LCK LPL Main,Betty,ADC,D,RNG,3,-545.0,84.7%,9700,4.1,1.6,5.2,284.1,0.0,44.3,72.1,29.5,0.0,0.0,100,,59,0.0
47405,vs VG,LCK LPL Main,Kramer,ADC,P,LGD,3,-155.0,60.6%,9600,3.8,2.4,5.9,284.0,42.0,112.3,68.4,28.1,70.12,70.12,100,,59,7.3
47405,vs DYN,LCK LPL Main,Route,ADC,P,SB,3,-117.5,54.1%,9400,3.2,2.0,4.4,314.6,23.4,113.1,59.4,35.9,59.28,59.28,100,,40,6.3
47405,vs SB,LCK LPL Main,deokdam,ADC,P,DYN,3,117.5,46%,9200,2.1,2.4,3.8,288.8,15.0,78.5,46.5,25.4,40.43,40.43,100,,45,4.4
47405,vs LGD,LCK LPL Main,iBoy,ADC,P,VG,3,155.0,39.2%,9100,3.4,2.1,5.3,294.5,25.2,91.7,66.9,26.6,51.8,51.8,100,,60,5.7
47405,vs T1,LCK LPL Main,Aiming,ADC,P,KT,3,275.0,26.7%,9000,3.8,1.7,4.1,314.1,15.0,93.3,62.7,31.3,46.34,46.34,100,,50,5.1
47405,vs DMO,LCK LPL Main,Xiaohu,MID,P,RNG,3,-545.0,84.7%,9000,3.1,2.3,5.9,277.4,42.5,111.3,67.4,27.5,70.0,70.0,100,,59,7.8
47405,vs KT,LCK LPL Main,Faker,MID,P,T1,3,-275.0,73.5%,8900,3.2,1.6,5.1,301.8,36.8,105.5,63.2,27.5,64.26,64.26,100,,56,7.2
47405,vs RNG,LCK LPL Main,Xubin,ADC,P,DMO,3,545.0,15.5%,8800,2.7,2.6,4.5,286.7,7.1,78.9,49.7,28.7,35.8,35.8,100,,42,4.1
47405,vs KT,LCK LPL Main,Canna,TOP,P,T1,3,-275.0,73.5%,8700,2.9,1.7,5.2,271.3,32.1,104.4,61.2,28.9,61.04,61.04,100,,53,7.0
47405,vs VG,LCK LPL Main,xiye,MID,P,LGD,3,-155.0,60.6%,8600,3.6,2.6,5.4,261.5,24.1,86.1,60.7,24.8,48.94,48.94,100,,59,5.7
47405,vs DMO,LCK LPL Main,XLB,JNG,P,RNG,3,-545.0,84.7%,8600,2.6,2.6,6.8,162.0,40.5,110.3,60.9,27.9,68.43,68.43,100,,54,8.0
47405,vs DYN,LCK LPL Main,Leo,ADC,D,SB,3,-117.5,54.1%,8500,2.9,1.7,4.6,343.5,0.0,38.3,52.8,25.5,0.0,0.0,100,,52,0.0
47405,vs KT,LCK LPL Main,Cuzz,JNG,P,T1,3,-275.0,73.5%,8500,1.5,1.4,7.1,183.6,23.8,96.1,53.7,28.9,52.72,52.72,100,,46,6.2
47405,vs KT,LCK LPL Main,Gumayushi,ADC,D,T1,3,-275.0,73.5%,8500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47405,vs RNG,LCK LPL Main,Helper,ADC,D,DMO,3,545.0,15.5%,8500,2.3,2.7,3.3,232.0,0.0,12.6,31.3,8.4,0.0,0.0,100,,73,0.0
47405,vs DMO,LCK LPL Main,New,TOP,P,RNG,3,-545.0,84.7%,8500,2.1,2.6,4.4,246.8,34.2,89.2,49.2,22.0,56.2,56.2,100,,55,6.6
47405,vs DYN,LCK LPL Main,FATE,MID,P,SB,3,-117.5,54.1%,8400,4.2,1.4,5.8,303.8,24.4,121.7,80.6,38.9,63.3,63.3,100,,52,7.5
47405,vs VG,LCK LPL Main,Peanut,JNG,P,LGD,3,-155.0,60.6%,8300,3.3,2.4,6.4,188.2,34.3,104.6,63.0,28.1,62.41,62.41,100,,55,7.5
47405,vs SB,LCK LPL Main,Kuzan,MID,P,DYN,3,117.5,46%,8300,3.1,1.8,4.6,268.8,3.1,101.1,63.9,39.2,42.33,42.33,100,,39,5.1
47405,vs VG,LCK LPL Main,LangX,TOP,P,LGD,3,-155.0,60.6%,8300,2.6,2.2,5.4,263.7,23.6,79.3,59.3,22.3,45.88,45.88,100,,62,5.5
47405,vs DYN,LCK LPL Main,Summit,TOP,P,SB,3,-117.5,54.1%,8100,2.1,3.0,4.4,276.1,17.3,93.8,47.9,30.6,47.85,47.85,100,,36,5.9
47405,vs LGD,LCK LPL Main,Zeka,MID,P,VG,3,155.0,39.2%,8100,3.5,1.6,4.5,247.7,23.6,93.4,62.0,27.9,51.52,51.52,100,,55,6.4
47405,vs DYN,LCK LPL Main,OnFleek,JNG,P,SB,3,-117.5,54.1%,8000,2.0,2.3,6.0,184.3,22.6,103.1,50.0,32.2,54.76,54.76,100,,36,6.8
47405,vs T1,LCK LPL Main,Kuro,MID,P,KT,3,275.0,26.7%,8000,2.0,1.5,5.2,258.7,14.1,76.8,54.0,25.1,39.18,39.18,100,,54,4.9
47405,vs SB,LCK LPL Main,Rich,TOP,P,DYN,3,117.5,46%,8000,2.7,2.6,4.8,247.9,3.1,93.1,59.8,36.0,39.08,39.08,100,,40,4.9
47405,vs DMO,LCK LPL Main,Ming,SUP,P,RNG,3,-545.0,84.7%,8000,0.8,2.6,8.3,52.0,32.0,92.2,50.2,24.1,56.09,56.09,100,,52,7.0
47405,vs KT,LCK LPL Main,T1,TEAM,Y,T1,3,-275.0,73.5%,8000,0.0,0.0,0.0,0.0,27.4,76.7,49.1,19.7,47.14,47.14,100,,60,5.9
47405,vs DMO,LCK LPL Main,Cryin,MID,D,RNG,3,-545.0,84.7%,8000,5.0,2.1,6.6,281.2,0.0,57.3,81.3,38.2,0.0,0.0,100,,53,0.0
47405,vs SB,LCK LPL Main,Beyond,JNG,P,DYN,3,117.5,46%,7900,1.9,2.1,6.8,160.1,0.0,100.1,59.6,40.5,39.39,39.39,100,,32,5.0
47405,vs T1,LCK LPL Main,Ucal,MID,D,KT,3,275.0,26.7%,7900,2.3,1.9,3.8,292.0,0.0,38.6,49.9,25.7,0.0,0.0,100,,48,0.0
47405,vs DMO,LCK LPL Main,Royal Never Give Up,TEAM,Y,RNG,3,-545.0,84.7%,7900,0.0,0.0,0.0,0.0,31.7,77.2,37.4,18.2,49.85,49.85,100,,51,6.3
47405,vs KT,LCK LPL Main,Effort,SUP,P,T1,3,-275.0,73.5%,7900,1.0,2.1,8.0,41.3,20.8,80.3,48.4,23.8,44.64,44.64,100,,51,5.7
47405,vs LGD,LCK LPL Main,Forge,MID,D,VG,3,155.0,39.2%,7900,3.2,3.1,5.6,272.8,0.0,41.3,62.0,27.5,0.0,0.0,100,,56,0.0
47405,vs T1,LCK LPL Main,bonO,JNG,P,KT,3,275.0,26.7%,7800,1.7,2.2,5.9,169.9,4.8,73.8,47.3,27.6,32.35,32.35,100,,42,4.1
47405,vs LGD,LCK LPL Main,Cube,TOP,P,VG,3,155.0,39.2%,7800,2.2,2.3,5.4,248.6,14.9,82.2,55.5,26.9,41.8,41.8,100,,52,5.4
47405,vs VG,LCK LPL Main,LGD Gaming,TEAM,Y,LGD,3,-155.0,60.6%,7700,0.0,0.0,0.0,0.0,25.4,73.4,37.5,19.2,44.61,44.61,100,,49,5.8
47405,vs T1,LCK LPL Main,SoHwan,TOP,P,KT,3,275.0,26.7%,7700,1.7,2.0,4.0,253.6,5.3,68.0,43.9,25.1,30.35,30.35,100,,43,3.9
47405,vs VG,LCK LPL Main,Mark,SUP,P,LGD,3,-155.0,60.6%,7700,0.5,2.8,7.6,37.5,0.0,63.1,40.0,26.6,23.15,23.15,100,,34,3.0
47405,vs LGD,LCK LPL Main,Aix,JNG,P,VG,3,155.0,39.2%,7700,2.6,2.1,6.1,176.6,9.5,80.5,57.6,28.4,37.92,37.92,100,,51,4.9
47405,vs LGD,LCK LPL Main,Leyan,JNG,D,VG,3,155.0,39.2%,7600,2.6,3.4,5.9,181.1,0.0,32.7,52.0,21.8,0.0,0.0,100,,58,0.0
47405,vs RNG,LCK LPL Main,Twila,MID,P,DMO,3,545.0,15.5%,7600,2.3,3.4,4.3,258.7,8.4,64.9,41.8,22.6,30.96,30.96,100,,46,4.1
47405,vs RNG,LCK LPL Main,Chelizi,TOP,P,DMO,3,545.0,15.5%,7500,2.4,3.0,4.4,243.4,10.0,63.5,44.7,21.4,31.4,31.4,100,,52,4.2
