slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47136,vs IMT,LCS Main,Bang,ADC,Y,EG,1.0,-222.5,69%,10200.0,3.1,1.2,4.8,304.2,0.0,56.4,30.7,22.8,22.18,22.18,100.0,,26.0,2.2
47136,vs FLY,LCS Main,Tactical,ADC,P,TL,1.0,-142.5,58.8%,9800.0,4.2,1.3,4.3,367.4,19.9,35.9,27.0,6.4,26.33,26.33,100.0,,76.0,2.7
47136,vs EG,LCS Main,Apollo,ADC,P,IMT,1.0,222.5,31%,9500.0,3.1,1.8,4.8,326.9,17.7,49.2,23.7,12.6,30.25,30.25,100.0,,47.0,3.2
47136,vs IMT,LCS Main,Goldenglue,MID,Y,EG,1.0,-222.5,69%,9000.0,2.4,2.5,4.1,268.3,1.4,33.9,19.9,13.0,14.35,14.35,100.0,,35.0,1.6
47136,vs IMT,LCS Main,Svenskeren,JNG,Y,EG,1.0,-222.5,69%,8800.0,1.6,2.9,6.2,161.9,0.0,50.4,24.0,21.4,18.28,18.28,100.0,,11.0,2.1
47136,vs TL,LCS Main,WildTurtle,ADC,P,FLY,1.0,142.5,41.2%,8700.0,2.6,1.8,4.3,287.5,0.0,71.1,32.8,35.2,18.3,18.3,100.0,,0.0,2.1
47136,vs FLY,LCS Main,Jensen,MID,P,TL,1.0,-142.5,58.8%,8600.0,2.6,1.5,4.7,324.5,17.0,38.0,22.3,8.4,25.39,25.39,100.0,,62.0,3.0
47136,vs IMT,LCS Main,Jiizuke,MID,N,EG,1.0,-222.5,69%,8600.0,3.5,2.5,4.6,308.3,0.0,36.0,30.4,24.0,0.0,0.0,100.0,,21.0,0.0
47136,vs TL,LCS Main,MasH,ADC,D,FLY,1.0,142.5,41.2%,8500.0,3.7,1.9,5.0,298.1,0.0,21.3,25.2,14.2,0.0,0.0,100.0,,44.0,0.0
47136,vs FLY,LCS Main,Broxah,JNG,P,TL,1.0,-142.5,58.8%,8300.0,1.6,1.7,5.9,187.0,9.4,34.1,18.6,9.9,19.25,19.25,100.0,,47.0,2.3
47136,vs EG,LCS Main,Insanity,MID,P,IMT,1.0,222.5,31%,8200.0,3.5,1.7,4.3,310.2,0.0,25.8,23.5,10.9,9.43,9.43,100.0,,54.0,1.2
47136,vs IMT,LCS Main,Huni,TOP,Y,EG,1.0,-222.5,69%,8100.0,1.7,3.2,4.6,265.6,1.4,28.1,17.0,10.7,12.08,12.08,100.0,,37.0,1.5
47136,vs TL,LCS Main,PowerOfEvil,MID,P,FLY,1.0,142.5,41.2%,7900.0,3.9,2.0,4.1,315.6,0.0,81.7,38.2,40.4,21.06,21.06,100.0,,0.0,2.7
47136,vs IMT,LCS Main,Kumo,TOP,N,EG,1.0,-222.5,69%,7900.0,2.5,2.9,4.2,251.5,0.0,29.9,23.0,19.9,0.0,0.0,100.0,,13.0,0.0
47136,vs IMT,LCS Main,Zeyzal,SUP,Y,EG,1.0,-222.5,69%,7900.0,1.1,1.9,6.9,45.2,0.0,43.6,21.1,17.7,17.05,17.05,100.0,,16.0,2.2
47136,vs EG,LCS Main,Xmithie,JNG,P,IMT,1.0,222.5,31%,7900.0,1.7,2.7,5.6,189.8,11.0,39.2,17.2,11.3,22.29,22.29,100.0,,34.0,2.8
47136,vs FLY,LCS Main,Impact,TOP,P,TL,1.0,-142.5,58.8%,7800.0,2.2,2.3,3.8,269.2,7.6,33.1,17.2,10.2,17.78,17.78,100.0,,41.0,2.3
47136,vs IMT,LCS Main,Evil Geniuses,TEAM,Y,EG,1.0,-222.5,69%,7800.0,0.0,0.0,0.0,0.0,6.5,32.0,16.6,10.2,16.7,16.7,100.0,,39.0,2.1
47136,vs FLY,LCS Main,Team Liquid,TEAM,Y,TL,1.0,-142.5,58.8%,7600.0,0.0,0.0,0.0,0.0,7.6,28.9,16.5,8.5,16.14,16.14,100.0,,48.0,2.1
47136,vs TL,LCS Main,Santorin,JNG,P,FLY,1.0,142.5,41.2%,7600.0,2.3,2.5,6.6,167.2,0.0,70.1,32.8,34.6,18.21,18.21,100.0,,0.0,2.4
47136,vs EG,LCS Main,Allorim,TOP,P,IMT,1.0,222.5,31%,7500.0,2.3,2.9,5.4,260.5,0.0,27.4,20.1,13.1,7.77,7.77,100.0,,35.0,1.0
47136,vs FLY,LCS Main,CoreJJ,SUP,P,TL,1.0,-142.5,58.8%,7500.0,0.3,1.6,7.5,40.5,6.3,29.8,15.2,9.4,15.72,15.72,100.0,,38.0,2.1
47136,vs EG,LCS Main,Immortals,TEAM,Y,IMT,1.0,222.5,31%,7400.0,0.0,0.0,0.0,0.0,3.0,27.0,14.1,9.6,12.58,12.58,100.0,,32.0,1.7
47136,vs EG,LCS Main,Hakuho,SUP,P,IMT,1.0,222.5,31%,7200.0,0.5,2.1,6.4,34.6,6.5,27.5,12.9,8.4,14.93,14.93,100.0,,35.0,2.1
47136,vs TL,LCS Main,FlyQuest,TEAM,Y,FLY,1.0,142.5,41.2%,7200.0,0.0,0.0,0.0,0.0,0.0,51.8,21.6,26.4,12.18,12.18,100.0,,0.0,1.7
47136,vs TL,LCS Main,Solo,TOP,P,FLY,1.0,142.5,41.2%,7000.0,2.2,3.1,5.3,258.0,0.0,64.0,33.7,31.9,16.13,16.13,100.0,,5.0,2.3
47136,vs TL,LCS Main,IgNar,SUP,P,FLY,1.0,142.5,41.2%,6900.0,0.7,2.3,7.5,41.7,0.0,55.4,24.8,28.1,13.24,13.24,100.0,,0.0,1.9
