slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47450,vs GG,LCS Main,Zven,ADC,P,C9,1.0,-465.0,82%,10300.0,4.4,1.1,5.4,278.4,0.0,59.9,39.7,35.9,6.0,6.0,100.0,,10.0,0.6
47450,vs CLG,LCS Main,Tactical,ADC,P,TL,1.0,-295.0,74.6%,10200.0,4.3,1.4,4.5,360.6,0.0,16.2,27.8,6.8,6.0,6.0,100.0,,76.0,0.6
47450,vs 100,LCS Main,WildTurtle,ADC,P,FLY,1.0,-167.5,62.5%,9900.0,2.6,1.9,4.4,290.4,0.0,57.9,32.7,34.6,6.0,6.0,100.0,,0.0,0.6
47450,vs DIG,LCS Main,Apollo,ADC,P,IMT,1.0,117.5,46%,9500.0,3.0,1.9,4.6,320.2,0.0,25.8,22.7,13.2,6.0,6.0,100.0,,42.0,0.6
47450,vs 100,LCS Main,MasH,ADC,D,FLY,1.0,-167.5,62.5%,9400.0,3.2,1.7,4.4,298.7,0.0,27.5,22.7,14.3,6.0,6.0,100.0,,37.0,0.6
47450,vs GG,LCS Main,Nisqy,MID,P,C9,1.0,-465.0,82%,9300.0,3.3,1.5,8.1,229.8,0.0,65.7,41.4,39.8,6.0,6.0,100.0,,4.0,0.6
47450,vs IMT,LCS Main,Johnsun,ADC,P,DIG,1.0,-117.5,54.1%,9200.0,2.8,1.8,3.5,328.5,0.0,24.8,20.6,12.5,6.0,6.0,100.0,,39.0,0.7
47450,vs GG,LCS Main,Blaber,JNG,P,C9,1.0,-465.0,82%,9000.0,4.2,2.2,7.3,190.0,0.0,57.6,39.7,34.4,6.0,6.0,100.0,,13.0,0.7
47450,vs CLG,LCS Main,Jensen,MID,P,TL,1.0,-295.0,74.6%,9000.0,2.6,1.6,4.7,321.1,0.0,18.5,22.0,8.3,6.0,6.0,100.0,,62.0,0.7
47450,vs 100,LCS Main,PowerOfEvil,MID,P,FLY,1.0,-167.5,62.5%,8800.0,3.9,2.0,4.1,318.3,0.0,65.7,38.0,39.8,6.0,6.0,100.0,,0.0,0.7
47450,vs CLG,LCS Main,Broxah,JNG,P,TL,1.0,-295.0,74.6%,8800.0,1.5,1.6,6.2,186.3,0.0,21.0,19.2,10.0,6.0,6.0,100.0,,48.0,0.7
47450,vs TL,LCS Main,Stixxay,ADC,P,CLG,1.0,295.0,25.3%,8800.0,3.1,2.0,4.6,323.7,0.0,27.0,23.1,14.0,6.0,6.0,100.0,,39.0,0.7
47450,vs DIG,LCS Main,Insanity,MID,P,IMT,1.0,117.5,46%,8600.0,3.3,1.6,3.9,303.5,0.0,23.1,22.2,11.4,6.0,6.0,100.0,,49.0,0.7
47450,vs GG,LCS Main,Licorice,TOP,P,C9,1.0,-465.0,82%,8600.0,2.7,2.0,6.0,245.8,0.0,54.5,32.8,32.3,6.0,6.0,100.0,,2.0,0.7
47450,vs 100,LCS Main,Santorin,JNG,P,FLY,1.0,-167.5,62.5%,8500.0,2.4,2.6,6.6,167.8,0.0,57.2,32.5,34.1,6.0,6.0,100.0,,0.0,0.7
47450,vs FLY,LCS Main,CodySun,ADC,P,100,1.0,167.5,37.4%,8500.0,2.6,2.1,4.0,292.3,0.0,45.3,24.2,26.2,6.0,6.0,100.0,,0.0,0.7
47450,vs IMT,LCS Main,Fenix,MID,P,DIG,1.0,-117.5,54.1%,8400.0,3.3,1.8,4.7,269.5,0.0,29.1,23.0,15.4,6.0,6.0,100.0,,33.0,0.7
47450,vs CLG,LCS Main,Impact,TOP,P,TL,1.0,-295.0,74.6%,8300.0,2.1,2.4,3.9,266.1,0.0,21.0,17.0,10.0,6.0,6.0,100.0,,41.0,0.7
47450,vs DIG,LCS Main,Xmithie,JNG,P,IMT,1.0,117.5,46%,8200.0,1.6,2.7,5.4,188.0,0.0,23.1,16.7,11.4,6.0,6.0,100.0,,32.0,0.7
47450,vs C9,LCS Main,FBI,ADC,P,GG,1.0,465.0,17.7%,8100.0,2.9,1.7,4.1,341.2,0.0,24.0,23.0,12.0,6.0,6.0,100.0,,48.0,0.7
47450,vs GG,LCS Main,Vulcan,SUP,P,C9,1.0,-465.0,82%,8000.0,1.3,1.2,9.6,35.1,0.0,50.6,31.8,29.7,6.0,6.0,100.0,,7.0,0.8
47450,vs 100,LCS Main,Solo,TOP,P,FLY,1.0,-167.5,62.5%,8000.0,2.1,3.1,5.5,258.3,0.0,53.0,33.1,31.3,6.0,6.0,100.0,,5.0,0.8
47450,vs TL,LCS Main,Pobelter,MID,P,CLG,1.0,295.0,25.3%,8000.0,2.8,3.1,4.6,317.8,0.0,24.5,20.9,12.3,6.0,6.0,100.0,,41.0,0.8
47450,vs IMT,LCS Main,Dardoch,JNG,P,DIG,1.0,-117.5,54.1%,7900.0,2.5,2.7,6.3,165.4,0.0,38.7,26.2,21.8,6.0,6.0,100.0,,17.0,0.8
47450,vs GG,LCS Main,Cloud9,TEAM,Y,C9,1.0,-465.0,82%,7900.0,0.0,0.0,0.0,0.0,0.0,42.5,29.9,24.3,6.0,6.0,100.0,,19.0,0.8
47450,vs CLG,LCS Main,Team Liquid,TEAM,Y,TL,1.0,-295.0,74.6%,7800.0,0.0,0.0,0.0,0.0,0.0,18.5,16.6,8.3,6.0,6.0,100.0,,50.0,0.8
