slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47241,vs TL,LCS Main,Zven,ADC,P,C9,1.0,-202.5,67.1%,10300.0,4.4,1.0,5.5,285.1,0.0,78.1,41.0,36.7,23.01,23.01,100.0,,10.0,2.2
47241,vs DIG,LCS Main,Bang,ADC,P,EG,1.0,-302.5,75.2%,10100.0,3.1,1.2,4.8,304.2,1.1,58.1,30.7,22.8,23.85,23.85,100.0,,26.0,2.4
47241,vs CLG,LCS Main,Doublelift,ADC,P,TSM,1.0,-190.0,65.4%,9700.0,3.2,1.9,3.2,351.2,8.9,37.4,21.2,11.4,20.28,20.28,100.0,,46.0,2.1
47241,vs 100,LCS Main,FBI,ADC,P,GG,1.0,-120.0,54.6%,9400.0,3.1,1.7,4.0,341.2,14.9,45.9,23.1,12.4,27.33,27.33,100.0,,46.0,2.9
47241,vs TL,LCS Main,Nisqy,MID,P,C9,1.0,-202.5,67.1%,9200.0,3.4,1.6,8.0,230.0,0.0,83.8,42.5,41.0,22.25,22.25,100.0,,4.0,2.4
47241,vs GG,LCS Main,CodySun,ADC,P,100,1.0,120.0,45.5%,9100.0,2.6,2.1,3.9,295.4,0.0,60.1,24.4,26.7,20.05,20.05,100.0,,0.0,2.2
47241,vs DIG,LCS Main,Goldenglue,MID,P,EG,1.0,-302.5,75.2%,9000.0,2.4,2.5,4.1,268.3,7.4,39.9,19.9,13.0,20.37,20.37,100.0,,35.0,2.3
47241,vs TL,LCS Main,Blaber,JNG,P,C9,1.0,-202.5,67.1%,8900.0,4.1,2.2,7.3,190.5,0.0,74.0,40.3,35.6,20.56,20.56,100.0,,12.0,2.3
47241,vs C9,LCS Main,Tactical,ADC,P,TL,1.0,202.5,33.1%,8800.0,4.2,1.3,4.3,367.4,16.2,32.2,27.0,6.4,22.55,22.55,100.0,,76.0,2.6
47241,vs CLG,LCS Main,Bjergsen,MID,P,TSM,1.0,-190.0,65.4%,8700.0,3.6,1.6,5.0,298.0,1.3,80.6,33.6,31.7,33.03,33.03,100.0,,6.0,3.8
47241,vs TL,LCS Main,Licorice,TOP,P,C9,1.0,-202.5,67.1%,8600.0,2.6,2.0,6.0,248.9,0.0,69.3,33.4,33.4,19.15,19.15,100.0,,0.0,2.2
47241,vs DIG,LCS Main,Svenskeren,JNG,P,EG,1.0,-302.5,75.2%,8600.0,1.6,2.9,6.2,161.9,0.0,53.2,24.0,21.4,21.09,21.09,100.0,,11.0,2.5
47241,vs TSM,LCS Main,Stixxay,ADC,P,CLG,1.0,190.0,34.5%,8500.0,3.2,2.0,4.8,324.5,6.0,41.8,23.9,14.3,20.3,20.3,100.0,,40.0,2.4
47241,vs CLG,LCS Main,Spica,JNG,P,TSM,1.0,-190.0,65.4%,8300.0,2.0,2.7,5.3,169.6,24.8,51.8,17.3,10.8,35.58,35.58,100.0,,38.0,4.3
