slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47603,vs DIG,LCS Main,Zven,ADC,P,C9,1,-550,84.70%,10300,4.3,1.1,5.2,281.2,0,77.1,38.9,35.5,23.83,23.83,100,,9,2.3
47603,vs GG,LCS Main,Doublelift,ADC,P,TSM,1,-167.5,62.50%,10000,3.5,1.8,3.2,349,0,17.1,22.2,11.4,0,0,100,,49,0
47603,vs TSM,LCS Main,FBI,ADC,P,GG,1,167.5,37.40%,9600,3,1.6,4.2,339.1,11.8,42,23.5,12.1,23.87,23.87,100,,49,2.5
47603,vs DIG,LCS Main,Nisqy,MID,P,C9,1,-550,84.70%,9200,3.1,1.6,8,231.3,0,82.8,40.5,39.4,23.68,23.68,100,,3,2.6
47603,vs C9,LCS Main,Johnsun,ADC,P,DIG,1,550,15.40%,9100,2.7,1.8,3.4,325.8,5.3,36.8,20.1,12.6,17.87,17.87,100,,37,2
47603,vs GG,LCS Main,Bjergsen,MID,P,TSM,1,-167.5,62.50%,9000,3.6,1.5,5.2,297.2,1.9,75.9,32.8,29.6,31.51,31.51,100,,10,3.5
47603,vs DIG,LCS Main,Blaber,JNG,P,C9,1,-550,84.70%,8800,4.2,2.3,7.1,189.3,0,74.3,39,34.1,23.19,23.19,100,,13,2.6
47603,vs TSM,LCS Main,Damonte,MID,P,GG,1,167.5,37.40%,8500,1.8,2,6.4,310.5,0,14,22.5,9.3,0,0,100,,59,0
47603,vs GG,LCS Main,Spica,JNG,P,TSM,1,-167.5,62.50%,8300,1.8,2.3,6.4,170.5,22,48.5,19.2,10.6,32.55,32.55,100,,45,3.9
47603,vs DIG,LCS Main,Licorice,TOP,P,C9,1,-550,84.70%,8300,2.6,2.1,5.9,244.2,0,66.2,32,32.1,18.06,18.06,100,,0,2.2
47603,vs C9,LCS Main,Fenix,MID,P,DIG,1,550,15.40%,8200,3.1,1.8,4.4,265.7,6.3,45.5,21.5,15.7,21.98,21.98,100,,27,2.7
47603,vs DIG,LCS Main,Vulcan,SUP,P,C9,1,-550,84.70%,8000,1.2,1.3,9.4,35.1,0,62,31,29.5,17.76,17.76,100,,5,2.2
47603,vs GG,LCS Main,Broken Blade,TOP,P,TSM,1,-167.5,62.50%,8000,2.5,2.3,5.2,256.8,0,61.5,26.9,25.7,22.96,22.96,100,,4,2.9
47603,vs TSM,LCS Main,Closer,JNG,P,GG,1,167.5,37.40%,7900,2.3,2.3,5.2,197.9,8.9,38.7,20,11.9,20.8,20.8,100,,41,2.6
47603,vs DIG,LCS Main,Cloud9,TEAM,Y,C9,1,-550,84.70%,7900,0,0,0,0,0,56.5,29,24.3,20.02,20.02,100,,16,2.5
