slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47885,vs WE,LCK LPL Main,JackeyLove,ADC,P,TES,3,-305.0,75.2%,10300,4.4,2.9,5.6,303.3,30.9,132.6,69.6,40.7,71.57,71.57,100,,42,6.9
47885,vs SB,LCK LPL Main,Deft,ADC,P,DRX,3,-662.5,87%,9900,3.9,1.8,5.1,310.0,38.9,104.9,75.3,26.4,65.32,65.32,100,,65,6.6
47885,vs APK,LCK LPL Main,Ghost,ADC,P,DWG,3,-2400.0,96.2%,9700,3.3,1.9,5.9,276.4,39.8,121.6,59.3,32.7,72.5,72.5,100,,45,7.5
47885,vs ES,LCK LPL Main,Hope,ADC,P,EDG,3,-232.5,69.9%,9600,4.4,1.8,5.6,324.3,42.5,114.2,79.9,28.7,71.15,71.15,100,,64,7.4
47885,vs DMO,LCK LPL Main,Light,ADC,P,LNG,3,-172.5,63.3%,9400,3.1,2.4,3.5,289.3,41.2,122.0,48.3,32.3,73.54,73.54,100,,33,7.8
47885,vs WE,LCK LPL Main,Knight,MID,P,TES,3,-305.0,75.2%,9300,5.3,2.0,6.2,297.4,43.1,144.1,81.1,40.4,83.46,83.46,100,,50,9.0
47885,vs LNG,LCK LPL Main,Xubin,ADC,P,DMO,3,172.5,36.7%,9200,2.9,2.7,4.7,297.1,23.1,92.9,51.3,27.9,51.01,51.01,100,,46,5.5
47885,vs APK,LCK LPL Main,ShowMaker,MID,P,DWG,3,-2400.0,96.2%,9000,3.6,1.3,5.4,275.4,48.7,129.2,61.9,32.2,80.91,80.91,100,,48,9.0
47885,vs EDG,LCK LPL Main,Wink,ADC,P,ES,3,232.5,30.1%,9000,3.9,2.5,6.3,332.4,23.4,103.1,76.4,31.9,55.27,55.27,100,,58,6.1
47885,vs TES,LCK LPL Main,Jiumeng,ADC,P,WE,3,305.0,24.7%,8900,4.9,2.5,6.1,295.0,26.3,102.8,85.4,30.6,56.94,56.94,100,,64,6.4
47885,vs SB,LCK LPL Main,Chovy,MID,P,DRX,3,-662.5,87%,8800,3.4,1.7,5.1,301.6,42.3,105.8,71.2,25.4,67.72,67.72,100,,64,7.7
47885,vs WE,LCK LPL Main,Karsa,JNG,P,TES,3,-305.0,75.2%,8800,2.3,3.0,7.8,168.0,27.7,110.7,61.0,33.2,60.86,60.86,100,,46,6.9
47885,vs EDG,LCK LPL Main,rat,ADC,D,ES,3,232.5,30.1%,8700,3.3,2.3,4.5,284.8,0.0,45.5,52.3,30.3,0.0,0.0,100,,42,0.0
47885,vs SB,LCK LPL Main,Pyosik,JNG,P,DRX,3,-662.5,87%,8600,2.5,2.0,6.8,187.2,40.1,105.1,66.7,26.0,66.05,66.05,100,,61,7.7
47885,vs DRX,LCK LPL Main,Route,ADC,P,SB,3,662.5,13.1%,8500,3.1,2.0,4.4,309.9,2.3,92.8,58.8,36.2,38.5,38.5,100,,38,4.5
47885,vs WE,LCK LPL Main,369,TOP,P,TES,3,-305.0,75.2%,8500,2.6,2.9,6.4,262.1,30.1,109.3,61.0,31.7,61.76,61.76,100,,48,7.3
47885,vs ES,LCK LPL Main,Scout,MID,P,EDG,3,-232.5,69.9%,8500,3.6,2.1,6.1,289.2,52.4,111.6,73.4,23.7,76.09,76.09,100,,68,9.0
47885,vs DMO,LCK LPL Main,Maple,MID,P,LNG,3,-172.5,63.3%,8400,2.8,2.2,4.6,251.4,37.8,121.5,53.7,33.5,71.26,71.26,100,,38,8.5
47885,vs APK,LCK LPL Main,Nuguri,TOP,P,DWG,3,-2400.0,96.2%,8400,2.9,3.1,4.9,280.8,44.1,117.4,52.8,29.3,73.4,73.4,100,,45,8.7
47885,vs APK,LCK LPL Main,Canyon,JNG,P,DWG,3,-2400.0,96.2%,8400,2.1,2.1,6.4,177.7,41.9,115.2,51.1,29.3,71.22,71.22,100,,43,8.5
47885,vs ES,LCK LPL Main,JieJie,JNG,P,EDG,3,-232.5,69.9%,8300,2.8,1.8,7.9,156.5,33.9,109.7,64.2,30.3,64.2,64.2,100,,53,7.7
47885,vs SB,LCK LPL Main,Doran,TOP,P,DRX,3,-662.5,87%,8200,2.4,2.5,5.3,270.1,40.3,97.8,60.9,23.0,63.31,63.31,100,,62,7.7
47885,vs DWG,LCK LPL Main,HyBriD,ADC,P,APK,3,2400.0,4%,8200,3.3,2.6,2.8,340.5,6.4,86.2,49.8,31.9,38.33,38.33,100,,36,4.7
47885,vs DWG,LCK LPL Main,Trigger,ADC,P,APK,3,2400.0,4%,8200,2.8,3.6,3.1,291.1,0.0,51.1,24.9,20.7,20.04,20.04,100,,17,2.4
47885,vs ES,LCK LPL Main,JunJia,JNG,D,EDG,3,-232.5,69.9%,8200,2.0,2.7,7.3,169.4,0.0,45.8,58.9,30.5,0.0,0.0,100,,48,0.0
47885,vs LNG,LCK LPL Main,Twila,MID,P,DMO,3,172.5,36.7%,8100,2.5,3.4,4.6,264.7,22.3,81.3,44.4,23.6,45.9,45.9,100,,47,5.7
47885,vs WE,LCK LPL Main,yuyanjia,SUP,P,TES,3,-305.0,75.2%,8100,0.6,2.5,9.3,26.7,17.0,98.0,49.0,32.4,49.39,49.39,100,,34,6.1
47885,vs DMO,LCK LPL Main,Xx,JNG,P,LNG,3,-172.5,63.3%,8000,1.5,2.8,5.2,166.3,34.2,98.7,42.0,25.8,60.0,60.0,100,,39,7.5
47885,vs EDG,LCK LPL Main,fenfen,MID,P,ES,3,232.5,30.1%,8000,2.3,2.9,5.8,238.7,4.9,59.4,54.3,21.8,26.7,26.7,100,,60,3.3
47885,vs WE,LCK LPL Main,Top Esports,TEAM,Y,TES,3,-305.0,75.2%,8000,0.0,0.0,0.0,0.0,29.8,81.3,49.8,20.6,50.44,50.44,100,,59,6.3
47885,vs APK,LCK LPL Main,Nuclear,ADC,D,DWG,3,-2400.0,96.2%,8000,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0
47885,vs ES,LCK LPL Main,xiaoxiang,TOP,P,EDG,3,-232.5,69.9%,7900,3.5,2.9,4.1,253.9,30.7,104.7,55.7,29.6,60.31,60.31,100,,47,7.6
47885,vs APK,LCK LPL Main,BeryL,SUP,P,DWG,3,-2400.0,96.2%,7900,1.3,2.7,7.7,70.1,26.3,95.5,44.9,27.7,53.97,53.97,100,,38,6.8
47885,vs APK,LCK LPL Main,DAMWON Gaming,TEAM,Y,DWG,3,-2400.0,96.2%,7900,0.0,0.0,0.0,0.0,40.8,87.3,42.6,18.6,59.4,59.4,100,,56,7.5
47885,vs TES,LCK LPL Main,Teacherma,MID,P,WE,3,305.0,24.7%,7900,3.5,2.7,7.2,242.2,23.6,88.6,79.2,26.0,49.63,49.63,100,,67,6.3
47885,vs SB,LCK LPL Main,Keria,SUP,P,DRX,3,-662.5,87%,7800,0.8,1.9,8.8,43.1,24.3,84.3,55.9,24.0,48.29,48.29,100,,57,6.2
47885,vs SB,LCK LPL Main,DRX,TEAM,Y,DRX,3,-662.5,87%,7800,0.0,0.0,0.0,0.0,53.7,53.7,4.0,0.0,53.71,53.71,100,,0,6.9
47885,vs EDG,LCK LPL Main,WEI,JNG,P,ES,3,232.5,30.1%,7800,2.8,2.9,7.8,169.4,18.0,93.5,65.3,30.2,48.22,48.22,100,,54,6.2
47885,vs LNG,LCK LPL Main,Chelizi,TOP,P,DMO,3,172.5,36.7%,7700,2.5,3.2,4.5,251.6,24.5,75.5,45.1,20.4,44.87,44.87,100,,55,5.8
47885,vs DRX,LCK LPL Main,FATE,MID,P,SB,3,662.5,13.1%,7700,4.2,1.4,5.4,295.1,1.6,100.3,77.2,39.5,41.05,41.05,100,,49,5.3
47885,vs LNG,LCK LPL Main,Xiaopeng,JNG,P,DMO,3,172.5,36.7%,7700,2.3,3.6,6.0,175.5,14.9,84.4,46.8,27.8,42.73,42.73,100,,41,5.5
47885,vs DMO,LCK LPL Main,Flandre,TOP,P,LNG,3,-172.5,63.3%,7600,2.2,3.3,4.6,261.4,33.2,98.9,45.4,26.3,59.46,59.46,100,,42,7.8
47885,vs ES,LCK LPL Main,EDward Gaming,TEAM,Y,EDG,3,-232.5,69.9%,7600,0.0,0.0,0.0,0.0,28.8,74.8,40.5,18.4,47.21,47.21,100,,55,6.2
47885,vs EDG,LCK LPL Main,irma,MID,D,ES,3,232.5,30.1%,7500,2.0,2.5,3.0,261.0,0.0,0.0,29.4,0.0,0.0,0.0,100,,0,0.0
47885,vs DWG,LCK LPL Main,Mickey,MID,P,APK,3,2400.0,4%,7500,2.0,3.0,3.2,274.2,0.0,47.6,27.4,22.5,13.87,13.87,100,,18,1.8
47885,vs DWG,LCK LPL Main,Flawless,JNG,P,APK,3,2400.0,4%,7500,1.7,3.2,4.6,171.0,3.6,65.6,38.7,24.8,28.43,28.43,100,,36,3.8
47885,vs DMO,LCK LPL Main,LNG Esports,TEAM,Y,LNG,3,-172.5,63.3%,7500,0.0,0.0,0.0,0.0,25.9,72.9,29.1,18.8,44.74,44.74,100,,35,6.0
47885,vs ES,LCK LPL Main,Meiko,SUP,P,EDG,3,-232.5,69.9%,7500,0.6,2.9,8.7,34.3,22.0,88.8,49.6,26.7,48.73,48.73,100,,46,6.5
47885,vs DMO,LCK LPL Main,lwandy,SUP,P,LNG,3,-172.5,63.3%,7400,0.3,3.1,4.3,45.7,23.7,86.5,19.8,25.1,48.83,48.83,100,,0,6.6
47885,vs LNG,LCK LPL Main,Dominus Esports,TEAM,Y,DMO,3,172.5,36.7%,7400,0.0,0.0,0.0,0.0,20.7,70.4,29.0,19.9,40.58,40.58,100,,31,5.5
47885,vs TES,LCK LPL Main,beishang,JNG,P,WE,3,305.0,24.7%,7400,3.0,2.1,8.0,187.8,23.6,90.8,76.1,26.9,50.48,50.48,100,,65,6.8
47885,vs EDG,LCK LPL Main,CJJ,TOP,D,ES,3,232.5,30.1%,7400,2.0,3.8,5.8,281.0,0.0,17.4,38.7,11.6,0.0,0.0,100,,0,0.0
47885,vs DMO,LCK LPL Main,Duan,SUP,D,LNG,3,-172.5,63.3%,7300,0.6,3.6,6.6,45.7,0.0,36.5,33.9,24.3,0.0,0.0,100,,28,0.0
47885,vs DRX,LCK LPL Main,OnFleek,JNG,P,SB,3,662.5,13.1%,7300,2.0,2.4,5.9,181.8,0.7,81.2,49.2,32.2,32.89,32.89,100,,35,4.5
