slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
48471,vs T1,LCK Main,Ghost,ADC,P,DWG,3,-190.0,65.4%,10300,3.3,1.8,6.0,272.5,32.2,112.0,61.1,31.9,64.12,64.12,100,,48,6.2
48471,vs DWG,LCK Main,Teddy,ADC,P,T1,3,190.0,34.5%,9900,4.4,1.3,5.6,342.5,27.2,97.9,75.6,28.3,55.49,55.49,100,,63,5.6
48471,vs T1,LCK Main,ShowMaker,MID,P,DWG,3,-190.0,65.4%,9300,3.5,1.3,6.0,273.1,27.9,108.7,64.3,32.3,60.23,60.23,100,,50,6.5
48471,vs KT,LCK Main,Mystic,ADC,P,AF,3,-155.0,60.6%,9300,3.5,2.5,4.2,318.0,23.2,101.5,59.8,31.3,54.52,54.52,100,,48,5.9
48471,vs DWG,LCK Main,Clozer,MID,P,T1,3,190.0,34.5%,9000,4.3,1.4,4.8,268.8,38.2,64.2,72.9,10.4,48.55,48.55,100,,86,5.4
48471,vs AF,LCK Main,Aiming,ADC,P,KT,3,155.0,39.2%,8800,4.0,1.6,4.2,316.0,26.8,106.8,64.9,32.0,58.84,58.84,100,,51,6.7
48471,vs T1,LCK Main,Canyon,JNG,P,DWG,3,-190.0,65.4%,8800,2.2,2.1,6.6,177.0,25.9,98.4,53.3,29.0,54.88,54.88,100,,46,6.2
48471,vs KT,LCK Main,Fly,MID,P,AF,3,-155.0,60.6%,8600,2.3,2.2,5.1,257.8,16.2,94.2,50.4,31.2,47.41,47.41,100,,38,5.5
48471,vs DWG,LCK Main,Cuzz,JNG,P,T1,3,190.0,34.5%,8400,1.9,1.3,7.2,184.0,8.9,78.9,57.4,28.0,36.86,36.86,100,,51,4.4
48471,vs T1,LCK Main,Nuguri,TOP,P,DWG,3,-190.0,65.4%,8200,3.3,3.0,4.8,278.6,26.6,101.8,56.0,30.1,56.67,56.67,100,,46,6.9
48471,vs AF,LCK Main,Ucal,MID,P,KT,3,155.0,39.2%,8000,2.4,2.1,4.1,292.0,1.2,67.4,50.5,26.5,27.68,27.68,100,,48,3.5
48471,vs DWG,LCK Main,Canna,TOP,P,T1,3,190.0,34.5%,7900,3.0,1.6,5.4,274.2,16.9,86.2,63.8,27.7,44.64,44.64,100,,57,5.7
48471,vs T1,LCK Main,BeryL,SUP,P,DWG,3,-190.0,65.4%,7900,1.3,2.6,7.7,67.4,12.6,79.9,46.3,26.9,39.54,39.54,100,,42,5.0
48471,vs KT,LCK Main,Spirit,JNG,P,AF,3,-155.0,60.6%,7800,1.8,2.5,5.9,169.7,18.0,94.5,46.0,30.6,48.61,48.61,100,,33,6.2
48471,vs T1,LCK Main,DAMWON Gaming,TEAM,Y,DWG,3,-190.0,65.4%,7800,0.0,0.0,0.0,0.0,25.9,72.7,41.6,18.7,44.61,44.61,100,,55,5.7
48471,vs AF,LCK Main,Kuro,MID,D,KT,3,155.0,39.2%,7700,2.0,1.6,5.0,262.7,0.0,38.7,52.4,25.8,0.0,0.0,100,,51,0.0
48471,vs DWG,LCK Main,Effort,SUP,P,T1,3,190.0,34.5%,7600,1.0,2.1,8.2,41.4,4.4,60.9,50.4,22.6,26.99,26.99,100,,55,3.6
48471,vs KT,LCK Main,Afreeca Freecs,TEAM,Y,AF,3,-155.0,60.6%,7600,0.0,0.0,0.0,0.0,23.4,71.4,30.8,19.2,42.61,42.61,100,,38,5.6
48471,vs AF,LCK Main,bonO,JNG,P,KT,3,155.0,39.2%,7500,1.8,2.2,6.0,171.8,13.8,82.5,47.4,27.5,41.25,41.25,100,,42,5.5
48471,vs KT,LCK Main,Kiin,TOP,P,AF,3,-155.0,60.6%,7500,2.4,2.7,4.5,280.1,21.2,86.4,50.2,26.1,47.27,47.27,100,,48,6.3
48471,vs DWG,LCK Main,T1,TEAM,Y,T1,3,190.0,34.5%,7400,0.0,0.0,0.0,0.0,16.6,61.9,49.3,18.1,34.72,34.72,100,,63,4.7
48471,vs KT,LCK Main,Ben,SUP,P,AF,3,-155.0,60.6%,7200,0.3,2.9,7.5,28.7,17.0,86.2,38.5,27.7,44.66,44.66,100,,28,6.2
48471,vs AF,LCK Main,Smeb,TOP,P,KT,3,155.0,39.2%,7100,2.7,2.5,4.6,218.8,10.7,87.2,46.9,30.6,41.34,41.34,100,,35,5.8
48471,vs AF,LCK Main,KT Rolster,TEAM,Y,KT,3,155.0,39.2%,7100,0.0,0.0,0.0,0.0,17.4,66.4,32.9,19.6,37.0,37.0,100,,40,5.2
48471,vs AF,LCK Main,TusiN,SUP,P,KT,3,155.0,39.2%,6900,0.5,2.3,7.2,42.7,11.0,70.3,39.9,23.7,34.72,34.72,100,,41,5.0
48471,vs AF,LCK Main,SoHwan,TOP,D,KT,3,155.0,39.2%,6700,1.7,2.1,4.0,256.2,0.0,38.3,42.3,25.5,0.0,0.0,100,,40,0.0
48471,vs T1,LCK Main,Hoit,SUP,D,DWG,3,-190.0,65.4%,6200,0.3,1.6,4.0,31.5,0.0,31.2,21.1,20.8,0.0,0.0,100,,1,0.0
48471,vs DWG,LCK Main,Roach,TOP,D,T1,3,190.0,34.5%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
48471,vs DWG,LCK Main,Ellim,JNG,D,T1,3,190.0,34.5%,6200,1.9,1.7,8.5,170.4,0.0,43.1,57.1,28.7,0.0,0.0,100,,50,0.0
48471,vs DWG,LCK Main,Faker,MID,D,T1,3,190.0,34.5%,6200,3.2,1.6,5.1,301.8,0.0,41.3,63.2,27.5,0.0,0.0,100,,56,0.0
48471,vs DWG,LCK Main,Gumayushi,ADC,D,T1,3,190.0,34.5%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
48471,vs DWG,LCK Main,Kuri,SUP,D,T1,3,190.0,34.5%,6200,0.0,3.5,4.5,24.0,0.0,0.0,12.0,0.0,0.0,0.0,100,,0,0.0
48471,vs AF,LCK Main,Ray,TOP,D,KT,3,155.0,39.2%,6200,1.1,3.1,2.1,233.5,0.0,46.1,21.4,30.7,0.0,0.0,100,,0,0.0
48471,vs AF,LCK Main,Malrang,JNG,D,KT,3,155.0,39.2%,6200,1.7,3.3,4.8,155.6,0.0,36.0,27.4,24.0,0.0,0.0,100,,12,0.0
48471,vs T1,LCK Main,Flame,TOP,D,DWG,3,-190.0,65.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
48471,vs T1,LCK Main,Nuclear,ADC,D,DWG,3,-190.0,65.4%,6200,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0
48471,vs KT,LCK Main,Hoon,TOP,D,AF,3,-155.0,60.6%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
