slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47245,vs DMO,LPL Main,iBoy,ADC,P,VG,3,-367.5,78.7%,10200,3.3,2.1,5.2,296.3,48.3,115.6,66.2,26.9,75.22,75.22,100,,59,7.4
47245,vs OMG,LPL Main,huanfeng,ADC,P,SN,3,-372.5,78.7%,10000,4.3,2.3,5.2,317.8,43.4,118.4,74.2,30.0,73.4,73.4,100,,60,7.3
47245,vs SN,LPL Main,Smlz,ADC,P,OMG,3,372.5,21.2%,9700,3.0,2.4,4.4,285.6,18.6,82.3,57.5,25.5,44.05,44.05,100,,56,4.5
47245,vs VG,LPL Main,Xubin,ADC,P,DMO,3,367.5,21.4%,9200,2.9,2.5,4.6,297.1,15.9,87.7,52.8,28.7,44.61,44.61,100,,46,4.8
47245,vs DMO,LPL Main,Zeka,MID,P,VG,3,-367.5,78.7%,9100,3.2,1.6,4.5,250.4,47.1,116.6,59.8,27.8,74.93,74.93,100,,54,8.2
47245,vs OMG,LPL Main,Angel,MID,P,SN,3,-372.5,78.7%,8700,3.6,2.2,6.0,260.2,40.6,114.8,71.2,29.7,70.26,70.26,100,,58,8.1
47245,vs DMO,LPL Main,Aix,JNG,D,VG,3,-367.5,78.7%,8700,2.5,2.1,5.9,178.0,0.0,42.6,56.1,28.4,0.0,0.0,100,,49,0.0
47245,vs SN,LPL Main,icon,MID,P,OMG,3,372.5,21.2%,8500,2.9,2.5,4.4,271.3,15.8,81.3,56.0,26.2,41.98,41.98,100,,53,4.9
47245,vs DMO,LPL Main,Leyan,JNG,P,VG,3,-367.5,78.7%,8400,2.6,3.4,5.9,181.1,13.0,67.5,52.0,21.8,34.76,34.76,100,,58,4.1
47245,vs OMG,LPL Main,SofM,JNG,P,SN,3,-372.5,78.7%,8400,1.9,2.8,8.1,176.5,39.6,99.6,62.4,24.0,63.63,63.63,100,,62,7.6
47245,vs DMO,LPL Main,Cube,TOP,P,VG,3,-367.5,78.7%,8200,2.1,2.4,5.2,249.9,35.0,100.8,54.0,26.3,61.34,61.34,100,,51,7.5
47245,vs OMG,LPL Main,bin,TOP,P,SN,3,-372.5,78.7%,8000,2.8,2.9,4.6,274.0,31.9,94.4,54.6,25.0,56.86,56.86,100,,54,7.1
47245,vs VG,LPL Main,Twila,MID,P,DMO,3,367.5,21.4%,8000,2.3,3.3,4.5,262.3,17.1,72.9,43.8,22.3,39.4,39.4,100,,49,4.9
47245,vs SN,LPL Main,H4cker,JNG,P,OMG,3,372.5,21.2%,8000,1.7,2.6,5.8,175.8,16.3,70.3,49.6,21.6,37.94,37.94,100,,56,4.7
47245,vs DMO,LPL Main,Maestro,SUP,P,VG,3,-367.5,78.7%,7800,1.0,3.8,6.2,33.1,29.9,58.4,29.7,11.4,41.33,41.33,100,,62,5.3
47245,vs DMO,LPL Main,Vici Gaming,TEAM,Y,VG,3,-367.5,78.7%,7800,0.0,0.0,0.0,0.0,30.6,74.1,35.4,17.4,47.96,47.96,100,,51,6.1
47245,vs VG,LPL Main,Xiaopeng,JNG,P,DMO,3,367.5,21.4%,7700,2.3,3.4,6.0,175.2,8.9,78.7,47.6,27.9,36.82,36.82,100,,41,4.8
