slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47556,vs DMO,LPL Main,Lwx,ADC,P,FPX,3,-1125.0,91.7%,10300,3.9,1.7,6.8,255.5,47.8,126.8,72.3,31.6,79.44,79.44,100,,56,7.7
47556,vs BLG,LPL Main,Kramer,ADC,P,LGD,3,-215.0,68%,9900,3.8,2.4,5.9,284.0,72.9,143.2,68.4,28.1,101.04,101.04,100,,59,10.2
47556,vs LGD,LPL Main,Wings,ADC,P,BLG,3,215.0,31.7%,9400,2.7,2.3,4.8,323.6,21.0,95.0,60.2,29.6,50.58,50.58,100,,51,5.4
47556,vs DMO,LPL Main,Doinb,MID,P,FPX,3,-1125.0,91.7%,9300,4.2,2.0,7.0,273.4,51.2,130.7,74.4,31.8,82.99,82.99,100,,57,8.9
47556,vs BLG,LPL Main,xiye,MID,P,LGD,3,-215.0,68%,9000,3.6,2.6,5.4,261.5,5.6,67.6,60.7,24.8,30.42,30.42,100,,59,3.4
47556,vs FPX,LPL Main,Xubin,ADC,P,DMO,3,1125.0,8.2%,8900,2.7,2.6,4.5,286.7,10.1,81.8,49.7,28.7,38.78,38.78,100,,42,4.4
47556,vs DMO,LPL Main,Tian,JNG,P,FPX,3,-1125.0,91.7%,8800,2.7,2.2,7.8,179.7,41.1,112.1,63.0,28.4,69.45,69.45,100,,55,7.9
47556,vs LGD,LPL Main,FoFo,MID,P,BLG,3,215.0,31.7%,8800,3.3,2.1,4.7,271.9,25.9,96.2,62.7,28.1,54.02,54.02,100,,55,6.1
47556,vs DMO,LPL Main,GimGoon,TOP,P,FPX,3,-1125.0,91.7%,8400,2.6,2.0,5.9,238.4,40.9,88.1,64.8,18.9,59.75,59.75,100,,71,7.1
47556,vs FPX,LPL Main,Twila,MID,P,DMO,3,1125.0,8.2%,8400,2.3,3.4,4.3,258.7,10.9,67.4,41.8,22.6,33.49,33.49,100,,46,4.0
47556,vs BLG,LPL Main,Peanut,JNG,P,LGD,3,-215.0,68%,8200,3.3,2.4,6.4,188.2,67.1,137.3,63.0,28.1,95.18,95.18,100,,55,11.6
47556,vs DMO,LPL Main,Crisp,SUP,P,FPX,3,-1125.0,91.7%,8000,0.7,2.2,8.9,53.5,29.2,89.7,49.1,24.2,53.39,53.39,100,,51,6.7
47556,vs BLG,LPL Main,LangX,TOP,P,LGD,3,-215.0,68%,7900,2.6,2.2,5.4,263.7,3.9,59.6,59.3,22.3,26.19,26.19,100,,62,3.3
47556,vs DMO,LPL Main,Khan,TOP,D,FPX,3,-1125.0,91.7%,7900,3.5,1.9,5.6,233.7,0.0,38.3,51.5,25.5,0.0,0.0,100,,50,0.0
47556,vs DMO,LPL Main,FunPlus Phoenix,TEAM,Y,FPX,3,-1125.0,91.7%,7800,0.0,0.0,0.0,0.0,33.2,78.9,45.9,18.3,51.49,51.49,100,,60,6.6
47556,vs LGD,LPL Main,Meteor,JNG,P,BLG,3,215.0,31.7%,7800,2.2,2.5,6.9,181.6,20.8,85.3,60.4,25.8,46.63,46.63,100,,57,6.0
47556,vs BLG,LPL Main,Mark,SUP,P,LGD,3,-215.0,68%,7700,0.5,2.8,7.6,37.5,0.0,63.6,40.0,26.6,23.66,23.66,100,,34,3.1
47556,vs BLG,LPL Main,LGD Gaming,TEAM,Y,LGD,3,-215.0,68%,7600,0.0,0.0,0.0,0.0,27.2,75.2,37.5,19.2,46.37,46.37,100,,49,6.1
47556,vs LGD,LPL Main,Kingen,TOP,P,BLG,3,215.0,31.7%,7600,2.1,3.4,4.1,231.2,5.5,74.2,38.7,27.5,32.98,32.98,100,,29,4.3
47556,vs FPX,LPL Main,Chelizi,TOP,P,DMO,3,1125.0,8.2%,7500,2.4,3.0,4.4,243.4,12.6,66.1,44.7,21.4,33.96,33.96,100,,52,4.5
47556,vs LGD,LPL Main,Bilibili Gaming,TEAM,Y,BLG,3,215.0,31.7%,7400,0.0,0.0,0.0,0.0,18.7,62.2,36.1,17.4,36.14,36.14,100,,52,4.9
47556,vs FPX,LPL Main,Xiaopeng,JNG,P,DMO,3,1125.0,8.2%,7400,2.3,3.5,5.8,173.8,2.2,72.7,46.2,28.2,30.38,30.38,100,,39,4.1
47556,vs LGD,LPL Main,XinMo,SUP,P,BLG,3,215.0,31.7%,7300,0.5,3.3,6.9,33.1,6.6,62.1,36.9,22.2,28.83,28.83,100,,40,3.9
47556,vs FPX,LPL Main,Dominus Esports,TEAM,Y,DMO,3,1125.0,8.2%,7200,0.0,0.0,0.0,0.0,7.7,58.5,28.8,20.3,28.03,28.03,100,,30,3.9
47556,vs FPX,LPL Main,Yui,SUP,P,DMO,3,1125.0,8.2%,7000,0.7,3.6,5.6,34.9,4.3,40.3,26.1,14.4,18.69,18.69,100,,45,2.7
