slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
48714,vs T1,LCK Main,Deft,ADC,P,DRX,3,-125.0,55.6%,10000,3.8,1.8,5.3,310.8,34.3,98.3,75.4,25.6,59.85,59.85,100,,66,6.0
48714,vs DRX,LCK Main,Teddy,ADC,P,T1,3,125.0,44.4%,9800,4.3,1.3,5.5,341.8,27.5,100.0,74.4,29.0,56.54,56.54,100,,61,5.8
48714,vs HLE,LCK Main,deokdam,ADC,P,DYN,3,-205.0,67.1%,9400,2.3,2.4,3.9,289.1,30.6,98.4,48.2,27.1,57.74,57.74,100,,44,6.1
48714,vs T1,LCK Main,Chovy,MID,P,DRX,3,-125.0,55.6%,9000,3.4,1.7,5.2,303.6,32.7,94.2,71.7,24.6,57.26,57.26,100,,66,6.4
48714,vs DYN,LCK Main,Viper,ADC,P,HLE,3,205.0,32.8%,9000,2.8,1.9,3.1,327.8,0.0,61.4,50.4,26.0,22.41,22.41,100,,48,2.5
48714,vs DRX,LCK Main,Clozer,MID,P,T1,3,125.0,44.4%,8900,4.1,1.7,4.5,270.2,26.2,67.7,67.4,16.6,42.84,42.84,100,,75,4.8
48714,vs T1,LCK Main,Pyosik,JNG,P,DRX,3,-125.0,55.6%,8600,2.7,1.9,7.0,189.8,26.2,91.2,68.4,26.0,52.23,52.23,100,,62,6.1
48714,vs HLE,LCK Main,Kuzan,MID,P,DYN,3,-205.0,67.1%,8400,2.9,1.9,4.6,267.9,19.3,116.3,61.8,38.8,58.07,58.07,100,,37,6.9
48714,vs T1,LCK Main,Doran,TOP,P,DRX,3,-125.0,55.6%,8300,2.7,2.5,5.3,272.2,25.5,84.3,62.8,23.5,49.04,49.04,100,,63,5.9
48714,vs DRX,LCK Main,Cuzz,JNG,P,T1,3,125.0,44.4%,8200,1.8,1.4,7.1,183.9,9.5,80.0,56.4,28.2,37.73,37.73,100,,50,4.6
48714,vs DRX,LCK Main,Canna,TOP,P,T1,3,125.0,44.4%,8100,3.0,1.6,5.4,274.7,16.7,86.0,63.2,27.7,44.42,44.42,100,,56,5.5
48714,vs T1,LCK Main,Keria,SUP,P,DRX,3,-125.0,55.6%,8000,0.9,1.9,9.0,42.4,19.2,79.2,57.4,24.0,43.2,43.2,100,,58,5.4
48714,vs DYN,LCK Main,Mireu,MID,P,HLE,3,205.0,32.8%,8000,1.7,3.2,4.3,254.4,29.9,80.4,36.4,20.2,50.13,50.13,100,,45,6.3
48714,vs HLE,LCK Main,Beyond,JNG,P,DYN,3,-205.0,67.1%,7900,1.8,2.5,6.5,158.3,15.0,114.7,56.0,39.9,54.85,54.85,100,,29,6.9
48714,vs T1,LCK Main,DRX,TEAM,Y,DRX,3,-125.0,55.6%,7800,0.0,0.0,0.0,0.0,43.1,43.1,4.0,0.0,43.05,43.05,100,,0,5.5
48714,vs HLE,LCK Main,Rich,TOP,P,DYN,3,-205.0,67.1%,7800,2.6,2.9,4.7,246.9,19.5,108.0,56.0,35.4,54.87,54.87,100,,37,7.0
48714,vs DRX,LCK Main,Effort,SUP,P,T1,3,125.0,44.4%,7700,1.0,2.1,8.1,41.3,3.6,61.9,49.4,23.3,26.94,26.94,100,,53,3.5
48714,vs DRX,LCK Main,T1,TEAM,Y,T1,3,125.0,44.4%,7500,0.0,0.0,0.0,0.0,19.6,66.3,48.4,18.7,38.29,38.29,100,,61,5.1
48714,vs HLE,LCK Main,Team Dynamics,TEAM,Y,DYN,3,-205.0,67.1%,7400,0.0,0.0,0.0,0.0,23.5,83.7,35.5,24.1,47.56,47.56,100,,32,6.4
48714,vs HLE,LCK Main,GuGer,SUP,P,DYN,3,-205.0,67.1%,7400,1.0,2.6,6.9,42.6,6.0,96.7,45.2,36.3,42.26,42.26,100,,20,5.7
48714,vs DYN,LCK Main,YeongJae,JNG,P,HLE,3,205.0,32.8%,7400,1.9,5.0,4.0,130.8,16.4,70.4,28.1,21.6,38.03,38.03,100,,23,5.1
48714,vs DYN,LCK Main,DuDu,TOP,P,HLE,3,205.0,32.8%,7300,2.5,3.5,3.3,250.9,24.1,88.1,36.3,25.6,49.68,49.68,100,,29,6.8
48714,vs DYN,LCK Main,Hanwha Life Esports,TEAM,Y,HLE,3,205.0,32.8%,7100,0.0,0.0,0.0,0.0,14.1,59.1,23.6,18.0,32.07,32.07,100,,24,4.5
48714,vs DRX,LCK Main,Ellim,JNG,D,T1,3,125.0,44.4%,7000,1.9,1.7,8.5,170.4,0.0,43.1,57.1,28.7,0.0,0.0,100,,50,0.0
48714,vs DYN,LCK Main,Lehends,SUP,P,HLE,3,205.0,32.8%,6900,0.6,2.7,6.1,41.9,15.7,74.7,32.0,23.6,39.25,39.25,100,,26,5.7
