slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
48277,vs DYN,LCK Main,Ghost,ADC,P,DWG,3,-1675.0,94.3%,10200,3.3,1.8,6.0,275.7,37.4,118.4,61.3,32.4,69.77,69.77,100,,47,6.8
48277,vs SB,LCK Main,Mystic,ADC,P,AF,3,-232.5,69.9%,9600,3.5,2.5,4.2,315.1,38.3,117.3,59.2,31.6,69.93,69.93,100,,47,7.3
48277,vs AF,LCK Main,Route,ADC,P,SB,3,232.5,30.1%,9300,3.0,2.1,4.2,310.6,10.2,99.7,57.3,35.8,45.97,45.97,100,,38,4.9
48277,vs DYN,LCK Main,ShowMaker,MID,P,DWG,3,-1675.0,94.3%,9200,3.5,1.3,6.0,273.7,50.5,132.2,64.3,32.7,83.18,83.18,100,,49,9.0
48277,vs DWG,LCK Main,deokdam,ADC,P,DYN,3,1675.0,5.6%,8700,2.2,2.4,4.0,293.5,2.9,72.2,49.2,27.7,30.63,30.63,100,,44,3.5
48277,vs AF,LCK Main,Leo,ADC,D,SB,3,232.5,30.1%,8600,2.9,1.7,4.6,343.5,0.0,38.3,52.8,25.5,0.0,0.0,100,,52,0.0
48277,vs DYN,LCK Main,Canyon,JNG,P,DWG,3,-1675.0,94.3%,8600,2.2,2.1,6.7,176.8,37.5,110.3,52.6,29.1,66.62,66.62,100,,45,7.7
48277,vs DYN,LCK Main,Nuguri,TOP,P,DWG,3,-1675.0,94.3%,8500,3.2,3.0,4.9,279.5,38.4,113.6,55.2,30.1,68.47,68.47,100,,45,8.1
48277,vs SB,LCK Main,SS,ADC,D,AF,3,-232.5,69.9%,8500,1.5,2.0,1.5,351.8,0.0,21.9,21.6,14.6,0.0,0.0,100,,0,0.0
48277,vs SB,LCK Main,Fly,MID,P,AF,3,-232.5,69.9%,8400,2.3,2.3,5.1,255.3,29.6,108.9,49.9,31.7,61.32,61.32,100,,36,7.3
48277,vs SB,LCK Main,Spirit,JNG,P,AF,3,-232.5,69.9%,8200,1.7,2.5,5.9,169.2,20.3,97.0,45.0,30.7,50.95,50.95,100,,32,6.2
48277,vs AF,LCK Main,FATE,MID,P,SB,3,232.5,30.1%,8100,3.9,1.6,5.1,293.6,9.5,108.0,72.8,39.4,48.88,48.88,100,,46,6.0
48277,vs SB,LCK Main,Kiin,TOP,P,AF,3,-232.5,69.9%,8000,2.4,2.7,4.4,277.6,32.3,98.0,49.5,26.3,58.59,58.59,100,,47,7.3
48277,vs DYN,LCK Main,Nuclear,ADC,D,DWG,3,-1675.0,94.3%,8000,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0
