slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47242,vs CLG,LCS After Hours,Doublelift,ADC,P,TSM,1,-190.0,65.4%,9700,3.2,1.9,3.2,351.2,8.9,37.4,21.2,11.4,20.28,20.28,100,,46,2.1
47242,vs 100,LCS After Hours,FBI,ADC,P,GG,1,-120.0,54.6%,9400,3.1,1.7,4.0,341.2,14.9,45.9,23.1,12.4,27.33,27.33,100,,46,2.9
47242,vs GG,LCS After Hours,CodySun,ADC,P,100,1,120.0,45.5%,9100,2.6,2.1,3.9,295.4,0.0,60.1,24.4,26.7,20.05,20.05,100,,0,2.2
47242,vs CLG,LCS After Hours,Bjergsen,MID,P,TSM,1,-190.0,65.4%,8700,3.6,1.6,5.0,298.0,1.3,80.6,33.6,31.7,33.03,33.03,100,,6,3.8
47242,vs TSM,LCS After Hours,Stixxay,ADC,P,CLG,1,190.0,34.5%,8500,3.2,2.0,4.8,324.5,6.0,41.8,23.9,14.3,20.3,20.3,100,,40,2.4
47242,vs CLG,LCS After Hours,Spica,JNG,P,TSM,1,-190.0,65.4%,8300,2.0,2.7,5.3,169.6,24.8,51.8,17.3,10.8,35.58,35.58,100,,38,4.3
47242,vs 100,LCS After Hours,Damonte,MID,P,GG,1,-120.0,54.6%,8300,2.0,2.0,5.9,316.5,8.3,34.1,22.1,10.3,18.61,18.61,100,,53,2.2
47242,vs CLG,LCS After Hours,Broken Blade,TOP,P,TSM,1,-190.0,65.4%,8200,2.3,2.2,5.0,256.6,0.0,63.5,26.9,27.7,21.96,21.96,100,,0,2.7
47242,vs GG,LCS After Hours,Ryoma,MID,P,100,1,120.0,45.5%,8200,2.8,2.7,4.2,274.8,0.0,56.0,23.9,23.8,20.29,20.29,100,,0,2.5
47242,vs 100,LCS After Hours,Closer,JNG,P,GG,1,-120.0,54.6%,8000,2.1,2.4,5.0,197.1,12.3,42.1,18.9,11.9,24.23,24.23,100,,37,3.0
47242,vs 100,LCS After Hours,Hauntzer,TOP,P,GG,1,-120.0,54.6%,8000,2.1,2.5,3.9,294.1,9.5,36.0,18.5,10.6,20.13,20.13,100,,43,2.5
47242,vs GG,LCS After Hours,Contractz,JNG,P,100,1,120.0,45.5%,7800,3.2,1.9,6.8,184.8,0.0,37.4,25.0,15.5,14.1,14.1,100,,38,1.8
47242,vs GG,LCS After Hours,Ssumday,TOP,P,100,1,120.0,45.5%,7800,2.4,1.7,3.5,277.3,3.6,44.3,21.6,16.3,19.88,19.88,100,,25,2.5
47242,vs CLG,LCS After Hours,Team SoloMid,TEAM,Y,TSM,1,-190.0,65.4%,7700,0.0,0.0,0.0,0.0,0.0,45.2,19.4,19.1,16.55,16.55,100,,2,2.1
47242,vs 100,LCS After Hours,Golden Guardians,TEAM,Y,GG,1,-120.0,54.6%,7600,0.0,0.0,0.0,0.0,5.7,26.0,13.5,8.1,13.84,13.84,100,,40,1.8
47242,vs TSM,LCS After Hours,Pobelter,MID,P,CLG,1,190.0,34.5%,7600,3.0,2.9,4.7,321.7,7.9,38.9,22.0,12.4,20.32,20.32,100,,44,2.7
47242,vs CLG,LCS After Hours,Treatz,SUP,P,TSM,1,-190.0,65.4%,7600,0.7,2.1,10.6,54.7,2.1,31.1,22.1,11.6,13.69,13.69,100,,48,1.8
47242,vs GG,LCS After Hours,100 Thieves,TEAM,Y,100,1,120.0,45.5%,7500,0.0,0.0,0.0,0.0,0.5,33.2,16.3,13.1,13.57,13.57,100,,20,1.8
47242,vs 100,LCS After Hours,huhi,SUP,P,GG,1,-120.0,54.6%,7500,0.5,2.8,7.0,33.0,4.2,33.7,14.5,11.8,15.95,15.95,100,,19,2.1
47242,vs GG,LCS After Hours,Poome,SUP,P,100,1,120.0,45.5%,7400,0.2,2.3,9.2,38.4,0.0,34.8,17.5,16.3,10.34,10.34,100,,7,1.4
47242,vs TSM,LCS After Hours,Counter Logic Gaming,TEAM,Y,CLG,1,190.0,34.5%,7300,0.0,0.0,0.0,0.0,2.9,27.6,11.2,9.9,12.78,12.78,100,,12,1.8
