slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47608,vs SK,LEC Main,Perkz,ADC,P,G2,1,-235.0,69.9%,10200,4.2,2.6,5.3,282.9,0.0,92.0,43.5,45.0,24.52,24.52,100,,0,2.4
47608,vs S04,LEC Main,Rekkles,ADC,P,FNC,1,-135.0,57.5%,10100,3.8,1.3,6.5,308.0,0.0,76.6,38.4,32.4,28.03,28.03,100,,16,2.8
47608,vs MSF,LEC Main,Carzzy,ADC,P,MAD,1,-220.0,69%,9900,3.9,2.0,6.1,250.7,0.0,76.5,36.0,34.0,25.46,25.46,100,,6,2.6
47608,vs FNC,LEC Main,Neon,ADC,P,S04,1,135.0,42.6%,9600,2.7,2.6,4.2,289.6,0.4,33.9,19.5,13.4,13.77,13.77,100,,31,1.4
47608,vs SK,LEC Main,Caps,MID,P,G2,1,-235.0,69.9%,9300,4.6,2.5,7.3,266.1,0.0,104.6,49.3,49.8,29.92,29.92,100,,0,3.2
47608,vs XL,LEC Main,Upset,ADC,P,OG,1,-116.0,53.8%,9300,3.5,1.4,5.1,336.9,0.0,70.3,33.3,28.5,27.57,27.57,100,,14,3.0
47608,vs G2,LEC Main,Crownshot,ADC,P,SK,1,235.0,29.9%,9100,2.8,1.7,4.2,341.7,13.6,41.8,21.8,11.3,24.87,24.87,100,,48,2.7
47608,vs SK,LEC Main,Jankos,JNG,P,G2,1,-235.0,69.9%,9100,3.7,2.4,7.3,163.7,0.0,84.9,41.6,40.1,24.72,24.72,100,,4,2.7
47608,vs S04,LEC Main,Nemesis,MID,P,FNC,1,-135.0,57.5%,9000,2.9,2.1,5.3,292.2,0.0,63.0,31.0,28.4,20.42,20.42,100,,8,2.3
47608,vs VIT,LEC Main,Hans sama,ADC,P,RGE,1,-230.0,69.9%,8900,3.5,1.6,4.8,307.9,4.1,56.9,28.6,21.1,25.2,25.2,100,,26,2.8
47608,vs S04,LEC Main,SelfMade,JNG,P,FNC,1,-135.0,57.5%,8900,3.6,2.6,6.3,184.7,0.0,72.0,33.2,33.0,22.46,22.46,100,,1,2.5
47608,vs MSF,LEC Main,Humanoid,MID,P,MAD,1,-220.0,69%,8800,3.8,2.6,5.7,286.1,0.0,63.1,33.2,25.4,24.97,24.97,100,,23,2.8
47608,vs MSF,LEC Main,Shad0w,JNG,P,MAD,1,-220.0,69%,8600,3.3,2.4,7.0,165.1,0.0,75.7,33.6,33.6,25.28,25.28,100,,0,2.9
47608,vs FNC,LEC Main,Abbedagge,MID,P,S04,1,135.0,42.6%,8600,3.2,2.3,4.0,348.3,7.3,37.8,21.6,12.2,19.5,19.5,100,,44,2.3
47608,vs RGE,LEC Main,Comp,ADC,P,VIT,1,230.0,30.3%,8500,3.6,2.5,3.4,343.3,8.2,41.2,21.9,13.2,21.39,21.39,100,,40,2.5
47608,vs FNC,LEC Main,Gilius,JNG,P,S04,1,135.0,42.6%,8400,3.1,2.4,4.4,182.9,10.6,35.6,19.3,10.0,20.6,20.6,100,,48,2.5
47608,vs SK,LEC Main,Wunder,TOP,P,G2,1,-235.0,69.9%,8400,2.8,2.8,6.1,234.7,0.0,76.7,36.1,36.1,22.52,22.52,100,,0,2.7
47608,vs OG,LEC Main,Patrik,ADC,P,XL,1,116.0,46.3%,8200,3.0,2.3,3.4,309.9,7.6,40.1,19.7,13.0,20.62,20.62,100,,34,2.5
47608,vs XL,LEC Main,Nukeduck,MID,P,OG,1,-116.0,53.8%,8200,2.2,2.5,5.4,267.7,0.0,58.8,26.1,24.2,22.49,22.49,100,,7,2.7
47608,vs G2,LEC Main,ZaZee,MID,P,SK,1,235.0,29.9%,8100,3.2,1.9,6.7,319.2,14.4,43.4,27.3,11.6,25.97,25.97,100,,58,3.2
47608,vs XL,LEC Main,Xerxe,JNG,P,OG,1,-116.0,53.8%,8100,2.5,1.8,5.7,173.0,1.8,53.6,25.5,20.7,22.51,22.51,100,,19,2.8
47608,vs S04,LEC Main,Bwipo,TOP,P,FNC,1,-135.0,57.5%,8100,3.0,3.3,6.4,229.1,0.0,65.1,30.8,29.4,21.01,21.01,100,,5,2.6
47608,vs MAD,LEC Main,Kobbe,ADC,P,MSF,1,220.0,31.3%,8000,3.2,1.5,4.8,328.6,0.0,50.5,30.3,24.5,13.73,13.73,100,,19,1.7
47608,vs SK,LEC Main,Mikyx,SUP,P,G2,1,-235.0,69.9%,8000,1.1,2.7,9.8,50.4,0.0,78.7,35.2,39.6,19.26,19.26,100,,0,2.4
47608,vs SK,LEC Main,G2 Esports,TEAM,Y,G2,1,-235.0,69.9%,7900,0.0,0.0,0.0,0.0,0.0,53.2,24.6,25.0,15.73,15.73,100,,0,2.0
47608,vs MSF,LEC Main,Orome,TOP,P,MAD,1,-220.0,69%,7900,2.2,2.4,5.9,237.1,0.0,56.0,27.1,23.5,20.7,20.7,100,,13,2.6
47608,vs G2,LEC Main,Trick,JNG,P,SK,1,235.0,29.9%,7900,1.7,3.1,5.3,169.2,9.0,32.2,16.1,9.3,18.27,18.27,100,,42,2.3
47608,vs VIT,LEC Main,Larssen,MID,P,RGE,1,-230.0,69.9%,7800,4.6,1.7,4.1,312.4,9.6,57.4,29.8,19.1,28.74,28.74,100,,36,3.7
47608,vs S04,LEC Main,Fnatic,TEAM,Y,FNC,1,-135.0,57.5%,7800,0.0,0.0,0.0,0.0,0.0,49.0,22.4,22.3,15.53,15.53,100,,0,2.0
