slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47489,vs HLE,LCK LPL Main,Ghost,ADC,P,DWG,3,-1675.0,94.3%,10300,3.4,2.0,5.6,280.1,28.0,112.0,58.8,33.6,61.58,61.58,100,,43,6.0
47489,vs SB,LCK LPL Main,Teddy,ADC,P,T1,3,-460.0,82%,10200,4.2,1.3,5.1,350.5,41.5,112.5,72.4,28.4,69.94,69.94,100,,61,6.9
47489,vs RNG,LCK LPL Main,JackeyLove,ADC,P,TES,3,-457.5,82%,10000,4.5,2.8,5.8,305.2,31.5,134.0,71.3,41.0,72.5,72.5,100,,42,7.3
47489,vs ES,LCK LPL Main,Jiumeng,ADC,P,WE,3,-295.0,74.6%,9700,4.7,2.5,5.9,294.2,46.1,122.6,83.6,30.6,76.67,76.67,100,,63,7.9
47489,vs V5,LCK LPL Main,Loken,ADC,P,JDG,3,-205.0,67.1%,9600,4.3,1.6,6.4,305.5,48.1,114.6,82.9,26.6,74.71,74.71,100,,68,7.8
47489,vs JDG,LCK LPL Main,y4,ADC,P,V5,3,205.0,32.8%,9300,2.4,3.4,4.4,169.8,35.8,71.1,33.7,14.1,49.93,49.93,100,,58,5.4
47489,vs HLE,LCK LPL Main,ShowMaker,MID,P,DWG,3,-1675.0,94.3%,9300,3.5,1.3,5.4,278.8,49.0,129.5,60.6,32.2,81.17,81.17,100,,47,8.7
47489,vs JDG,LCK LPL Main,SamD,ADC,D,V5,3,205.0,32.8%,9100,4.2,1.5,5.7,308.0,0.0,33.0,78.2,22.0,0.0,0.0,100,,72,0.0
47489,vs SB,LCK LPL Main,Clozer,MID,D,T1,3,-460.0,82%,9000,6.5,1.0,2.0,324.0,0.0,0.0,78.0,0.0,0.0,0.0,100,,0,0.0
47489,vs WE,LCK LPL Main,rat,ADC,P,ES,3,295.0,25.3%,9000,1.7,2.2,4.5,289.1,14.3,95.3,45.7,32.4,46.7,46.7,100,,29,5.2
47489,vs RNG,LCK LPL Main,Knight,MID,P,TES,3,-457.5,82%,8900,5.5,2.1,6.3,297.6,40.9,141.7,82.7,40.3,81.23,81.23,100,,51,9.1
47489,vs SB,LCK LPL Main,Faker,MID,P,T1,3,-460.0,82%,8900,3.2,1.6,5.1,301.8,31.7,100.4,63.2,27.5,59.15,59.15,100,,56,6.6
47489,vs TES,LCK LPL Main,Gala,ADC,P,RNG,3,457.5,17.9%,8700,3.1,2.1,5.5,305.3,0.0,75.8,62.7,33.2,26.04,26.04,100,,47,3.0
