slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47600,vs EDG,LPL Main,SamD,ADC,Y,V5,3,-220.0,69%,10300,4.1,1.5,5.8,306.6,50.0,103.0,77.5,21.2,71.22,71.22,100,,73,6.9
47600,vs EDG,LPL Main,y4,ADC,N,V5,3,-220.0,69%,10100,2.4,3.3,4.5,175.0,0.0,20.9,33.0,13.9,0.0,0.0,100,,58,0.0
47600,vs OMG,LPL Main,Jiumeng,ADC,Y,WE,3,-247.5,71.4%,9900,4.9,2.5,6.0,294.9,44.4,122.1,85.2,31.1,75.45,75.45,100,,63,7.6
47600,vs V5,LPL Main,Hope,ADC,Y,EDG,3,220.0,31.3%,9500,4.4,1.8,5.3,325.9,28.4,100.7,79.0,28.9,57.34,57.34,100,,63,6.0
47600,vs EDG,LPL Main,Mole,MID,Y,V5,3,-220.0,69%,9300,2.9,3.1,5.1,226.5,51.6,116.3,51.9,25.9,77.45,77.45,100,,50,8.3
47600,vs WE,LPL Main,Smlz,ADC,N,OMG,3,247.5,28.8%,9000,3.0,2.4,4.4,285.6,0.0,38.3,57.5,25.5,0.0,0.0,100,,56,0.0
47600,vs OMG,LPL Main,Teacherma,MID,Y,WE,3,-247.5,71.4%,8900,3.4,2.7,7.3,242.4,40.5,106.8,79.1,26.5,67.01,67.01,100,,66,7.5
47600,vs EDG,LPL Main,Weiwei,JNG,Y,V5,3,-220.0,69%,8800,3.3,1.3,7.1,186.8,38.5,89.0,73.8,20.2,58.67,58.67,100,,73,6.7
47600,vs EDG,LPL Main,Biubiu,TOP,Y,V5,3,-220.0,69%,8400,2.3,2.4,5.7,217.1,28.9,88.4,57.7,23.8,52.74,52.74,100,,59,6.3
47600,vs V5,LPL Main,Scout,MID,Y,EDG,3,220.0,31.3%,8400,3.6,2.2,5.9,289.8,29.2,86.7,72.1,23.0,52.19,52.19,100,,68,6.2
