slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
48499,vs SK,LEC LCS Playoffs,Neon,ADC,P,S04,5.0,-222.5,69%,10300.0,2.9,2.4,5.4,292.0,82.1,117.8,23.0,14.3,96.35,96.35,100.0,,38.0,9.4
48499,vs GG,LEC LCS Playoffs,Tactical,ADC,P,TL,5.0,-442.5,81.3%,9800.0,4.2,1.4,5.0,361.4,110.4,129.4,28.4,7.6,118.0,118.0,100.0,,73.0,12.0
48499,vs SK,LEC LCS Playoffs,Abbedagge,MID,P,S04,5.0,-222.5,69%,9300.0,3.9,2.1,4.4,346.0,82.6,118.6,24.9,14.4,97.02,97.02,100.0,,42.0,10.4
48499,vs S04,LEC LCS Playoffs,Crownshot,ADC,P,SK,5.0,222.5,31%,9200.0,3.1,1.8,4.2,335.6,43.2,70.9,22.4,11.1,54.28,54.28,100.0,,50.0,5.9
48499,vs GG,LEC LCS Playoffs,Jensen,MID,P,TL,5.0,-442.5,81.3%,8900.0,2.9,1.4,4.9,323.0,104.6,129.4,23.5,9.9,114.54,114.54,100.0,,58.0,12.9
48499,vs TL,LEC LCS Playoffs,FBI,ADC,P,GG,5.0,442.5,18.4%,8700.0,3.0,1.6,4.2,339.8,58.1,103.6,26.0,18.2,76.3,76.3,100.0,,30.0,8.8
48499,vs SK,LEC LCS Playoffs,Gilius,JNG,P,S04,5.0,-222.5,69%,8700.0,3.3,2.4,5.7,182.4,73.7,102.0,22.6,11.3,85.04,85.04,100.0,,50.0,9.8
48499,vs S04,LEC LCS Playoffs,ZaZee,MID,P,SK,5.0,222.5,31%,8400.0,3.5,2.3,6.0,313.1,43.2,71.2,26.3,11.2,54.4,54.4,100.0,,57.0,6.5
48499,vs SK,LEC LCS Playoffs,Odoamne,TOP,P,S04,5.0,-222.5,69%,8300.0,2.2,2.0,5.5,287.8,64.0,95.5,21.5,12.6,76.64,76.64,100.0,,41.0,9.2
48499,vs GG,LEC LCS Playoffs,Broxah,JNG,P,TL,5.0,-442.5,81.3%,8100.0,1.6,1.5,6.5,189.8,81.6,105.8,20.2,9.7,91.29,91.29,100.0,,52.0,11.3
48499,vs TL,LEC LCS Playoffs,Damonte,MID,P,GG,5.0,442.5,18.4%,8100.0,1.8,1.9,6.0,317.6,0.0,31.7,27.3,21.1,0.0,0.0,100.0,,23.0,0.0
48499,vs GG,LEC LCS Playoffs,Impact,TOP,P,TL,5.0,-442.5,81.3%,8000.0,2.1,2.3,4.4,266.3,71.8,96.8,18.1,10.0,81.83,81.83,100.0,,45.0,10.2
48499,vs SK,LEC LCS Playoffs,Dreams,SUP,P,S04,5.0,-222.5,69%,8000.0,0.7,2.7,7.0,32.9,40.0,67.2,14.2,10.9,50.87,50.87,100.0,,23.0,6.4
48499,vs SK,LEC LCS Playoffs,FC Schalke 04,TEAM,Y,S04,5.0,-222.5,69%,7900.0,,,,,67.5,67.5,,,67.54,67.54,100.0,,0.0,8.5
48499,vs S04,LEC LCS Playoffs,Trick,JNG,P,SK,5.0,222.5,31%,7800.0,1.7,3.2,5.7,168.2,29.7,52.7,16.4,9.2,38.92,38.92,100.0,,44.0,5.0
48499,vs GG,LEC LCS Playoffs,Team Liquid,TEAM,Y,TL,5.0,-442.5,81.3%,7700.0,0.0,0.0,0.0,0.0,84.6,105.6,17.5,8.4,93.03,93.03,100.0,,52.0,12.1
