id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
522113305,draftkings,LOL,37898,89415734,LOL $3K mini-MAX [150 Entry Max] (LPL-LCK),2020-08-09,150,7134,0.5,3000.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113292,draftkings,LOL,37898,89415733,LOL $5K mini-MAX [150 Max Entry] (LPL-LCK),2020-08-09,150,5945,1.0,5000.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113287,draftkings,LOL,37898,89415731,LOL $70K Shock Blast [$20K to 1st] (LPL-LCK),2020-08-09,150,5490,15.0,70000.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113289,draftkings,LOL,37898,89415732,"LOL $12K Elder Dragon [$3K to 1st, 20 Entry Max] (LPL-LCK)",2020-08-09,20,3567,4.0,12000.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
521720965,fanduel,LOL,47936,47936-236149030,$100 Sun LOL Minion Wave,2020-08-09,71,2395,0.05,100.0,,,,,1596956400,,,2020-08-09 03:00:00,LCK LPL Main,5,0,,0
522257899,draftkings,LOL,37902,89420059,LOL $30K Shock Blast [$10K to 1st] (LCS),2020-08-09,70,2352,15.0,30000.0,,,,,1597003200,,,2020-08-09 16:00:00,(LCS),4,0,,0
522113317,draftkings,LOL,37898,89415735,LOL $400 Quarter Jukebox [Just $0.25!] (LPL-LCK),2020-08-09,20,1902,0.25,400.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522202261,draftkings,LOL,37900,89420025,LOL $15K Titan's Fury [$5K to 1st] (LEC),2020-08-09,52,1764,10.0,15000.0,,,,,1596985200,,,2020-08-09 11:00:00,(LEC),5,0,,0
521720969,fanduel,LOL,47936,47936-236149182,$8K Sun LOL Nexus ($2K to 1st),2020-08-09,51,1716,5.55,8000.0,,,,,1596956400,,,2020-08-09 03:00:00,LCK LPL Main,5,0,,0
522113313,draftkings,LOL,37898,89415721,LOL $1K First Blood (LPL-LCK),2020-08-09,20,1189,1.0,1000.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113320,draftkings,LOL,37898,89415736,LOL $100 Dime Time [Just $0.10!] (LPL-LCK),2020-08-09,20,1189,0.1,100.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522257914,draftkings,LOL,37902,89420047,LOL $100 Dime Time [Just $0.10!] (LCS),2020-08-09,20,1189,0.1,100.0,,,,,1597003200,,,2020-08-09 16:00:00,(LCS),4,0,,0
522202267,draftkings,LOL,37900,89420027,LOL $750 First Blood (LEC),2020-08-09,20,891,1.0,750.0,,,,,1596985200,,,2020-08-09 11:00:00,(LEC),5,0,,0
522113407,draftkings,LOL,37899,89415753,LOL $5K Skill Shot [$1K to 1st] (LPL-LCK Late),2020-08-09,22,735,8.0,5000.0,,,,,1596970800,,,2020-08-09 07:00:00,(LPL/LCK Late),2,0,,0
522113415,draftkings,LOL,37899,89415756,LOL $150 Quarter Jukebox [Just $0.25!] (LPL-LCK Late),2020-08-09,20,713,0.25,150.0,,,,,1596970800,,,2020-08-09 07:00:00,(LPL/LCK Late),2,0,,0
522202275,draftkings,LOL,37900,89420028,LOL $150 Quarter Jukebox [Just $0.25!] (LEC),2020-08-09,20,713,0.25,150.0,,,,,1596985200,,,2020-08-09 11:00:00,(LEC),5,0,,0
522257913,draftkings,LOL,37902,89420053,LOL $150 Quarter Jukebox [Just $0.25!] (LCS),2020-08-09,20,713,0.25,150.0,,,,,1597003200,,,2020-08-09 16:00:00,(LCS),4,0,,0
522113416,draftkings,LOL,37899,89415757,LOL $50 Dime Time [Just $0.10!] (LPL-LCK Late),2020-08-09,17,594,0.1,50.0,,,,,1596970800,,,2020-08-09 07:00:00,(LPL/LCK Late),2,0,,0
522202277,draftkings,LOL,37900,89420029,LOL $50 Dime Time [Just $0.10!] (LEC),2020-08-09,17,594,0.1,50.0,,,,,1596985200,,,2020-08-09 11:00:00,(LEC),5,0,,0
522257907,draftkings,LOL,37902,89420061,LOL $500 First Blood (LCS),2020-08-09,17,594,1.0,500.0,,,,,1597003200,,,2020-08-09 16:00:00,(LCS),4,0,,0
522257925,draftkings,LOL,37903,89420065,LOL $50 Dime Time [Just $0.10!] (LCS Late),2020-08-09,17,594,0.1,50.0,,,,,1597009200,,,2020-08-09 17:40:00,(LCS Late),2,0,,0
522346100,fanduel,LOL,47987,47987-236179490,$2.5K Sun LOL Nexus ($500 to 1st),2020-08-09,16,536,5.55,2500.0,,,,,1596985200,,,2020-08-09 11:00:00,LEC Main,5,0,,0
522346537,fanduel,LOL,47988,47988-236179589,$2.5K Sun LOL Nexus ($500 to 1st),2020-08-09,16,536,5.55,2500.0,,,,,1597003200,,,2020-08-09 16:00:00,LCS Main,4,0,,0
521720966,fanduel,LOL,47936,47936-236149041,$100 Sun LOL Turret ($0.25 to Enter),2020-08-09,14,479,0.25,100.0,,,,,1596956400,,,2020-08-09 03:00:00,LCK LPL Main,5,0,,0
522346099,fanduel,LOL,47987,47987-236179457,$100 Sun LOL Turret ($0.25 to Enter),2020-08-09,14,479,0.25,100.0,,,,,1596985200,,,2020-08-09 11:00:00,LEC Main,5,0,,0
522113323,draftkings,LOL,37898,89416331,LOL SUPERSatellite to $3M Kickoff Thursday Millionaire [4x] (LPL,2020-08-09,14,475,0.1,40.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113325,draftkings,LOL,37898,89416323,LOL SUPERSat to Fantasy Golf Millionaire [2x] (LPL-LCK),2020-08-09,14,475,0.1,40.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522113414,draftkings,LOL,37899,89415755,LOL $400 First Blood (LPL-LCK Late),2020-08-09,14,475,1.0,400.0,,,,,1596970800,,,2020-08-09 07:00:00,(LPL/LCK Late),2,0,,0
522257924,draftkings,LOL,37903,89420071,LOL $100 Quarter Jukebox [Just $0.25!]  (LCS Late),2020-08-09,14,475,0.25,100.0,,,,,1597009200,,,2020-08-09 17:40:00,(LCS Late),2,0,,0
522113308,draftkings,LOL,37898,89415738,LOL $750 Trident Slash [3 Entry Max] (LPL-),2020-08-09,3,297,3.0,750.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
522257903,draftkings,LOL,37902,89420369,LOL $1K Elder Dragon (LCS),2020-08-09,8,297,4.0,1000.0,,,,,1597003200,,,2020-08-09 16:00:00,(LCS),4,0,,0
522257916,draftkings,LOL,37903,89420069,LOL $2K Skill Shot (LCS Late),2020-08-09,8,294,8.0,2000.0,,,,,1597009200,,,2020-08-09 17:40:00,(LCS Late),2,0,,0
522113309,draftkings,LOL,37898,89415728,LOL $2 Double Up (LPL-LCK),2020-08-09,8,287,2.0,500.0,,,,,1596956400,,,2020-08-09 03:00:00,(LPL/LCK),5,0,,0
