id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
526758372,draftkings,LOL,38373,89819491,LOL $40K Shock Blast [$10K to 1st] (LPL-LCS),2020-08-16,94,3137,15.0,40000.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526544166,fanduel,LOL,48346,48346-236387479,$100 Sun LOL Minion Wave,2020-08-16,71,2395,0.05,100.0,,,,,1597564800,,,2020-08-16 04:00:00,LCK Main,2,0,,0
526758293,draftkings,LOL,38254,89819424,LOL $20K Kill Lane [$5K to 1st] (LCK),2020-08-16,58,1960,12.0,20000.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526544167,fanduel,LOL,48346,48346-236387501,$7.5K Sun LOL Nexus ($1.5K to 1st),2020-08-16,48,1608,5.55,7500.0,,,,,1597564800,,,2020-08-16 04:00:00,LCK Main,2,0,,0
526758305,draftkings,LOL,38254,89819426,LOL $1.25K First Blood (LCK),2020-08-16,20,1486,1.0,1250.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526758386,draftkings,LOL,38373,89819492,LOL $1.25K First Blood (LPL-LCS),2020-08-16,20,1486,1.0,1250.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526758309,draftkings,LOL,38254,89819414,LOL $250 Quarter Jukebox [Just $0.25!] (LCK),2020-08-16,20,1189,0.25,250.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526758310,draftkings,LOL,38254,89819413,LOL $100 Dime Time [Just $0.10!] (LCK),2020-08-16,20,1189,0.1,100.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526758389,draftkings,LOL,38373,89819480,LOL $250 Quarter Jukebox [Just $0.25!] (LPL-LCS),2020-08-16,20,1189,0.25,250.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526758391,draftkings,LOL,38373,89819479,LOL $100 Dime Time [Just $0.10!] (LPL-LCS),2020-08-16,20,1189,0.1,100.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526758377,draftkings,LOL,38373,89819478,LOL $3K Elder Dragon [20 Entry Max] (LPL-LCS),2020-08-16,20,891,4.0,3000.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526758299,draftkings,LOL,38254,89819411,LOL $1.75K Elder Dragon (LCK),2020-08-16,15,520,4.0,1750.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526544163,fanduel,LOL,48346,48346-236387483,$100 Sun LOL Turret ($0.25 to Enter),2020-08-16,14,479,0.25,100.0,,,,,1597564800,,,2020-08-16 04:00:00,LCK Main,2,0,,0
526899176,fanduel_single,LOL,48362,48362-236389824,$1K LOL Nexus,2020-08-16,11,396,3.0,1000.0,,,,,1597568400,,,2020-08-16 05:00:00,IG @ LGD,1,0,,0
526758380,draftkings,LOL,38373,89819482,LOL $750 Trident Slash [3 Entry Max] (-LCS),2020-08-16,3,297,3.0,750.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526544164,fanduel,LOL,48346,48346-236387497,$500 Sun LOL Teamfight (5 Entries Max),2020-08-16,5,268,2.22,500.0,,,,,1597564800,,,2020-08-16 04:00:00,LCK Main,2,0,,0
526758301,draftkings,LOL,38254,89819415,LOL $600 Trident Slash [3 Entry Max] (LCK),2020-08-16,3,237,3.0,600.0,,,,,1597564800,,,2020-08-16 04:00:00,(LCK),2,0,,0
526758381,draftkings,LOL,38373,89819484,LOL $750 Solo Fight [Single Entry]  (LPL-LCS),2020-08-16,1,178,5.0,750.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
526758390,draftkings,LOL,38373,89819476,LOL $150 Daily Dollar [Single Entry] (LPL-LCS),2020-08-16,1,178,1.0,150.0,,,,,1597568400,,,2020-08-16 05:00:00,(LPL/LCS),2,0,,0
