id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
529142191,draftkings,LOL,38372,90026021,LOL $2.5K mini-MAX [150 Entry Max],2020-08-20,150,5945,0.5,2500.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529070957,draftkings,LOL,38372,89868136,LOL $70K Shock Blast [$20K to 1st] (LCK),2020-08-20,150,5490,15.0,70000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529142186,draftkings,LOL,38372,90026020,"LOL $8K Elder Dragon [$2K to 1st, 20 Entry Max] (LCK)",2020-08-20,20,2378,4.0,8000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
528410130,fanduel,LOL,48471,48471-236447373,$10K Thu LOL Nexus ($2K to 1st),2020-08-20,64,2145,5.55,10000.0,,,,,1597910400,,,2020-08-20 04:00:00,LCK Main,2,0,,0
529142205,draftkings,LOL,38372,90026004,LOL $400 Quarter Jukebox [Just $0.25!] (LCK),2020-08-20,20,1902,0.25,400.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529142204,draftkings,LOL,38372,90026005,LOL $1K First Blood (LCK),2020-08-20,20,1189,1.0,1000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529142207,draftkings,LOL,38372,90026009,LOL $100 Dime Time [Just $0.10!] (LCK),2020-08-20,20,1189,0.1,100.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529162091,draftkings,LOL,38573,90028060,LOL $15K Shock Blast [$5K to 1st] (LCS-LEC),2020-08-20,35,1176,15.0,15000.0,,,,,1597953600,,,2020-08-20 16:00:00,(LCS/LEC),3,0,,0
528410135,fanduel,LOL,48471,48471-236447337,$200 Thu LOL Turret (Only $0.25 to Enter),2020-08-20,28,958,0.25,200.0,,,,,1597910400,,,2020-08-20 04:00:00,LCK Main,2,0,,0
529162105,draftkings,LOL,38573,90028049,LOL $150 Quarter Jukebox [Just $0.25!] (LCS-LEC),2020-08-20,20,713,0.25,150.0,,,,,1597953600,,,2020-08-20 16:00:00,(LCS/LEC),3,0,,0
529162100,draftkings,LOL,38573,90028046,LOL $500 First Blood (LCS-LEC),2020-08-20,17,594,1.0,500.0,,,,,1597953600,,,2020-08-20 16:00:00,(LCS/LEC),3,0,,0
529162107,draftkings,LOL,38573,90028053,LOL $50 Dime Time [Just $0.10!] (LCS-LEC),2020-08-20,17,594,0.1,50.0,,,,,1597953600,,,2020-08-20 16:00:00,(LCS/LEC),3,0,,0
528410131,fanduel,LOL,48471,48471-236447352,$1K Thu LOL Teamfight (10 Entries Max),2020-08-20,10,536,2.22,1000.0,,,,,1597910400,,,2020-08-20 04:00:00,LCK Main,2,0,,0
529151362,draftkings,LOL,38372,90026865,LOL SUPERSat to Fantasy Golf Millionaire [2x] (LCK),2020-08-20,14,475,0.1,40.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
528541112,fanduel_single,LOL,48482,48482-236451097,$1K LOL Nexus,2020-08-20,11,396,3.0,1000.0,,,,,1597953600,,,2020-08-20 16:00:00,FQ @ C9,1,0,,0
529142202,draftkings,LOL,38372,90026012,LOL $1K Trident Slash [3 Entry Max] (LCK),2020-08-20,3,396,3.0,1000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529162095,draftkings,LOL,38573,90028047,LOL $1K Critical Strike (LCS-LEC),2020-08-20,11,396,3.0,1000.0,,,,,1597953600,,,2020-08-20 16:00:00,(LCS/LEC),3,0,,0
529142201,draftkings,LOL,38372,90026011,LOL $1K Solo Fight [Single Entry] (LCK),2020-08-20,1,237,5.0,1000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529142206,draftkings,LOL,38372,90026003,LOL $200 Daily Dollar [Single Entry]  (LCK),2020-08-20,1,237,1.0,200.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529151361,draftkings,LOL,38372,90026872,LOL SUPERSatellite to $5M Fantasy Football Millionaire [9x] (LCK,2020-08-20,6,214,0.25,45.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529288941,draftkings,LOL,38372,90047974,LOL $5 50-50,2020-08-20,1,200,5.0,900.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529906982,draftkings,LOL,38372,90088365,LOL $20 200-Player (Winner Takes All),2020-08-20,1,200,20.0,3600.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529979560,draftkings,LOL,38372,90096924,LOL $530 200-Player (Winner Takes All),2020-08-20,1,200,530.0,100000.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
529151360,draftkings,LOL,38372,90026873,LOL SUPERSatellite to $3M Kickoff Thursday Millionaire [4x] (LCK,2020-08-20,5,190,0.25,40.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
528410136,fanduel,LOL,48471,48471-236447344,$150 Thu LOL Tower Dive (Single Entry),2020-08-20,1,178,1.0,150.0,,,,,1597910400,,,2020-08-20 04:00:00,LCK Main,2,0,,0
529142195,draftkings,LOL,38372,90026018,LOL Single Entry $5 Double Up (LCK),2020-08-20,1,172,5.0,750.0,,,,,1597910400,,,2020-08-20 04:00:00,(LCK),2,0,,0
