id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
526198267,draftkings,LOL,38255,89773398,LOL $50K Shock Blast [$10K to 1st] (LPL-LCS),2020-08-15,117,3921,15.0,50000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788798,fanduel,LOL,48277,48277-236352551,$100 Sat LOL Minion Wave,2020-08-15,71,2395,0.05,100.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198189,draftkings,LOL,38253,89773099,LOL $20K Kill Lane [$5K to 1st] (LCK),2020-08-15,58,1960,12.0,20000.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
525788804,fanduel,LOL,48277,48277-236352587,$8K Sat LOL Nexus ($2K to 1st),2020-08-15,51,1716,5.55,8000.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198269,draftkings,LOL,38255,89773394,LOL $5K Elder Dragon [20 Entry Max] (LPL-LCS),2020-08-15,20,1486,4.0,5000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198204,draftkings,LOL,38253,89773084,LOL $300 Quarter Jukebox [Just $0.25!]  (LCK),2020-08-15,20,1426,0.25,300.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198200,draftkings,LOL,38253,89773085,LOL $1K First Blood (LCK),2020-08-15,20,1189,1.0,1000.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198205,draftkings,LOL,38253,89773090,LOL $100 Dime Time [Just $0.10!] (LCK),2020-08-15,20,1189,0.1,100.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198283,draftkings,LOL,38255,89773380,LOL $1K First Blood (LPL-LCS),2020-08-15,20,1189,1.0,1000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198286,draftkings,LOL,38255,89773384,LOL $250 Quarter Jukebox [Just $0.25!] (LPL-LCS),2020-08-15,20,1189,0.25,250.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198288,draftkings,LOL,38255,89773383,LOL $100 Dime Time [Just $0.10!] (LPL-LCS),2020-08-15,20,1189,0.1,100.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788808,fanduel,LOL,48277,48277-236352557,$100 Sat LOL Turret ($0.25 to Enter),2020-08-15,14,479,0.25,100.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198192,draftkings,LOL,38253,89773087,LOL $1.5K Elder Dragon (LCK),2020-08-15,13,445,4.0,1500.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
525788802,fanduel,LOL,48277,48277-236352577,$500 Sat LOL Teamfight (5 Entries Max),2020-08-15,5,268,2.22,500.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198281,draftkings,LOL,38255,89773385,LOL $600 Trident Slash [3 Entry Max] (LPL-LCS),2020-08-15,3,237,3.0,600.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198277,draftkings,LOL,38255,89773389,LOL Single Entry $5 Double Up (LPL-LCS),2020-08-15,1,229,5.0,1000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198197,draftkings,LOL,38253,89773094,LOL $500 Trident Slash [3 Entry Max] (LCK),2020-08-15,3,198,3.0,500.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198273,draftkings,LOL,38255,89773387,LOL $750 Solo Fight [Single Entry]  (LPL-LCS),2020-08-15,1,178,5.0,750.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198287,draftkings,LOL,38255,89773379,LOL $150 Daily Dollar [Single Entry] (LPL-LCS),2020-08-15,1,178,1.0,150.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788796,fanduel,LOL,48277,48277-236352574,$100 Sat LOL Tower Dive (Single Entry),2020-08-15,1,119,1.0,100.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198196,draftkings,LOL,38253,89773092,LOL $500 Solo Fight [Single Entry] (LCK),2020-08-15,1,118,5.0,500.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198270,draftkings,LOL,38255,89773395,LOL $4K Bounty Hunter [$1K to 1st] (LPL-LCS),2020-08-15,3,106,44.0,4000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198268,draftkings,LOL,38255,89773393,LOL $21K Triumphant Warrior [$5K to 1st] (LPL-LCS),2020-08-15,2,70,333.0,21000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198206,draftkings,LOL,38253,89773086,LOL $50 Daily Dollar [Single Entry] (LCK),2020-08-15,1,59,1.0,50.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
525788754,fanduel,LOL,48277,48277-236353327,$100 LOL Double Up ($2),2020-08-15,1,56,2.0,100.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788756,fanduel,LOL,48277,48277-236353329,$250 LOL Double Up ($5),2020-08-15,1,56,5.0,250.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525848113,fanduel,LOL,48277,48277-236353328,$100 LOL Double Up ($2),2020-08-15,1,56,2.0,100.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788780,fanduel,LOL,48277,48277-236353303,50/50 Contest ($1 - Top 50% Win),2020-08-15,1,50,1.0,45.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788789,fanduel,LOL,48277,48277-236353315,50/50 Contest ($25 - Top 50% Win),2020-08-15,1,50,25.0,1125.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198282,draftkings,LOL,38255,89773386,LOL $500 Solo Kill [Single Entry] (LPL-LCS),2020-08-15,1,49,12.0,500.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788794,fanduel,LOL,48277,48277-236352580,$200 Sat LOL Pentakill (Single Entry),2020-08-15,1,47,5.0,200.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198278,draftkings,LOL,38255,89773388,LOL Single Entry $25 Double Up (LPL-LCS),2020-08-15,1,45,25.0,1000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788800,fanduel,LOL,48277,48277-236352595,$1K Sat LOL Elder Drake,2020-08-15,1,36,33.0,1000.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
526198199,draftkings,LOL,38253,89773095,LOL Single Entry $25 Double Up (LCK),2020-08-15,1,34,25.0,750.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198279,draftkings,LOL,38255,89773392,LOL Single Entry $25 Double Up (LPL-LCS),2020-08-15,1,34,25.0,750.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198190,draftkings,LOL,38253,89773098,LOL $5.2K Comeback [$2K to 1st] (LCK),2020-08-15,1,32,180.0,5200.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198275,draftkings,LOL,38255,89773381,LOL $2.7K Power Spike [Single Entry] (LPL-LCS),2020-08-15,1,30,100.0,2700.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198198,draftkings,LOL,38253,89773089,LOL $750 Last Hit (LCK),2020-08-15,1,26,33.0,750.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198212,draftkings,LOL,38253,89773451,LOL $5 Double Up (LCK),2020-08-15,1,23,5.0,100.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198213,draftkings,LOL,38253,89773453,LOL $3 Double Up (LCK),2020-08-15,1,23,3.0,60.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198214,draftkings,LOL,38253,89773452,LOL $3 Double Up (LCK),2020-08-15,1,23,3.0,60.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198215,draftkings,LOL,38253,89773445,LOL $1 Double Up (LCK),2020-08-15,1,23,1.0,20.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198216,draftkings,LOL,38253,89773444,LOL $1 Double Up (LCK),2020-08-15,1,23,1.0,20.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198217,draftkings,LOL,38253,89773443,LOL $1 Double Up (LCK),2020-08-15,1,23,1.0,20.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198218,draftkings,LOL,38253,89773442,LOL $1 Double Up (LCK),2020-08-15,1,23,1.0,20.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198294,draftkings,LOL,38255,89773466,LOL $5 Double Up (LPL-LCS),2020-08-15,1,23,5.0,100.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198295,draftkings,LOL,38255,89773468,LOL $3 Double Up (LPL-LCS),2020-08-15,1,23,3.0,60.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198296,draftkings,LOL,38255,89773467,LOL $3 Double Up (LPL-LCS),2020-08-15,1,23,3.0,60.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198297,draftkings,LOL,38255,89773459,LOL $1 Double Up (LPL-LCS),2020-08-15,1,23,1.0,20.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198298,draftkings,LOL,38255,89773458,LOL $1 Double Up (LPL-LCS),2020-08-15,1,23,1.0,20.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198299,draftkings,LOL,38255,89773457,LOL $1 Double Up (LPL-LCS),2020-08-15,1,23,1.0,20.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198300,draftkings,LOL,38255,89773456,LOL $1 Double Up (LPL-LCS),2020-08-15,1,23,1.0,20.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198237,draftkings,LOL,38253,89773591,LOL $50 Double Up (LCK),2020-08-15,1,22,50.0,1000.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198239,draftkings,LOL,38253,89773589,LOL $25 Double Up (LCK),2020-08-15,1,22,25.0,500.0,,,,,1597478400,,,2020-08-15 04:00:00,(LCK),2,0,,0
526198319,draftkings,LOL,38255,89773714,LOL $50 Double Up (LPL-LCS),2020-08-15,1,22,50.0,1000.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
526198321,draftkings,LOL,38255,89773712,LOL $25 Double Up (LPL-LCS),2020-08-15,1,22,25.0,500.0,,,,,1597482000,,,2020-08-15 05:00:00,(LPL/LCS),2,0,,0
525788673,fanduel,LOL,48277,48277-236353288,20-Player Contest ($1 - Top 3 Win),2020-08-15,1,20,1.0,18.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788697,fanduel,LOL,48277,48277-236353297,20-Player Contest ($109 - Top 4 Win),2020-08-15,1,20,109.0,2000.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788699,fanduel,LOL,48277,48277-236353298,20-Player Contest ($270 - Top 4 Win),2020-08-15,1,20,270.0,5000.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788705,fanduel,LOL,48277,48277-236353294,20-Player Contest ($10 - Top 3 Win),2020-08-15,1,20,10.0,180.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788709,fanduel,LOL,48277,48277-236353295,20-Player Contest ($25 - Top 3 Win),2020-08-15,1,20,25.0,450.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
525788714,fanduel,LOL,48277,48277-236353296,20-Player Contest ($50 - Top 3 Win),2020-08-15,1,20,50.0,900.0,,,,,1597478400,,,2020-08-15 04:00:00,LCK Main,2,0,,0
