id,site,league,slate,site_id,name,period,max_entries,max_entrants,cost,prizepool,places_paid,total_entrants,winning_score,mincash_score,startdate,winning_payout,mincash_payout,DateTime,Title,game_cnt,winner_cnt,winner,has_lineups
517561678,draftkings,LOL,37512,88954578,LOL $3K mini-MAX [150 Entry Max] (LPL-LCK),2020-08-02,150,7134,0.5,3000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561665,draftkings,LOL,37512,88954577,LOL $5K mini-MAX [150 Max Entry] (LPL-LCK),2020-08-02,150,5945,1.0,5000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561660,draftkings,LOL,37512,88954575,LOL $70K Shock Blast [$20K to 1st] (LPL-LCK),2020-08-02,150,5490,15.0,70000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561662,draftkings,LOL,37512,88954576,LOL $15K Elder Dragon [$5K to 1st] (LPL-LCK),2020-08-02,20,4458,4.0,15000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218104,fanduel,LOL,47489,47489-235866069,$150 Sun LOL Minion Wave ($0.05 to Enter),2020-08-02,107,3592,0.05,150.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561685,draftkings,LOL,37512,88954554,LOL $750 Quarter Jukebox [Just $0.25!] (LPL-LCK),2020-08-02,20,3567,0.25,750.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561687,draftkings,LOL,37512,88954555,LOL $200 Dime Time [Just $0.10!] (LPL-LCK),2020-08-02,20,2378,0.1,200.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218108,fanduel,LOL,47489,47489-235866293,$10K Sun LOL Nexus ($2K to 1st),2020-08-02,64,2145,5.55,10000.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561684,draftkings,LOL,37512,88954553,LOL $1K First Blood (LPL-LCK),2020-08-02,20,1189,1.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517628104,draftkings,LOL,37514,88954603,LOL $200 Quarter Jukebox [Just $0.25!] (CBLOL),2020-08-02,20,951,0.25,200.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517628095,draftkings,LOL,37514,88954600,LOL $8K Titan's Fury [$2K to 1st] (CBLOL),2020-08-02,28,941,10.0,8000.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517561689,draftkings,LOL,37513,88954587,LOL $5K Skill Shot [$1K to 1st] (LPL-LCK Late),2020-08-02,22,735,8.0,5000.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517218106,fanduel,LOL,47489,47489-235866103,$150 Sun LOL Turret ($0.25 to Enter),2020-08-02,21,718,0.25,150.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561698,draftkings,LOL,37513,88954590,LOL $150 Quarter Jukebox [Just $0.25!] (LPL-LCK Late),2020-08-02,20,713,0.25,150.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517561699,draftkings,LOL,37513,88954591,LOL $50 Dime Time [Just $0.10!] (LPL-LCK Late),2020-08-02,17,594,0.1,50.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517628105,draftkings,LOL,37514,88954595,LOL $50 Dime Time [Just $0.10!] (CBLOL),2020-08-02,17,594,0.1,50.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517561697,draftkings,LOL,37513,88954589,LOL $400 First Blood (LPL-LCK Late),2020-08-02,14,475,1.0,400.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517572826,draftkings,LOL,37512,88955184,LOL SUPERSat to Fantasy Golf Millionaire [2x] (LPL-LCK),2020-08-02,14,475,0.1,40.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218103,fanduel,LOL,47489,47489-235878327,$1K LOL Small Nexus,2020-08-02,11,396,3.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561683,draftkings,LOL,37512,88954579,LOL $1K Trident Slash [3 Entry Max] (LPL-LCK),2020-08-02,3,396,3.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517628103,draftkings,LOL,37514,88954602,LOL $300 First Blood (CBLOL),2020-08-02,10,356,1.0,300.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517561676,draftkings,LOL,37512,88954556,LOL $2K Triple Combo [3 Entry Max] (LPL-LCK),2020-08-02,3,294,8.0,2000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561680,draftkings,LOL,37512,88954569,LOL $2 Double Up (LPL-LCK),2020-08-02,8,287,2.0,500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218107,fanduel,LOL,47489,47489-235866227,$500 Sun LOL Teamfight (5 Entries Max),2020-08-02,5,268,2.22,500.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561663,draftkings,LOL,37512,88954574,LOL $10K Bounty Hunter [$2K to 1st] (LPL-LCK),2020-08-02,8,267,44.0,10075.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561682,draftkings,LOL,37512,88954561,LOL $1K Solo Fight [Single Entry] (LPL-LCK),2020-08-02,1,237,5.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561688,draftkings,LOL,37512,88954562,LOL $200 Daily Dollar [Single Entry]  (LPL-LCK),2020-08-02,1,237,1.0,200.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561670,draftkings,LOL,37512,88954567,LOL Single Entry $5 Double Up (LPL-LCK),2020-08-02,1,172,5.0,750.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517628100,draftkings,LOL,37514,88954601,LOL $400 Critical Strike (CBLOL),2020-08-02,4,158,3.0,400.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517561661,draftkings,LOL,37512,88954572,LOL $60K Fourceful Blow [$15K to 1st] (LPL-LCK),2020-08-02,4,150,444.0,60000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561675,draftkings,LOL,37512,88954560,LOL $1.5K Solo Kill [Single Entry] (LPL-LCK),2020-08-02,1,147,12.0,1500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218105,fanduel,LOL,47489,47489-235866161,$100 Sun LOL Tower Dive (Single Entry),2020-08-02,1,119,1.0,100.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561692,draftkings,LOL,37513,88954588,LOL $300 Critical Strike (LPL-LCK Late),2020-08-02,3,118,3.0,300.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517572830,draftkings,LOL,37512,88955191,LOL Satellite to EPL Season Kickoff (9-12) (LPL-LCK),2020-08-02,3,118,0.1,10.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561672,draftkings,LOL,37512,88954568,LOL $5 Double Up (LPL-LCK),2020-08-02,3,114,5.0,500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561679,draftkings,LOL,37512,88954566,LOL Single Entry $10 Double Up (LPL-LCK),2020-08-02,1,114,10.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517561681,draftkings,LOL,37512,88954580, LOL Single Entry $5 Double Up (LPL-LCK),2020-08-02,1,114,5.0,500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218101,fanduel,LOL,47489,47489-235878328,$100 LOL Rift Herald (No Experienced Players),2020-08-02,3,110,1.0,100.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561667,draftkings,LOL,37512,88954559,LOL $2.5K Single-Target [Single Entry] (LPL-LCK),2020-08-02,1,107,27.0,2500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218082,fanduel,LOL,47489,47489-235878332,$150 LOL Triple Up ($2),2020-08-02,1,85,2.0,150.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517572825,draftkings,LOL,37512,88955186,LOL King of the Rift $15 Qualifier Satellite (LPL-LCK),2020-08-02,2,76,0.25,16.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218110,fanduel,LOL,47489,47489-235866334,$2K Sun LOL Elder Drake ($500 to 1st),2020-08-02,2,71,33.0,2000.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561671,draftkings,LOL,37512,88954564,LOL Single Entry $25 Double Up (LPL-LCK),2020-08-02,1,68,25.0,1500.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218102,fanduel,LOL,47489,47489-235866281,$250 Sun LOL Pentakill (Single Entry),2020-08-02,1,60,5.0,250.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561700,draftkings,LOL,37513,88954592,LOL $50 Daily Dollar [Single Entry] (LPL-LCK Late),2020-08-02,1,59,1.0,50.0,,,,,1596366000,,,2020-08-02 07:00:00,(LPL/LCK Late),2,0,,0
517628106,draftkings,LOL,37514,88954596,LOL $50 Daily Dollar [Single Entry] (CBLOL),2020-08-02,1,59,1.0,50.0,,,,,1596384000,,,2020-08-02 12:00:00,(CBLOL),4,0,,0
517218080,fanduel,LOL,47489,47489-235878329,$100 LOL Double Up ($2),2020-08-02,1,56,2.0,100.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517218081,fanduel,LOL,47489,47489-235878331,$250 LOL Double Up ($5),2020-08-02,1,56,5.0,250.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517301586,fanduel,LOL,47489,47489-235878330,$100 LOL Double Up ($2),2020-08-02,1,56,2.0,100.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517218091,fanduel,LOL,47489,47489-235878304,50/50 Contest ($1 - Top 50% Win),2020-08-02,1,50,1.0,45.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517218095,fanduel,LOL,47489,47489-235878316,50/50 Contest ($25 - Top 50% Win),2020-08-02,1,50,25.0,1125.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517561673,draftkings,LOL,37512,88954565,LOL Single Entry $25 Double Up (LPL-LCK),2020-08-02,1,45,25.0,1000.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572824,draftkings,LOL,37512,88955185,LOL King of the Rift $33 Qualifier Satellite (LPL-LCK),2020-08-02,1,39,1.0,33.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572834,draftkings,LOL,37512,88955150,LOL 10x Booster [Top 3 Win $50] (LPL-LCK),2020-08-02,1,35,5.0,150.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572835,draftkings,LOL,37512,88955151,LOL 10x Booster [Top 3 Win $20] (LPL-LCK),2020-08-02,1,35,2.0,60.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517218083,fanduel,LOL,47489,47489-235878333,$330 LOL Double Up ($11),2020-08-02,1,34,11.0,330.0,,,,,1596351600,,,2020-08-02 03:00:00,LCK LPL Main,5,0,,0
517572837,draftkings,LOL,37512,88955153,LOL $5 Triple Up [Top 9 Win $15] (LPL-LCK),2020-08-02,1,31,5.0,135.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572838,draftkings,LOL,37512,88955172,LOL $1 Triple Up [Top 9 Win $3] (LPL-LCK),2020-08-02,1,31,1.0,27.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572839,draftkings,LOL,37512,88955171,LOL $1 Triple Up [Top 9 Win $3] (LPL-LCK),2020-08-02,1,31,1.0,27.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
517572840,draftkings,LOL,37512,88955170,LOL $1 Triple Up [Top 9 Win $3] (LPL-LCK),2020-08-02,1,31,1.0,27.0,,,,,1596351600,,,2020-08-02 03:00:00,(LPL/LCK),5,0,,0
