"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47442-122704","ADC","Ruler","Ruler","Ruler","75.02420847039474","19","10200","SHO@GEN","GEN","SHO","","","","",""
"47442-122898","ADC","Puff","Puff","Puff","72.00434676460598","23","10100","IG@OMG","IG","OMG","","","","",""
"47442-122760","ADC","Deft","Deft","Deft","72.2484195106908","19","9900","DRX@AF","DRX","AF","","","","",""
"47442-123065","ADC","ZWuji","ZWuji","ZWuji","66","19","9600","RW@LNG","RW","LNG","","","","",""
"47442-122985","ADC","Hope","Hope","Hope","76.58300170898437","20","9300","EDG@BLG","EDG","BLG","","","","",""
"47442-122703","MID","Bdd","Bdd","Bdd","70.6031558388158","19","9200","SHO@GEN","GEN","SHO","","","","",""
"47442-122897","MID","Rookie","Rookie","Rookie","69.39652152683423","23","9000","IG@OMG","IG","OMG","","","","",""
"47442-123057","ADC","Wings","Wings","Wings","46.004706887637866","17","9000","EDG@BLG","BLG","EDG","","","","",""
"47442-123024","ADC","Light","Light","Light","44.41579075863487","19","8800","RW@LNG","LNG","RW","","","","",""
"47442-122758","MID","Chovy","Chovy","Chovy","72.4578921669408","19","8700","DRX@AF","DRX","AF","","","","",""
"47442-122702","JNG","Clid","Clid","Clid","61.74105031866776","19","8700","SHO@GEN","GEN","SHO","","","","",""
"47442-122796","ADC","Mystic","Mystic","Mystic","59.897499084472656","16","8500","DRX@AF","AF","DRX","","","","",""
"47442-123064","MID","Wuming","Wuming","Wuming","41.84933268229167","15","8500","RW@LNG","RW","LNG","","","","",""
"47442-122895","JNG","Ning","Ning","Ning","43.15217391304348","23","8400","IG@OMG","IG","OMG","","","","",""
"47442-122701","TOP","Rascal","Rascal","Rascal","60.078947368421055","19","8400","SHO@GEN","GEN","SHO","","","","",""
"47442-122999","ADC","Smlz","Smlz","Smlz","56.76777818467882","18","8300","IG@OMG","OMG","IG","","","","",""
"47442-122757","JNG","Pyosik","Pyosik","Pyosik","67.6063168174342","19","8200","DRX@AF","DRX","AF","","","","",""
"47442-122894","TOP","TheShy","TheShy","TheShy","56.61738918138587","23","8200","IG@OMG","IG","OMG","","","","",""
"47442-122984","MID","Scout","Scout","Scout","74.32571265811012","21","8200","EDG@BLG","EDG","BLG","","","","",""
"47442-122943","ADC","HyBriD","HyBriD","HyBriD","46.22117704503677","17","8100","SHO@GEN","SHO","GEN","","","","",""
"47442-122756","TOP","Doran","Doran","Doran","60.96947599712171","19","8000","DRX@AF","DRX","AF","","","","",""
"47442-123055","MID","FoFo","FoFo","FoFo","66.98105340254934","19","8000","EDG@BLG","BLG","EDG","","","","",""
"47442-123062","JNG","Haro","Haro","Haro","70.35999971277573","17","8000","RW@LNG","RW","LNG","","","","",""
"47442-122705","SUP","Life","Life","Life","41.94470573874081","17","8000","SHO@GEN","GEN","SHO","","","","",""
"47442-123063","MID","Ruby","Ruby","Ruby","46.78615159254808","13","7900","RW@LNG","RW","LNG","","","","",""
"47442-122707","TEAM","GenG","GenG","GenG","47.68421052631579","19","7900","SHO@GEN","GEN","SHO","","","","",""
"47442-122899","SUP","Baolan","Baolan","Baolan","18.794737163342926","19","7800","IG@OMG","IG","OMG","","","","",""
"47442-123091","TEAM","Invictus Gaming","Invictus Gaming","Invictus Gaming","43.21739130434783","23","7800","IG@OMG","IG","OMG","","","","",""
"47442-122761","SUP","Keria","Keria","Keria","56.27684261924342","19","7700","DRX@AF","DRX","AF","","","","",""
"47442-122762","TEAM","DragonX","DragonX","DragonX","47.68421052631579","19","7700","DRX@AF","DRX","AF","","","","",""
"47442-123022","MID","Maple","Maple","Maple","43.69263016550165","19","7700","RW@LNG","LNG","RW","","","","",""
"47442-123060","TOP","Holder","Holder","Holder","43.4789460834704","19","7700","RW@LNG","RW","LNG","","","","",""
"47442-122981","JNG","JieJie","JieJie","JieJie","49.513332790798614","18","7700","EDG@BLG","EDG","BLG","","","","",""
"47442-123066","TEAM","Rogue Warriors","Rogue Warriors","Rogue Warriors","33.8421052631579","19","7600","RW@LNG","RW","LNG","","","","",""
"47442-122980","TOP","Xiaoxiang","Xiaoxiang","Xiaoxiang","18.549332682291666","15","7600","EDG@BLG","EDG","BLG","","","","",""
"47442-123053","TOP","Kingen","Kingen","Kingen","43.323333740234375","18","7500","EDG@BLG","BLG","EDG","","","","",""
"47442-122800","MID","Fly","Fly","AF","47.07866617838542","15","7500","DRX@AF","AF","DRX","","","","",""
"47442-123067","SUP","Ley","Ley","RW","48.46666802300347","18","7500","RW@LNG","RW","LNG","","","","",""
"47442-123096","TEAM","Edward Gaming","Edward Gaming","Edward Gaming","43.38095238095238","21","7500","EDG@BLG","EDG","BLG","","","","",""
"47442-123054","JNG","Meteor","Meteor","Meteor","56.17444525824653","18","7400","EDG@BLG","BLG","EDG","","","","",""
"47442-123102","TEAM","Bilibili Gaming","Bilibili Gaming","Bilibili Gaming","40.63157894736842","19","7400","EDG@BLG","BLG","EDG","","","","",""
"47442-122979","TOP","Aodi","Aodi","Aodi","44.05333455403646","18","7400","EDG@BLG","EDG","BLG","","","","",""
"47442-123019","TOP","Flandre","Flandre","Flandre","22.11285618373326","14","7300","RW@LNG","LNG","RW","","","","",""
"47442-123021","JNG","Xx","Xx","Xx","36.77052708675987","19","7300","RW@LNG","LNG","RW","","","","",""
"47442-123100","TEAM","LNG Esports","LNG Esports","LNG Esports","24.210526315789473","19","7300","RW@LNG","LNG","RW","","","","",""
