"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47885-125114","ADC","JackeyLove","JackeyLove","JackeyLove","92.39181795987216","22","10300","TES@WE","TES","WE","","","","",""
"47885-122760","ADC","Deft","Deft","Deft","72.29500122070313","20","9900","SB@DRX","DRX","SB","","","","",""
"47885-122858","ADC","Ghost","Ghost","Ghost","69.925","20","9700","DWG@SHO","DWG","SHO","","","","",""
"47885-122985","ADC","Hope","Hope","Hope","78.10909201882102","22","9600","EDG@EST","EDG","EST","","","","",""
"47885-123024","ADC","Light","Light","Light","48.16285632905506","21","9400","LNG@DMO","LNG","DMO","","","","",""
"47885-122967","MID","knight","knight","knight","99.90518301504629","27","9300","TES@WE","TES","WE","","","","",""
"47885-133762","ADC","Xubin","Xubin","Xubin","50.71636408025568","11","9200","LNG@DMO","DMO","LNG","","","","",""
"47885-122856","MID","ShowMaker","ShowMaker","ShowMaker","80.49299926757813","20","9000","DWG@SHO","DWG","SHO","","","","",""
"47885-122872","ADC","Wink","Wink","Wink","63.736471737132355","17","9000","EDG@EST","EST","EDG","","","","",""
"47885-122993","ADC","Jiumeng","Jiumeng","Jiumeng","85.38695758322011","23","8900","TES@WE","WE","TES","","","","",""
"47885-122758","MID","Chovy","Chovy","Chovy","72.45399780273438","20","8800","SB@DRX","DRX","SB","","","","",""
"47885-122966","JNG","Karsa","Karsa","Karsa","74.01333279079861","27","8800","TES@WE","TES","WE","","","","",""
"47885-122873","ADC","rat","rat","rat","23.233334011501736","9","8700","EDG@EST","EST","EDG","","","","",""
"47885-122757","JNG","Pyosik","Pyosik","Pyosik","67.57000122070312","20","8600","SB@DRX","DRX","SB","","","","",""
"47885-122909","ADC","Route","Route","Route","54.258001708984374","20","8500","SB@DRX","SB","DRX","","","","",""
"47885-122964","TOP","369","369","369","75.42370153356481","27","8500","TES@WE","TES","WE","","","","",""
"47885-122984","MID","Scout","Scout","Scout","76.27652110224184","23","8500","EDG@EST","EDG","EST","","","","",""
"47885-123022","MID","Maple","Maple","Maple","47.402858189174104","21","8400","LNG@DMO","LNG","DMO","","","","",""
