"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47489-122858","ADC","Ghost","Ghost","Ghost","70.32999674479167","18","10300","DWG@HLE","DWG","HLE","","","","",""
"47489-122714","ADC","Teddy","Teddy","Teddy","77.88210577713816","19","10200","T1@SB","T1","SB","","","","",""
"47489-125114","ADC","JackeyLove","JackeyLove","JackeyLove","96.51799926757812","20","10000","TES@RNG","TES","RNG","","","","",""
"47489-122993","ADC","Jiumeng","Jiumeng","Jiumeng","83.02190290178571","21","9700","WE@EST","WE","EST","","","","",""
"47489-122975","ADC","LokeN","LokeN","LokeN","91.37833658854167","24","9600","V5@JDG","JDG","V5","","","","",""
"47489-123015","ADC","y4","y4","y4","15.720000203450521","15","9300","V5@JDG","V5","JDG","","","","",""
"47489-122856","MID","ShowMaker","ShowMaker","ShowMaker","80.14222547743056","18","9300","DWG@HLE","DWG","HLE","","","","",""
"47489-131343","ADC","SamD","SamD","SamD","72.06923264723558","13","9100","V5@JDG","V5","JDG","","","","",""
"47489-137274","MID","Clozer","Clozer","Clozer","0","0","9000","T1@SB","T1","SB","","","","",""
"47489-122873","ADC","rat","rat","rat","17.15250015258789","8","9000","WE@EST","EST","WE","","","","",""
"47489-122967","MID","knight","knight","knight","103.46","25","8900","TES@RNG","TES","RNG","","","","",""
"47489-122712","MID","Faker","Faker","Faker","65.44842208059211","19","8900","T1@SB","T1","SB","","","","",""
"47489-123049","ADC","GALA","GALA","GALA","77.39400024414063","10","8700","TES@RNG","RNG","TES","","","","",""
"47489-122855","JNG","Canyon","Canyon","Canyon","65.75889078776042","18","8700","DWG@HLE","DWG","HLE","","","","",""
"47489-122872","ADC","Wink","Wink","Wink","68.68400065104167","15","8600","WE@EST","EST","WE","","","","",""
"47489-122992","MID","Teacherma","Teacherma","Teacherma","72.39618791852679","21","8500","WE@EST","WE","EST","","","","",""
"47489-122953","ADC","Betty","Betty","Betty","52.5977783203125","18","8400","TES@RNG","RNG","TES","","","","",""
"47489-122974","MID","Yagao","Yagao","Yagao","84.60666910807292","24","8400","V5@JDG","JDG","V5","","","","",""
"47489-122853","TOP","Nuguri","Nuguri","Nuguri","68.59666612413194","18","8400","DWG@HLE","DWG","HLE","","","","",""
"47489-122909","ADC","Route","Route","Route","56.48316072162829","19","8300","T1@SB","SB","T1","","","","",""
"47489-122710","JNG","Cuzz","Cuzz","Cuzz","53.91647159352022","17","8300","T1@SB","T1","SB","","","","",""
"47489-123013","MID","Mole","Mole","Mole","54.90110948350694","18","8200","V5@JDG","V5","JDG","","","","",""
"47489-122966","JNG","Karsa","Karsa","Karsa","76.6047998046875","25","8200","TES@RNG","TES","RNG","","","","",""
"47489-122959","ADC","Viper","Viper","GRF","49.623331705729164","18","8100","DWG@HLE","HLE","DWG","","","","",""
"47489-122709","TOP","Canna","Canna","Canna","66.49579178659539","19","8100","T1@SB","T1","SB","","","","",""
"47489-123032","MID","Fenfen","Fenfen","Fenfen","47.003529268152576","17","8000","WE@EST","EST","WE","","","","",""
"47489-122859","SUP","BeryL","BeryL","BeryL","60.128885904947914","18","8000","DWG@HLE","DWG","HLE","","","","",""
"47489-122989","JNG","beishang","beishang","beishang","74.96000162760417","21","8000","WE@EST","WE","EST","","","","",""
"47489-122951","MID","Xiaohu","Xiaohu","Xiaohu","69.91684441817434","19","7900","TES@RNG","RNG","TES","","","","",""
"47489-122964","TOP","369","369","369","77.807998046875","25","7900","TES@RNG","TES","RNG","","","","",""
"47489-122711","JNG","Ellim","Ellim","Ellim","19.761818625710227","11","7900","T1@SB","T1","SB","","","","",""
"47489-122973","JNG","Kanavi","Kanavi","Kanavi","80.3250020345052","24","7900","V5@JDG","JDG","V5","","","","",""
"47489-122860","TEAM","DAMWON Gaming","DAMWON Gaming","DAMWON Gaming","50.666666666666664","18","7900","DWG@HLE","DWG","HLE","","","","",""
"47489-136732","MID","irma","irma","irma","0","0","7800","WE@EST","EST","WE","","","","",""
"47489-122971","TOP","Zoom","Zoom","Zoom","74.09916687011719","24","7800","V5@JDG","JDG","V5","","","","",""
"47489-122716","SUP","Effort","Effort","Effort","48.953683953536185","19","7800","T1@SB","T1","SB","","","","",""
"47489-122718","TEAM","T1","T1","T1","48.36842105263158","19","7800","T1@SB","T1","SB","","","","",""
"47489-123041","JNG","Weiwei","Weiwei","Weiwei","56.03874969482422","16","7700","V5@JDG","V5","JDG","","","","",""
"47489-123094","TEAM","Top Esports","Top Esports","Top Esports","59.12","25","7700","TES@RNG","TES","RNG","","","","",""
"47489-122970","SUP","yuyanjia","yuyanjia","yuyanjia","64.69565217391305","23","7700","TES@RNG","TES","RNG","","","","",""
"47489-122988","TOP","Morgan","Morgan","Morgan","59.75428408668155","21","7700","WE@EST","WE","EST","","","","",""
"47489-122907","MID","FATE","FATE","FATE","55.240001005284924","17","7600","T1@SB","SB","T1","","","","",""
"47489-123037","TOP","Biubiu","Biubiu","Biubiu","47.11000061035156","16","7600","V5@JDG","V5","JDG","","","","",""
"47489-123097","TEAM","Team WE","Team WE","Team WE","46.04761904761905","21","7600","WE@EST","WE","EST","","","","",""
"47489-123095","TEAM","JD Gaming","JD Gaming","JD Gaming","56.125","24","7500","V5@JDG","JDG","V5","","","","",""
"47489-122976","SUP","LvMao","LvMao","LvMao","62.56749979654948","24","7500","V5@JDG","JDG","V5","","","","",""
"47489-122994","SUP","Missing","Missing","Missing","53.9085693359375","21","7500","WE@EST","WE","EST","","","","",""
"47489-122870","JNG","Wei","Wei","Wei","60.85222032335069","18","7500","WE@EST","EST","WE","","","","",""
"47489-131336","MID","Mireu","Mireu","Mireu","26.134286063058035","7","7400","DWG@HLE","HLE","DWG","","","","",""
"47489-123018","TEAM","Victory Five","Victory Five","Victory Five","37.44444444444444","18","7400","V5@JDG","V5","JDG","","","","",""
"47489-122868","TOP","Xiaobai","Xiaobai","Xiaobai","54.85294117647059","17","7400","WE@EST","EST","WE","","","","",""
"47489-122950","JNG","XLB","XLB","XLB","61.81699829101562","20","7300","TES@RNG","RNG","TES","","","","",""
"47489-123090","TEAM","eStar","eStar","eStar","39.166666666666664","18","7300","WE@EST","EST","WE","","","","",""
"47489-131680","TOP","New","New","New","49.78000112680289","13","7300","TES@RNG","RNG","TES","","","","",""
"47489-131342","SUP","ppgod","ppgod","ppgod","52.86769456129808","13","7200","V5@JDG","V5","JDG","","","","",""
"47489-122904","JNG","OnFleek","OnFleek","OnFleek","48.68842195209704","19","7200","T1@SB","SB","T1","","","","",""
"47489-123093","TEAM","Royal Never Give Up","Royal Never Give Up","Royal Never Give Up","39.35","20","7200","TES@RNG","RNG","TES","","","","",""
"47489-122902","TOP","Summit","Summit","Summit","45.302999877929686","20","7100","T1@SB","SB","T1","","","","",""
"47489-122912","TEAM","SANDBOX Gaming","SANDBOX Gaming","SANDBOX Gaming","34.1","20","7100","T1@SB","SB","T1","","","","",""
"47489-122874","SUP","ShiauC","ShiauC","ShiauC","45.953331841362846","18","7100","WE@EST","EST","WE","","","","",""
"47489-122962","SUP","Mingg","Ming","Mingg","47.895999145507815","20","7000","TES@RNG","RNG","TES","","","","",""
"47489-122862","JNG","Haru","Haru","Haru","34.371665954589844","12","7000","DWG@HLE","HLE","DWG","","","","",""
"47489-122867","TEAM","Hanwha Life Esports","Hanwha Life Esports","Hanwha Life Esports","23.529411764705884","17","7000","DWG@HLE","HLE","DWG","","","","",""
"47489-130697","TOP","DuDu","DuDu","DuDu","25.885453657670453","11","6900","DWG@HLE","HLE","DWG","","","","",""
"47489-122911","SUP","GorillA","GorillA","GorillA","37.37894801089638","19","6900","T1@SB","SB","T1","","","","",""
"47489-122866","SUP","Lehends","Lehends","Lehends","28.974117503446692","17","6800","DWG@HLE","HLE","DWG","","","","",""
"47489-131334","JNG","CaD","CaD","CaD","20.219999313354492","8","6200","DWG@HLE","HLE","DWG","","","","",""
"47489-123012","JNG","xiaohan","xiaohan","xiaohan","12.398571559361049","14","6200","V5@JDG","V5","JDG","","","","",""
"47489-131335","JNG","YeongJae","YeongJae","YeongJae","0","3","6200","DWG@HLE","HLE","DWG","","","","",""
"47489-123014","MID","clx","clx","clx","11.698571341378349","14","6200","V5@JDG","V5","JDG","","","","",""
"47489-123017","SUP","ZYF","ZYF","ZYF","0","14","6200","V5@JDG","V5","JDG","","","","",""
"47489-131341","MID","Shanks","Shanks","Shanks","0","6","6200","WE@EST","WE","EST","","","","",""
"47489-122903","TOP","Lonely","Lonely","Lonely","0","6","6200","T1@SB","SB","T1","","","","",""
"47489-122905","JNG","Punch","Punch","Punch","12.528570992606026","7","6200","T1@SB","SB","T1","","","","",""
"47489-122906","MID","Dove","Dove","Dove","24.98666720920139","9","6200","T1@SB","SB","T1","","","","",""
"47489-122908","ADC","Leo","Leo","Leo","10.282857622419085","7","6200","T1@SB","SB","T1","","","","",""
"47489-122949","JNG","S1xu","S1xu","S1xu","0","12","6200","TES@RNG","RNG","TES","","","","",""
"47489-123079","ADC","Vsta","Vsta","Vsta","29.950000762939453","8","6200","DWG@HLE","HLE","DWG","","","","",""
"47489-123078","SUP","Hoit","Hoit","Hoit","0","7","6200","DWG@HLE","DWG","HLE","","","","",""
"47489-122960","SUP","Kabbie","Kabbie","Kabbie","19.253333197699654","9","6200","T1@SB","SB","T1","","","","",""
"47489-122963","TOP","Moyu","Moyu","Moyu","0","14","6200","TES@RNG","TES","RNG","","","","",""
"47489-122708","TOP","Roach","Roach","Roach","0","9","6200","T1@SB","T1","SB","","","","",""
"47489-122969","SUP","QiuQiu","QiuQiu","QiuQiu","19.603529986213236","17","6200","TES@RNG","TES","RNG","","","","",""
"47489-122715","ADC","Gumayusi","Gumayusi","Gumayusi","0","9","6200","T1@SB","T1","SB","","","","",""
"47489-122717","SUP","Kuri","Kuri","Kuri","1.1960000038146972","10","6200","T1@SB","T1","SB","","","","",""
"47489-122972","TOP","705","705","705","1.903999964396159","15","6200","TES@RNG","RNG","TES","","","","",""
"47489-122977","SUP","Peace","Peace","Peace","1.25","16","6200","V5@JDG","JDG","V5","","","","",""
"47489-122854","TOP","Flame","Flame","Flame","2.857142857142857","7","6200","DWG@HLE","DWG","HLE","","","","",""
"47489-122982","JNG","ping","ping","ping","0","14","6200","V5@JDG","V5","JDG","","","","",""
"47489-122857","ADC","Nuclear","Nuclear","Nuclear","2.857142857142857","7","6200","DWG@HLE","DWG","HLE","","","","",""
"47489-122987","TOP","Poss","Poss","Poss","0","12","6200","WE@EST","WE","EST","","","","",""
"47489-122861","TOP","CuVee","CuVee","CuVee","29.0239990234375","10","6200","DWG@HLE","HLE","DWG","","","","",""
"47489-122990","MID","Plex","Plex","Plex","0","12","6200","WE@EST","WE","EST","","","","",""
"47489-122864","MID","Lava","Lava","Lava","22.665000915527344","12","6200","DWG@HLE","HLE","DWG","","","","",""
"47489-122869","TOP","CJJ","CJJ","CJJ","5.766666412353516","6","6200","WE@EST","EST","WE","","","","",""
"47489-122871","MID","Cryin","Cryin","Cryin","37.377144949776785","14","6200","TES@RNG","RNG","TES","","","","",""
