"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47751-122853","TOP","Nuguri","Nuguri","Nuguri","68.50420821340461","19","8400","DWG@GEN","DWG","GEN","","","","",""
"47751-131680","TOP","New","New","New","52.02428763253348","14","8300","RNG@BLG","RNG","BLG","","","","",""
"47751-122950","JNG","XLB","XLB","XLB","63.593331473214285","21","8200","RNG@BLG","RNG","BLG","","","","",""
"47751-123055","MID","FoFo","FoFo","FoFo","65.81238374255952","21","8100","RNG@BLG","BLG","RNG","","","","",""
"47751-122701","TOP","Rascal","Rascal","Rascal","61.28300170898437","20","8100","DWG@GEN","GEN","DWG","","","","",""
"47751-122855","JNG","Canyon","Canyon","Canyon","66.6789486533717","19","8100","DWG@GEN","DWG","GEN","","","","",""
"47751-123053","TOP","Kingen","Kingen","Kingen","42.2","20","8000","RNG@BLG","BLG","RNG","","","","",""
"47751-122716","SUP","Effort","Effort","Effort","50.07099914550781","20","8000","SHO@T1","T1","SHO","","","","",""
"47751-122718","TEAM","T1","T1","T1","48.6","20","8000","SHO@T1","T1","SHO","","","","",""
"47751-123063","MID","Ruby","Ruby","Ruby","43.444283621651785","14","7900","V5@RW","RW","V5","","","","",""
"47751-123064","MID","Wuming","Wuming","Wuming","40.57749938964844","16","7900","V5@RW","RW","V5","","","","",""
"47751-122702","JNG","Clid","Clid","Clid","63.80399780273437","20","7900","DWG@GEN","GEN","DWG","","","","",""
"47751-123018","TEAM","Victory Five","Victory Five","Victory Five","37.25","20","7800","V5@RW","V5","RW","","","","",""
"47751-131342","SUP","ppgod","ppgod","ppgod","49.847998046875","15","7800","V5@RW","V5","RW","","","","",""
"47751-123060","TOP","Holder","Holder","Holder","42.329000854492186","20","7800","V5@RW","RW","V5","","","","",""
"47751-123054","JNG","Meteor","Meteor","Meteor","54.32100219726563","20","7700","RNG@BLG","BLG","RNG","","","","",""
"47751-122962","SUP","Mingg","Ming","Mingg","49.445713588169646","21","7700","RNG@BLG","RNG","BLG","","","","",""
"47751-123062","JNG","Haro","Haro","Haro","67.37333170572917","18","7600","V5@RW","RW","V5","","","","",""
"47751-122936","TOP","ikssu","ikssu","ikssu","32.98222181532118","18","7600","SHO@T1","SHO","T1","","","","",""
"47751-123093","TEAM","Royal Never Give Up","Royal Never Give Up","Royal Never Give Up","40.42857142857143","21","7600","RNG@BLG","RNG","BLG","","","","",""
"47751-122859","SUP","BeryL","BeryL","BeryL","60.429475483141445","19","7600","DWG@GEN","DWG","GEN","","","","",""
"47751-131337","JNG","l3est16","l3est16","l3est16","17.113999938964845","10","7500","RNG@BLG","BLG","RNG","","","","",""
"47751-120365","MID","Mickey","Mickey","Mickey","26.651763916015625","17","7500","SHO@T1","SHO","T1","","","","",""
"47751-122711","JNG","Ellim","Ellim","Ellim","19.761818625710227","11","7500","SHO@T1","T1","SHO","","","","",""
"47751-122860","TEAM","DAMWON Gaming","DAMWON Gaming","DAMWON Gaming","50.73684210526316","19","7500","DWG@GEN","DWG","GEN","","","","",""
"47751-123012","JNG","xiaohan","xiaohan","xiaohan","11.572000122070312","15","7400","V5@RW","V5","RW","","","","",""
"47751-122705","SUP","Life","Life","Life","43.763332790798614","18","7400","DWG@GEN","GEN","DWG","","","","",""
"47751-122707","TEAM","GenG","GenG","GenG","48.2","20","7400","DWG@GEN","GEN","DWG","","","","",""
"47751-122871","MID","Cryin","Cryin","Cryin","34.885335286458336","15","7400","RNG@BLG","RNG","BLG","","","","",""
"47751-123014","MID","clx","clx","clx","10.918666585286458","15","7300","V5@RW","V5","RW","","","","",""
"47751-122939","JNG","Flawless","Flawless","Flawless","31.062352797564337","17","7300","SHO@T1","SHO","T1","","","","",""
"47751-123058","SUP","XinMo","XinMo","XinMo","40.209524972098215","21","7200","RNG@BLG","BLG","RNG","","","","",""
"47751-123102","TEAM","Bilibili Gaming","Bilibili Gaming","Bilibili Gaming","39.04761904761905","21","7200","RNG@BLG","BLG","RNG","","","","",""
"47751-123067","SUP","Ley","Ley","RW","46.60420949835526","19","7100","V5@RW","RW","V5","","","","",""
"47751-122938","JNG","Kuma","Kuma","Kuma","7.513333638509114","9","7100","SHO@T1","SHO","T1","","","","",""
"47751-123066","TEAM","Rogue Warriors","Rogue Warriors","Rogue Warriors","33.1","20","7100","V5@RW","RW","V5","","","","",""
"47751-131340","JNG","Youdang","Youdang","Youdang","8.016666412353516","6","7000","V5@RW","RW","V5","","","","",""
"47751-123052","TOP","ADD","ADD","ADD","15.862666829427083","15","7000","RNG@BLG","BLG","RNG","","","","",""
"47751-123056","SUP","Jinjiao","Jinjiao","Jinjiao","32.74533284505208","15","7000","RNG@BLG","BLG","RNG","","","","",""
"47751-123061","TOP","Crazy","Crazy","Crazy","17.30363603071733","11","7000","V5@RW","RW","V5","","","","",""
"47751-122937","TOP","Alphamong","Alphamong","Alphamong","0","8","7000","SHO@T1","SHO","T1","","","","",""
"47751-122941","MID","Keine","Keine","Keine","1.784999966621399","8","7000","SHO@T1","SHO","T1","","","","",""
"47751-122949","JNG","S1xu","S1xu","S1xu","0","13","7000","RNG@BLG","RNG","BLG","","","","",""
"47751-122708","TOP","Roach","Roach","Roach","0","9","7000","SHO@T1","T1","SHO","","","","",""
"47751-122972","TOP","705","705","705","1.784999966621399","16","7000","RNG@BLG","RNG","BLG","","","","",""
"47751-122854","TOP","Flame","Flame","Flame","2.857142857142857","7","7000","DWG@GEN","DWG","GEN","","","","",""
"47751-122982","JNG","ping","ping","ping","0","15","7000","V5@RW","V5","RW","","","","",""
"47751-122944","SUP","Secret","Secret","Secret","24.167777167426216","18","6800","SHO@T1","SHO","T1","","","","",""
"47751-135091","TEAM","SeolHaeOne Prince","SeolHaeOne Prince","SeolHaeOne Prince","16","8","6700","SHO@T1","SHO","T1","","","","",""
"47751-122706","SUP","Kellin","Kellin","Kellin","13.24923119178185","13","6700","DWG@GEN","GEN","DWG","","","","",""
"47751-123017","SUP","ZYF","ZYF","ZYF","0","15","6500","V5@RW","V5","RW","","","","",""
"47751-122945","SUP","Mia","Mia","Mia","1.3274999856948853","8","6500","SHO@T1","SHO","T1","","","","",""
"47751-123078","SUP","Hoit","Hoit","Hoit","0","7","6500","DWG@GEN","DWG","GEN","","","","",""
"47751-122717","SUP","Kuri","Kuri","Kuri","1.1960000038146972","10","6500","SHO@T1","T1","SHO","","","","",""
"47751-134509","SUP","xunyu","xunyu","xunyu","1.6200000445048015","3","6500","V5@RW","RW","V5","","","","",""
