"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47151-135091","TEAM","SeolHaeOne Prince","SeolHaeOne Prince","SeolHaeOne Prince","19.6","5","7000","AF@SHO","SHO","AF","","","","",""
"47151-122937","TOP","Alphamong","Alphamong","Alphamong","0","7","7000","AF@SHO","SHO","AF","","","","",""
"47151-122972","TOP","705","705","705","2.0399999618530273","14","7000","RNG@LGD","RNG","LGD","","","","",""
"47151-122911","SUP","GorillA","GorillA","GorillA","36.185001373291016","16","6800","SB@DWG","SB","DWG","","","","",""
"47151-122912","TEAM","SANDBOX Gaming","SANDBOX Gaming","SANDBOX Gaming","33.8235294117647","17","6800","SB@DWG","SB","DWG","","","","",""
"47151-123034","SUP","Killua","Killua","Killua","16.527143205915177","14","6700","RNG@LGD","LGD","RNG","","","","",""
"47151-123017","SUP","ZYF","ZYF","ZYF","0","13","6500","V5@SN","V5","SN","","","","",""
"47151-131857","SUP","owo","owo","owo","0","5","6500","V5@SN","SN","V5","","","","",""
"47151-122945","SUP","Mia","Mia","Mia","0.46857142448425293","7","6500","AF@SHO","SHO","AF","","","","",""
"47151-123078","SUP","Hoit","Hoit","Hoit","0","7","6500","SB@DWG","DWG","SB","","","","",""
"47151-122960","SUP","Kabbie","Kabbie","Kabbie","19.253333197699654","9","6500","SB@DWG","SB","DWG","","","","",""
