"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48103-122993","ADC","Jiumeng","Jiumeng","Jiumeng","84.78666687011719","24","10100","LGD@WE","WE","LGD","","","","",""
"48103-120271","ADC","Doublelift","Doublelift","Doublelift","24.72545554421165","22","9800","GG@TSM","TSM","GG","","","","",""
"48103-123033","ADC","Kramer","Kramer","Kramer","65.92818381569602","22","9500","LGD@WE","LGD","WE","","","","",""
"48103-122992","MID","Teacherma","Teacherma","Teacherma","74.5625","24","9000","LGD@WE","WE","LGD","","","","",""
"48103-120275","ADC","FBI","FBI","FBI","23.98695705247962","23","8900","GG@TSM","GG","TSM","","","","",""
"48103-120226","MID","Bjergsen","Bjergsen","Bjergsen","33.824999491373696","24","8700","GG@TSM","TSM","GG","","","","",""
"48103-122989","JNG","beishang","beishang","beishang","75.7816670735677","24","8700","LGD@WE","WE","LGD","","","","",""
"48103-123047","MID","xiye","xiye","xiye","63.418096633184526","21","8500","LGD@WE","LGD","WE","","","","",""
"48103-122988","TOP","Morgan","Morgan","Morgan","60.08916727701823","24","8500","LGD@WE","WE","LGD","","","","",""
"48103-131332","JNG","Spica","Spica","Spica","20.564444647894966","18","8400","GG@TSM","TSM","GG","","","","",""
"48103-123030","JNG","Peanut","Peanut","Peanut","58.86727072975852","22","8200","LGD@WE","LGD","WE","","","","",""
"48103-120224","TOP","Broken Blade","Broken Blade","Broken Blade","27.366666158040363","24","8200","GG@TSM","TSM","GG","","","","",""
"48103-122947","TOP","Langx","Langx","Langx","53.90869671365489","23","8000","LGD@WE","LGD","WE","","","","",""
"48103-123097","TEAM","Team WE","Team WE","Team WE","45.416666666666664","24","8000","LGD@WE","WE","LGD","","","","",""
"48103-131966","MID","Damonte","Damonte","Damonte","21.38777838812934","18","8000","GG@TSM","GG","TSM","","","","",""
"48103-122994","SUP","Missing","Missing","Missing","54.595001220703125","24","7900","LGD@WE","WE","LGD","","","","",""
"48103-120273","JNG","Closer","Closer","Closer","20.980000371518344","23","7800","GG@TSM","GG","TSM","","","","",""
"48103-123031","MID","Yuuki","Yuuki","Yuuki","17.0362491607666","16","7800","LGD@WE","LGD","WE","","","","",""
"48103-120272","TOP","Hauntzer","Hauntzer","Hauntzer","18.73999952233356","23","7700","GG@TSM","GG","TSM","","","","",""
"48103-123027","TOP","Lies","Lies","Lies","15.998749732971191","16","7700","LGD@WE","LGD","WE","","","","",""
"48103-136182","SUP","Treatz","Treatz","Treatz","17.967500686645508","8","7700","GG@TSM","TSM","GG","","","","",""
"48103-120701","TEAM","Team SoloMid","Team SoloMid","Team SoloMid","23.291666666666668","24","7700","GG@TSM","TSM","GG","","","","",""
"48103-131338","TOP","Garvey","Garvey","Garvey","1.231999969482422","10","7500","LGD@WE","LGD","WE","","","","",""
"48103-131341","MID","Shanks","Shanks","Shanks","0","8","7500","LGD@WE","WE","LGD","","","","",""
"48103-123036","TEAM","LGD Gaming","LGD Gaming","LGD Gaming","40.77272727272727","22","7500","LGD@WE","LGD","WE","","","","",""
"48103-122987","TOP","Poss","Poss","Poss","0","14","7500","LGD@WE","WE","LGD","","","","",""
"48103-123050","SUP","Mark","Mark","Mark","45.98571486700149","21","7500","LGD@WE","LGD","WE","","","","",""
"48103-122990","MID","Plex","Plex","Plex","0","14","7500","LGD@WE","WE","LGD","","","","",""
"48103-120707","TEAM","Golden Guardians","Golden Guardians","Golden Guardians","16.26086956521739","23","7100","GG@TSM","GG","TSM","","","","",""
"48103-120276","SUP","Huhi","Huhi","Huhi","15.271303923233695","23","7100","GG@TSM","GG","TSM","","","","",""
"48103-123034","SUP","Killua","Killua","Killua","14.1011765423943","17","6700","LGD@WE","LGD","WE","","","","",""
"48103-120228","SUP","Biofrost","Biofrost","Biofrost","13.467826511548912","23","6500","GG@TSM","TSM","GG","","","","",""
