"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47936-122714","ADC","Teddy","Teddy","Teddy","79.91238257998512","21","10300","TD@T1","T1","TD","","","","",""
"47936-122704","ADC","Ruler","Ruler","Ruler","75.72095307849702","21","9900","KT@GEN","GEN","KT","","","","",""
"47936-122898","ADC","Puff","Puff","Puff","73.11000061035156","24","9800","VG@IG","IG","VG","","","","",""
"47936-123049","ADC","GALA","GALA","GALA","75.55333455403645","12","9700","RNG@RW","RNG","RW","","","","",""
"47936-122918","ADC","Lwx","Lwx","Lwx","83.54740849247685","27","9600","SN@FPX","FPX","SN","","","","",""
"47936-123042","ADC","huanfeng","huanfeng","huanfeng","69.99099731445312","20","9300","SN@FPX","SN","FPX","","","","",""
"47936-123065","ADC","ZWuji","ZWuji","ZWuji","61.559047154017854","21","9100","RNG@RW","RW","RNG","","","","",""
"47936-137274","MID","Clozer","Clozer","Clozer","65.87999725341797","2","9100","TD@T1","T1","TD","","","","",""
"47936-122953","ADC","Betty","Betty","Betty","47.33800048828125","20","9000","RNG@RW","RNG","RW","","","","",""
"47936-122703","MID","Bdd","Bdd","Bdd","71.02857026599702","21","8900","KT@GEN","GEN","KT","","","","",""
"47936-123007","ADC","iBoy","iBoy","iBoy","67.402001953125","20","8900","VG@IG","VG","IG","","","","",""
"47936-122897","MID","Rookie","Rookie","Rookie","69.8558349609375","24","8800","VG@IG","IG","VG","","","","",""
"47936-122788","ADC","Aiming","Aiming","Aiming","63.24631861636513","19","8700","KT@GEN","KT","GEN","","","","",""
"47936-122951","MID","Xiaohu","Xiaohu","Xiaohu","70.80476306733631","21","8700","RNG@RW","RNG","RW","","","","",""
"47936-122702","JNG","Clid","Clid","Clid","62.103812081473215","21","8700","KT@GEN","GEN","KT","","","","",""
"47936-122917","MID","Doinb","Doinb","Doinb","84.68370225694444","27","8600","SN@FPX","FPX","SN","","","","",""
"47936-126401","ADC","deokdam","deokdam","deokdam","54.54875183105469","16","8600","TD@T1","TD","T1","","","","",""
"47936-122709","TOP","Canna","Canna","Canna","67.73333449590774","21","8600","TD@T1","T1","TD","","","","",""
"47936-122710","JNG","Cuzz","Cuzz","Cuzz","57.06105443050987","19","8600","TD@T1","T1","TD","","","","",""
"47936-122712","MID","Faker","Faker","Faker","65.44842208059211","19","8500","TD@T1","T1","TD","","","","",""
"47936-122715","ADC","Gumayusi","Gumayusi","Gumayusi","0","9","8500","TD@T1","T1","TD","","","","",""
"47936-122895","JNG","Ning","Ning","Ning","45.133331298828125","24","8400","VG@IG","IG","VG","","","","",""
"47936-123040","MID","Angel","Angel","Angel","70.11400146484375","20","8400","SN@FPX","SN","FPX","","","","",""
"47936-122701","TOP","Rascal","Rascal","Rascal","60.41999744233631","21","8400","KT@GEN","GEN","KT","","","","",""
"47936-122894","TOP","TheShy","TheShy","TheShy","57.44666544596354","24","8300","VG@IG","IG","VG","","","","",""
"47936-122950","JNG","XLB","XLB","XLB","62.15636097301137","22","8300","RNG@RW","RNG","RW","","","","",""
"47936-122915","JNG","Tian","Tian","Tian","70.38296169704861","27","8200","SN@FPX","FPX","SN","","","","",""
"47936-123063","MID","Ruby","Ruby","Ruby","40.547998046875","15","8200","RNG@RW","RW","RNG","","","","",""
"47936-123039","JNG","SofM","SofM","SofM","61.28499755859375","20","8100","SN@FPX","SN","FPX","","","","",""
"47936-123064","MID","Wuming","Wuming","Wuming","38.92117489085478","17","8100","RNG@RW","RW","RNG","","","","",""
"47936-131680","TOP","New","New","New","50.526668294270834","15","8100","RNG@RW","RNG","RW","","","","",""
"47936-122914","TOP","Khan","Khan","Khan","47.750435207201086","23","8000","SN@FPX","FPX","SN","","","","",""
"47936-122716","SUP","Effort","Effort","Effort","50.443806966145836","21","8000","TD@T1","T1","TD","","","","",""
"47936-122718","TEAM","T1","T1","T1","48.666666666666664","21","8000","TD@T1","T1","TD","","","","",""
"47936-123006","MID","Zeka","Zeka","Zeka","47.71999942555147","17","8000","VG@IG","VG","IG","","","","",""
"47936-123038","TOP","Bin","Bin","Bin","59.36199951171875","20","7900","SN@FPX","SN","FPX","","","","",""
"47936-123062","JNG","Haro","Haro","Haro","64.50736919202302","19","7900","RNG@RW","RW","RNG","","","","",""
"47936-122705","SUP","Life","Life","Life","43.215788188733555","19","7900","KT@GEN","GEN","KT","","","","",""
"47936-122707","TEAM","GenG","GenG","GenG","47.333333333333336","21","7900","KT@GEN","GEN","KT","","","","",""
"47936-123005","MID","Forge","Forge","Forge","36.01285661969866","14","7900","VG@IG","VG","IG","","","","",""
"47936-122899","SUP","Baolan","Baolan","Baolan","21.325999450683593","20","7800","VG@IG","IG","VG","","","","",""
"47936-122900","SUP","Southwind","Southwind","Southwind","34.246666317894345","21","7800","VG@IG","IG","VG","","","","",""
"47936-122913","TOP","GimGoon","GimGoon","GimGoon","34.867001342773435","20","7800","SN@FPX","FPX","SN","","","","",""
"47936-122787","MID","Kuro","Kuro","Kuro","47.274116067325366","17","7800","KT@GEN","KT","GEN","","","","",""
"47936-123060","TOP","Holder","Holder","Holder","40.51809547061012","21","7800","RNG@RW","RW","RNG","","","","",""
"47936-123091","TEAM","Invictus Gaming","Invictus Gaming","Invictus Gaming","43.583333333333336","24","7800","VG@IG","IG","VG","","","","",""
"47936-122958","MID","Ucal","Ucal","Ucal","46.1046142578125","13","7700","KT@GEN","KT","GEN","","","","",""
"47936-122962","SUP","Mingg","Ming","Mingg","48.0409102006392","22","7700","RNG@RW","RNG","RW","","","","",""
"47936-123093","TEAM","Royal Never Give Up","Royal Never Give Up","Royal Never Give Up","39.77272727272727","22","7700","RNG@RW","RNG","RW","","","","",""
"47936-123003","JNG","Aix","Aix","Aix","42.443332248263886","18","7700","VG@IG","VG","IG","","","","",""
"47936-122896","JNG","Leyan","Leyan","Leyan","34.608572823660715","21","7600","VG@IG","VG","IG","","","","",""
"47936-122919","SUP","Crisp","Crisp","Crisp","52.37259476273148","27","7600","SN@FPX","FPX","SN","","","","",""
"47936-126400","MID","Kuzan","Kuzan","Kuzan","56.12874984741211","16","7600","TD@T1","TD","T1","","","","",""
"47936-123092","TEAM","FunPlus Phoenix","FunPlus Phoenix","FunPlus Phoenix","48.44444444444444","27","7600","SN@FPX","FPX","SN","","","","",""
"47936-123001","TOP","Cube","Cube","Cube","57.11400146484375","20","7600","VG@IG","VG","IG","","","","",""
"47936-122786","JNG","BonO","BonO","BonO","44.62631707442434","19","7500","KT@GEN","KT","GEN","","","","",""
"47936-122784","TOP","SoHwan","SoHwan","SoHwan","38.59000015258789","16","7400","KT@GEN","KT","GEN","","","","",""
"47936-123043","SUP","SwordArt","SwordArt","SwordArt","49.51499938964844","20","7400","SN@FPX","SN","FPX","","","","",""
"47936-126399","JNG","Beyond","Beyond","Beyond","47.84375","16","7400","TD@T1","TD","T1","","","","",""
"47936-123101","TEAM","Suning","Suning","Suning","43.75","20","7400","SN@FPX","SN","FPX","","","","",""
"47936-122871","MID","Cryin","Cryin","Cryin","32.70500183105469","16","7400","RNG@RW","RNG","RW","","","","",""
"47936-123067","SUP","Ley","Ley","RW","44.520999145507815","20","7300","RNG@RW","RW","RNG","","","","",""
"47936-123066","TEAM","Rogue Warriors","Rogue Warriors","Rogue Warriors","32.04761904761905","21","7300","RNG@RW","RW","RNG","","","","",""
"47936-122711","JNG","Ellim","Ellim","Ellim","19.761818625710227","11","7300","TD@T1","T1","TD","","","","",""
"47936-131677","TOP","Smeb","Smeb","Smeb","36.74909002130682","11","7300","KT@GEN","KT","GEN","","","","",""
"47936-123009","SUP","Hang","Hang","Hang","33.272942038143384","17","7200","VG@IG","VG","IG","","","","",""
"47936-126398","TOP","Rich","Rich","Rich","51.428749084472656","16","7200","TD@T1","TD","T1","","","","",""
"47936-123099","TEAM","Vici Gaming","Vici Gaming","Vici Gaming","38.2","20","7200","VG@IG","VG","IG","","","","",""
"47936-122789","SUP","TusiN","TusiN","TusiN","39.46470731847427","17","7100","KT@GEN","KT","GEN","","","","",""
"47936-122790","TEAM","kt Rolster","kt Rolster","kt Rolster","38.1578947368421","19","7100","KT@GEN","KT","GEN","","","","",""
"47936-131340","JNG","Youdang","Youdang","Youdang","6.871428353445871","7","7000","RNG@RW","RW","RNG","","","","",""
"47936-122783","TOP","Ray","Ray","Ray","0.5714285714285714","7","7000","KT@GEN","KT","GEN","","","","",""
"47936-122785","JNG","Malrang","Malrang","Malrang","11.294285365513392","7","7000","KT@GEN","KT","GEN","","","","",""
"47936-123061","TOP","Crazy","Crazy","Crazy","15.861666361490885","12","7000","RNG@RW","RW","RNG","","","","",""
"47936-126403","TEAM","Team Dynamics","Team Dynamics","Team Dynamics","36.4375","16","7000","TD@T1","TD","T1","","","","",""
"47936-126402","SUP","GuGer","GuGer","GuGer","38.241249084472656","16","7000","TD@T1","TD","T1","","","","",""
"47936-122949","JNG","S1xu","S1xu","S1xu","0","14","7000","RNG@RW","RNG","RW","","","","",""
"47936-122708","TOP","Roach","Roach","Roach","0","9","7000","TD@T1","T1","TD","","","","",""
"47936-122972","TOP","705","705","705","1.6799999685848461","17","7000","RNG@RW","RNG","RW","","","","",""
"47936-131681","JNG","View","View","View","0","7","7000","SN@FPX","SN","FPX","","","","",""
"47936-123008","SUP","Maestro","Maestro","Maestro","15.268571036202568","14","6500","VG@IG","VG","IG","","","","",""
"47936-131857","SUP","owo","owo","owo","0","7","6500","SN@FPX","SN","FPX","","","","",""
"47936-122901","SUP","Reheal","Reheal","Reheal","3.1799999036287008","19","6500","VG@IG","IG","VG","","","","",""
"47936-122706","SUP","Kellin","Kellin","Kellin","13.24923119178185","13","6500","KT@GEN","GEN","KT","","","","",""
"47936-122717","SUP","Kuri","Kuri","Kuri","1.1960000038146972","10","6500","TD@T1","T1","TD","","","","",""
"47936-134509","SUP","xunyu","xunyu","xunyu","1.215000033378601","4","6500","RNG@RW","RW","RNG","","","","",""
