"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47144-125114","ADC","JackeyLove","JackeyLove","JackeyLove","100.4847053079044","17","10300","TES@DMO","TES","DMO","","","","",""
"47144-122975","ADC","LokeN","LokeN","LokeN","90.6923828125","21","10000","LNG@JDG","JDG","LNG","","","","",""
"47144-122704","ADC","Ruler","Ruler","Ruler","74.70000143612133","17","9700","TD@GEN","GEN","TD","","","","",""
"47144-122760","ADC","Deft","Deft","Deft","76.4437484741211","16","9500","DRX@KT","DRX","KT","","","","",""
"47144-122788","ADC","Aiming","Aiming","Aiming","64.90933430989584","15","9300","DRX@KT","KT","DRX","","","","",""
"47144-122967","MID","knight","knight","knight","106.76636851917614","22","9300","TES@DMO","TES","DMO","","","","",""
"47144-126401","ADC","deokdam","deokdam","deokdam","53.7933349609375","12","9100","TD@GEN","TD","GEN","","","","",""
"47144-122974","MID","Yagao","Yagao","Yagao","83.5904773530506","21","9000","LNG@JDG","JDG","LNG","","","","",""
"47144-122703","MID","Bdd","Bdd","Bdd","70.51059139476104","17","8800","TD@GEN","GEN","TD","","","","",""
"47144-123024","ADC","Light","Light","Light","43.909413057215076","17","8700","LNG@JDG","LNG","JDG","","","","",""
"47144-122964","TOP","369","369","369","79.06090753728694","22","8700","TES@DMO","TES","DMO","","","","",""
"47144-122966","JNG","Karsa","Karsa","Karsa","78.86181640625","22","8700","TES@DMO","TES","DMO","","","","",""
"47144-133762","ADC","Xubin","Xubin","Xubin","54.95428466796875","7","8600","TES@DMO","DMO","TES","","","","",""
"47144-122758","MID","Chovy","Chovy","Chovy","76.4887466430664","16","8600","DRX@KT","DRX","KT","","","","",""
"47144-122971","TOP","Zoom","Zoom","Zoom","73.92285737537202","21","8500","LNG@JDG","JDG","LNG","","","","",""
"47144-122973","JNG","Kanavi","Kanavi","Kanavi","81.09809802827381","21","8500","LNG@JDG","JDG","LNG","","","","",""
"47144-131678","ADC","Helper","Helper","Helper","11.729999542236328","8","8500","TES@DMO","DMO","TES","","","","",""
"47144-122787","MID","Kuro","Kuro","Kuro","52.47845928485577","13","8400","DRX@KT","KT","DRX","","","","",""
"47144-122701","TOP","Rascal","Rascal","Rascal","58.96352969898897","17","8300","TD@GEN","GEN","TD","","","","",""
"47144-122702","JNG","Clid","Clid","Clid","60.92941463694853","17","8300","TD@GEN","GEN","TD","","","","",""
"47144-122757","JNG","Pyosik","Pyosik","Pyosik","71.01000213623047","16","8200","DRX@KT","DRX","KT","","","","",""
"47144-122958","MID","Ucal","Ucal","Ucal","46.46727405894887","11","8200","DRX@KT","KT","DRX","","","","",""
"47144-122756","TOP","Doran","Doran","Doran","62.383750915527344","16","8100","DRX@KT","DRX","KT","","","","",""
"47144-126400","MID","Kuzan","Kuzan","Kuzan","54.37833150227865","12","8100","TD@GEN","TD","GEN","","","","",""
"47144-123094","TEAM","Top Esports","Top Esports","Top Esports","60.81818181818182","22","8100","TES@DMO","TES","DMO","","","","",""
"47144-122970","SUP","yuyanjia","yuyanjia","yuyanjia","66.08800048828125","20","8100","TES@DMO","TES","DMO","","","","",""
"47144-122759","MID","Quad","Quad","Quad","1.6666666666666667","12","8000","DRX@KT","DRX","KT","","","","",""
"47144-122786","JNG","BonO","BonO","BonO","48.86533203125","15","8000","DRX@KT","KT","DRX","","","","",""
"47144-123022","MID","Maple","Maple","Maple","42.58352840647978","17","7900","LNG@JDG","LNG","JDG","","","","",""
"47144-126399","JNG","Beyond","Beyond","Beyond","48.80333455403646","12","7900","TD@GEN","TD","GEN","","","","",""
"47144-126398","TOP","Rich","Rich","Rich","53.9183349609375","12","7900","TD@GEN","TD","GEN","","","","",""
