"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47405-122714","ADC","Teddy","Teddy","Teddy","77.03888617621527","18","10100","KT@T1","T1","KT","","","","",""
"47405-123049","ADC","GALA","GALA","GALA","74.9022216796875","9","9800","RNG@DMO","RNG","DMO","","","","",""
"47405-122953","ADC","Betty","Betty","Betty","52.5977783203125","18","9700","RNG@DMO","RNG","DMO","","","","",""
"47405-123033","ADC","Kramer","Kramer","Kramer","66.26947342722039","19","9600","VG@LGD","LGD","VG","","","","",""
"47405-122909","ADC","Route","Route","Route","54.67555406358507","18","9400","TD@SB","SB","TD","","","","",""
"47405-126401","ADC","deokdam","deokdam","deokdam","50.712855747767854","14","9200","TD@SB","TD","SB","","","","",""
"47405-123007","ADC","iBoy","iBoy","iBoy","68.78221978081598","18","9100","VG@LGD","VG","LGD","","","","",""
"47405-122788","ADC","Aiming","Aiming","Aiming","63.33529124540441","17","9000","KT@T1","KT","T1","","","","",""
"47405-122951","MID","Xiaohu","Xiaohu","Xiaohu","68.28000217013889","18","9000","RNG@DMO","RNG","DMO","","","","",""
"47405-122712","MID","Faker","Faker","Faker","69.08444552951389","18","8900","KT@T1","T1","KT","","","","",""
"47405-133762","ADC","Xubin","Xubin","Xubin","49.904446072048614","9","8800","RNG@DMO","DMO","RNG","","","","",""
"47405-122709","TOP","Canna","Canna","Canna","66.62111409505208","18","8700","KT@T1","T1","KT","","","","",""
"47405-123047","MID","xiye","xiye","xiye","63.62999810112847","18","8600","VG@LGD","LGD","VG","","","","",""
"47405-122950","JNG","XLB","XLB","XLB","59.89052862870066","19","8600","RNG@DMO","RNG","DMO","","","","",""
"47405-122908","ADC","Leo","Leo","Leo","10.282857622419085","7","8500","TD@SB","SB","TD","","","","",""
"47405-122710","JNG","Cuzz","Cuzz","Cuzz","53.61125183105469","16","8500","KT@T1","T1","KT","","","","",""
"47405-122715","ADC","Gumayusi","Gumayusi","Gumayusi","0","8","8500","KT@T1","T1","KT","","","","",""
"47405-131678","ADC","Helper","Helper","Helper","10.426666259765625","9","8500","RNG@DMO","DMO","RNG","","","","",""
"47405-131680","TOP","New","New","New","47.970001220703125","12","8500","RNG@DMO","RNG","DMO","","","","",""
"47405-122907","MID","FATE","FATE","FATE","52.85499954223633","16","8400","TD@SB","SB","TD","","","","",""
"47405-123030","JNG","Peanut","Peanut","Peanut","60.56947085731908","19","8300","VG@LGD","LGD","VG","","","","",""
"47405-126400","MID","Kuzan","Kuzan","Kuzan","52.09857177734375","14","8300","TD@SB","TD","SB","","","","",""
"47405-122947","TOP","Langx","Langx","Langx","55.44199829101562","20","8300","VG@LGD","LGD","VG","","","","",""
"47405-122902","TOP","Summit","Summit","Summit","43.69789525082237","19","8100","TD@SB","SB","TD","","","","",""
"47405-123006","MID","Zeka","Zeka","Zeka","46.8066650390625","15","8100","VG@LGD","VG","LGD","","","","",""
"47405-122904","JNG","OnFleek","OnFleek","OnFleek","47.64777628580729","18","8000","TD@SB","SB","TD","","","","",""
"47405-122787","MID","Kuro","Kuro","Kuro","52.56800130208333","15","8000","KT@T1","KT","T1","","","","",""
"47405-126398","TOP","Rich","Rich","Rich","50.402858189174104","14","8000","TD@SB","TD","SB","","","","",""
"47405-122962","SUP","Mingg","Ming","Mingg","47.03578908819901","19","8000","RNG@DMO","RNG","DMO","","","","",""
"47405-122718","TEAM","T1","T1","T1","47.833333333333336","18","8000","KT@T1","T1","KT","","","","",""
"47405-122871","MID","Cryin","Cryin","Cryin","37.377144949776785","14","8000","RNG@DMO","RNG","DMO","","","","",""
"47405-126399","JNG","Beyond","Beyond","Beyond","45.261426653180806","14","7900","TD@SB","TD","SB","","","","",""
"47405-122958","MID","Ucal","Ucal","Ucal","46.46727405894887","11","7900","KT@T1","KT","T1","","","","",""
"47405-123093","TEAM","Royal Never Give Up","Royal Never Give Up","Royal Never Give Up","38.473684210526315","19","7900","RNG@DMO","RNG","DMO","","","","",""
"47405-122716","SUP","Effort","Effort","Effort","48.50111219618056","18","7900","KT@T1","T1","KT","","","","",""
"47405-123005","MID","Forge","Forge","Forge","38.78307635967548","13","7900","VG@LGD","VG","LGD","","","","",""
"47405-122786","JNG","BonO","BonO","BonO","48.584706025965076","17","7800","KT@T1","KT","T1","","","","",""
"47405-123001","TOP","Cube","Cube","Cube","59.388888888888886","18","7800","VG@LGD","VG","LGD","","","","",""
"47405-123036","TEAM","LGD Gaming","LGD Gaming","LGD Gaming","40.578947368421055","19","7700","VG@LGD","LGD","VG","","","","",""
"47405-122784","TOP","SoHwan","SoHwan","SoHwan","43.371429443359375","14","7700","KT@T1","KT","T1","","","","",""
"47405-123050","SUP","Mark","Mark","Mark","48.36333211263021","18","7700","VG@LGD","LGD","VG","","","","",""
"47405-123003","JNG","Aix","Aix","Aix","47.025001525878906","16","7700","VG@LGD","VG","LGD","","","","",""
"47405-122896","JNG","Leyan","Leyan","Leyan","34.58631656044408","19","7600","VG@LGD","VG","LGD","","","","",""
"47405-123048","MID","Twila","Twila","Twila","37.46352969898897","17","7600","RNG@DMO","DMO","RNG","","","","",""
"47405-133761","TOP","Chelizi","Chelizi","Chelizi","46.44666544596354","9","7500","RNG@DMO","DMO","RNG","","","","",""
"47405-123031","MID","Yuuki","Yuuki","Yuuki","18.171999104817708","15","7500","VG@LGD","LGD","VG","","","","",""
"47405-122906","MID","Dove","Dove","Dove","24.98666720920139","9","7500","TD@SB","SB","TD","","","","",""
"47405-122911","SUP","GorillA","GorillA","GorillA","36.366665310329864","18","7500","TD@SB","SB","TD","","","","",""
"47405-122912","TEAM","SANDBOX Gaming","SANDBOX Gaming","SANDBOX Gaming","33.31578947368421","19","7500","TD@SB","SB","TD","","","","",""
"47405-131677","TOP","Smeb","Smeb","Smeb","34.33111233181424","9","7500","KT@T1","KT","T1","","","","",""
"47405-123045","JNG","Xiaopeng","Xiaopeng","Xiaopeng","49.26222059461806","18","7400","RNG@DMO","DMO","RNG","","","","",""
"47405-126403","TEAM","Team Dynamics","Team Dynamics","Team Dynamics","36.785714285714285","14","7400","TD@SB","TD","SB","","","","",""
"47405-126402","SUP","GuGer","GuGer","GuGer","35.964285714285715","14","7400","TD@SB","TD","SB","","","","",""
"47405-122905","JNG","Punch","Punch","Punch","12.528570992606026","7","7300","TD@SB","SB","TD","","","","",""
"47405-123009","SUP","Hang","Hang","Hang","35.352500915527344","16","7200","VG@LGD","VG","LGD","","","","",""
"47405-123099","TEAM","Vici Gaming","Vici Gaming","Vici Gaming","38.833333333333336","18","7200","VG@LGD","VG","LGD","","","","",""
"47405-122789","SUP","TusiN","TusiN","TusiN","39.51199951171875","15","7100","KT@T1","KT","T1","","","","",""
"47405-122790","TEAM","kt Rolster","kt Rolster","kt Rolster","39.76470588235294","17","7100","KT@T1","KT","T1","","","","",""
"47405-131338","TOP","Garvey","Garvey","Garvey","1.3688888549804688","9","7000","VG@LGD","LGD","VG","","","","",""
"47405-123027","TOP","Lies","Lies","Lies","17.065333048502605","15","7000","VG@LGD","LGD","VG","","","","",""
"47405-122903","TOP","Lonely","Lonely","Lonely","0","6","7000","TD@SB","SB","TD","","","","",""
"47405-122783","TOP","Ray","Ray","Ray","0.8","5","7000","KT@T1","KT","T1","","","","",""
"47405-122785","JNG","Malrang","Malrang","Malrang","1.1760000228881835","5","7000","KT@T1","KT","T1","","","","",""
"47405-123044","TOP","Natural","Natural","Natural","25.515714372907365","14","7000","RNG@DMO","DMO","RNG","","","","",""
"47405-123046","JNG","bless","bless","bless","0","12","7000","RNG@DMO","DMO","RNG","","","","",""
"47405-122949","JNG","S1xu","S1xu","S1xu","0","12","7000","RNG@DMO","RNG","DMO","","","","",""
"47405-122708","TOP","Roach","Roach","Roach","0","8","7000","KT@T1","T1","KT","","","","",""
"47405-122711","JNG","Ellim","Ellim","Ellim","21.73800048828125","10","7000","KT@T1","T1","KT","","","","",""
"47405-122972","TOP","705","705","705","1.903999964396159","15","7000","RNG@DMO","RNG","DMO","","","","",""
"47405-123051","TEAM","Dominus Esports","Dominus Esports","Dominus Esports","31.27777777777778","18","6800","RNG@DMO","DMO","RNG","","","","",""
"47405-135009","SUP","Yui","Yui","Yui","24.475999450683595","5","6800","RNG@DMO","DMO","RNG","","","","",""
"47405-123008","SUP","Maestro","Maestro","Maestro","12.488333384195963","12","6500","VG@LGD","VG","LGD","","","","",""
"47405-123034","SUP","Killua","Killua","Killua","15.425333658854166","15","6500","VG@LGD","LGD","VG","","","","",""
"47405-122960","SUP","Kabbie","Kabbie","Kabbie","19.253333197699654","9","6500","TD@SB","SB","TD","","","","",""
"47405-122717","SUP","Kuri","Kuri","Kuri","1.3288888931274414","9","6500","KT@T1","T1","KT","","","","",""
"47405-131679","SUP","Mitsuki","Mitsuki","Mitsuki","16.652000427246094","10","6500","RNG@DMO","DMO","RNG","","","","",""
