"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47447-120359","ADC","Carzzy","Carzzy","Carzzy","39.5076177687872","21","10300","ML@VIT","ML","VIT","","","","",""
"47447-120305","ADC","Perkz","Perkz","Perkz","44.029998779296875","20","10100","FTC@G2","G2","FTC","","","","",""
"47447-120318","ADC","Rekkles","Rekkles","Rekkles","36.42190406436012","21","9900","FTC@G2","FTC","G2","","","","",""
"47447-120323","ADC","Hans sama","Hans sama","Hans sama","29.8239990234375","20","9600","SKG@ROG","ROG","SKG","","","","",""
"47447-120358","MID","Humanoid","Humanoid","Humanoid","36.328572591145836","21","9300","ML@VIT","ML","VIT","","","","",""
"47447-120312","ADC","Upset","Upset","Upset","38.67428443545387","21","9300","FCS@OG","OG","FCS","","","","",""
"47447-120332","JNG","Shadow","Shadow","Shadow","37.256190708705354","21","9200","ML@VIT","ML","VIT","","","","",""
"47447-120306","MID","Caps","Caps","Caps","50.87454501065341","22","9200","FTC@G2","G2","FTC","","","","",""
"47447-120227","ADC","Kobbe","Kobbe","Kobbe","31.13599853515625","20","9000","ES@MG","MG","ES","","","","",""
"47447-120304","JNG","Jankos","Jankos","Jankos","41.18908968838778","22","9000","FTC@G2","G2","FTC","","","","",""
"47447-120317","MID","Nemesis","Nemesis","Nemesis","28.643810453869047","21","9000","FTC@G2","FTC","G2","","","","",""
"47447-120322","MID","Larssen","Larssen","Larssen","30.307000732421876","20","8800","SKG@ROG","ROG","SKG","","","","",""
"47447-120366","ADC","Patrik","Patrik","Patrik","19.536666870117188","18","8700","ES@MG","ES","MG","","","","",""
"47447-120316","JNG","Selfmade","Selfmade","Selfmade","32.1009521484375","21","8700","FTC@G2","FTC","G2","","","","",""
"47447-120311","MID","Nukeduck","Nukeduck","Nukeduck","32.50952439081101","21","8500","FCS@OG","OG","FCS","","","","",""
"47447-120331","TOP","Orome","Orome","Orome","30.104762486049108","21","8400","ML@VIT","ML","VIT","","","","",""
"47447-120381","ADC","Crownshot","Crownshot","Crownshot","24.151111178927952","18","8400","SKG@ROG","SKG","ROG","","","","",""
"47447-120321","JNG","Inspired","Inspired","Inspired","25.45500030517578","20","8300","SKG@ROG","ROG","SKG","","","","",""
